"A" "M_bin" "Ycen_noint" "Y_cont_noint" "Y_bin_noint" "Y_count_noint" "cen" "C" "delta"
"7334" 0 0 0.016239835436963 -3.29388108288878 1 2 0.0686334816700916 1.78183777975368 0
"7335" 0 0 0.0686334816700916 -2.10863755319375 0 1 0.0686334816700916 0.395285587291994 1
"7336" 0 1 0.0253746300463471 -2.71708314081906 0 9 0.0686334816700916 0.321640013712968 0
"7337" 1 1 0.0450228082640319 -2.74965159638951 0 1 0.0686334816700916 2.13262158278409 0
"7338" 0 1 0.0353666643495202 -2.02986786725452 0 2 0.0686334816700916 0.472391424077826 0
"7339" 1 1 0.0202970201482126 -4.25105654994516 0 2 0.0686334816700916 -0.292397432296853 0
"7340" 0 1 0.0402042097849105 -3.73025814980573 0 1 0.0686334816700916 0.459008981101792 0
"7341" 1 0 0.00293054687582258 -4.89149229765729 0 5 0.0686334816700916 0.391687556912557 0
"7342" 1 0 0.0124159418035197 -4.54623486135353 0 1 0.0686334816700916 0.324625950796871 0
"7343" 1 0 0.0686334816700916 -2.56483596740976 0 5 0.0686334816700916 0.263900108088584 1
"7344" 0 1 0.0228822160686177 -3.35279637246285 0 8 0.0686334816700916 1.53806778564728 0
"7345" 0 0 0.000595533363211155 -3.99575914171683 0 5 0.0686334816700916 1.15004329999251 0
"7346" 0 1 0.0686334816700916 -2.973692098379 0 4 0.0686334816700916 0.37788850227656 1
"7347" 0 1 0.0217972768346482 -1.44183311651041 0 5 0.0686334816700916 1.61297149399733 0
"7348" 0 1 0.0686334816700916 -2.68494207615549 0 2 0.0686334816700916 2.11223226797568 1
"7349" 0 1 0.0101529364010589 -3.77903160558617 0 2 0.0686334816700916 2.41235650860379 0
"7350" 0 0 0.0374588541347922 -2.30327429058261 0 4 0.0686334816700916 1.12114139686202 0
"7351" 0 1 0.0136668197922212 -3.16692630917623 0 4 0.0686334816700916 1.38201390923861 0
"7352" 1 1 0.0356841857115426 -1.96112773782621 0 3 0.0686334816700916 1.0153248613808 0
"7353" 1 0 0.00761527223612632 -4.49801934681359 0 2 0.0686334816700916 -0.993482449767596 0
"7354" 0 0 0.0686334816700916 -4.80158653821374 0 3 0.0686334816700916 -1.38090486774587 1
"7355" 0 1 0.0107843500643881 -2.87370624571932 0 3 0.0686334816700916 1.69379693456139 0
"7356" 0 1 0.0518352844812564 -1.81847798536395 0 4 0.0686334816700916 2.87470883157808 0
"7357" 1 0 0.00608156629468146 -5.29065998399399 0 1 0.0686334816700916 1.82314069666878 0
"7358" 0 0 0.0409010622370065 -4.67916383009007 1 2 0.0686334816700916 1.90553782447499 0
"7359" 0 0 0.0133597919138577 -2.84723493556213 0 4 0.0686334816700916 2.0107092577395 0
"7360" 1 1 0.0686334816700916 -3.06480933041674 0 4 0.0686334816700916 -0.29977291456397 1
"7361" 0 0 0.0478008974886184 -3.36778370287048 0 3 0.0686334816700916 1.20701318225261 0
"7362" 0 1 0.0220645055766733 -2.74706376841289 0 2 0.0686334816700916 1.7878020747757 0
"7363" 0 0 0.00916135139033011 -2.78504570209368 0 5 0.0686334816700916 2.17683525509592 0
"7364" 1 1 0.00918607853825692 -1.63835805544046 0 1 0.0686334816700916 0.736240333925509 0
"7365" 1 1 0.00317480300046551 -2.64683765603846 0 3 0.0686334816700916 0.973847003313932 0
"7366" 0 1 0.0185399040085355 -2.99538485469037 0 1 0.0686334816700916 3.23793985406405 0
"7367" 1 1 0.0686334816700916 -1.43515933163101 0 2 0.0686334816700916 1.85819950750415 1
"7368" 0 0 0.0634326968172171 -3.50828184995665 0 3 0.0686334816700916 3.57554111743851 0
"7369" 1 0 0.0376019236631083 -2.91825517572609 0 0 0.0686334816700916 0.906225636830567 0
"7370" 0 1 0.0505411644458436 -3.52203583356506 0 2 0.0686334816700916 2.32717940791683 0
"7371" 1 1 0.000343510325186166 -0.5704667727096 0 1 0.0686334816700916 2.32933403204752 0
"7372" 1 0 0.0303000187436382 -3.9876462390034 0 4 0.0686334816700916 1.64285858659203 0
"7373" 0 0 0.0572743640438419 -1.08173726220631 0 0 0.0686334816700916 3.02167362774892 0
"7374" 1 0 0.0686334816700916 -1.33176122944709 1 5 0.0686334816700916 0.656256388894046 1
"7375" 1 1 0.0473141986251595 -1.33082103860019 0 2 0.0686334816700916 1.18759941747369 0
"7376" 0 0 0.0686334816700916 -2.78936119750127 0 3 0.0686334816700916 0.117285129929808 1
"7377" 1 1 0.0686334816700916 -2.15505713429257 0 1 0.0686334816700916 0.518291849808274 1
"7378" 1 1 0.0254026358092797 -0.10223019893694 0 2 0.0686334816700916 -1.53046227478261 0
"7379" 0 1 0.0472239953089255 -2.0532621443941 0 3 0.0686334816700916 2.06409534987676 0
"7380" 0 0 0.0160605389037113 -3.27042999183498 0 4 0.0686334816700916 0.277265428729491 0
"7381" 1 0 0.0180709365136223 -1.71470616953427 0 2 0.0686334816700916 0.613512737654171 0
"7382" 1 0 0.0393638285591743 -4.01583823169218 0 2 0.0686334816700916 2.59741425699151 0
"7383" 1 1 0.0077482583985006 -1.5458841419998 0 5 0.0686334816700916 -0.582094723129632 0
"7384" 0 1 0.0234755701141197 -2.44482600727764 0 1 0.0686334816700916 1.06045358935326 0
"7385" 0 0 0.0686334816700916 -2.16394968920679 0 5 0.0686334816700916 1.5348773793859 1
"7386" 1 0 0.0686334816700916 -2.17083022627156 0 2 0.0686334816700916 2.81283402965297 1
"7387" 1 1 0.0686334816700916 -3.80629951633181 0 5 0.0686334816700916 1.04639215786499 1
"7388" 0 0 0.0147816373294642 -3.30704590541158 0 3 0.0686334816700916 0.55068107553868 0
"7389" 0 1 0.00426281408912333 -4.3646108008335 0 1 0.0686334816700916 1.62752411402704 0
"7390" 1 1 0.0319207659067947 -1.5070629702295 0 2 0.0686334816700916 1.0996856732633 0
"7391" 1 1 0.00584465915494765 -2.72558836122661 0 3 0.0686334816700916 1.77935077329694 0
"7392" 0 1 0.00322890659627324 -4.08134921129848 0 2 0.0686334816700916 1.79543422651794 0
"7393" 0 0 0.00179025991921665 -2.91440394404145 0 5 0.0686334816700916 1.59377179025502 0
"7394" 1 0 0.0686334816700916 -1.37647384325883 0 4 0.0686334816700916 1.24505829114041 1
"7395" 0 0 0.0456899049483168 -1.99901518046626 0 2 0.0686334816700916 -0.109103901390759 0
"7396" 1 1 0.0625471272249244 -1.49474356286841 0 4 0.0686334816700916 -0.235605838416534 0
"7397" 1 1 0.0686334816700916 -3.78206594894179 0 3 0.0686334816700916 2.14697471424724 1
"7398" 0 1 0.0686334816700916 -2.89288455989544 0 2 0.0686334816700916 2.51178016030214 1
"7399" 0 1 0.0614533039220867 -4.47962549117878 1 0 0.0686334816700916 0.359723840141614 0
"7400" 1 1 0.040454673462804 -1.14805682583025 0 3 0.0686334816700916 0.873262570734088 0
"7401" 1 0 0.0154840773071449 -4.36869445649957 0 3 0.0686334816700916 1.57063067268848 0
"7402" 0 0 0.0611786470756151 -3.43850581764354 0 5 0.0686334816700916 0.585523168578765 0
"7403" 1 1 0.00613297144091026 -2.44348496310823 0 2 0.0686334816700916 0.761438683463461 0
"7404" 0 1 0.0686334816700916 -4.65681340247185 0 3 0.0686334816700916 2.44969775449026 1
"7405" 1 0 0.0686334816700916 -4.32516499098733 0 4 0.0686334816700916 0.0612350297505865 1
"7406" 0 1 0.0541401993458267 -2.19845817821145 0 0 0.0686334816700916 0.416902624330837 0
"7407" 1 1 0.00153713414564389 -4.79440438343419 0 6 0.0686334816700916 -0.409626911920242 0
"7408" 0 0 0.0686334816700916 -4.46372949173705 0 5 0.0686334816700916 0.373784889610618 1
"7409" 1 0 0.00166576360333443 -3.47084499666203 0 3 0.0686334816700916 0.966579025317609 0
"7410" 1 1 0.030475729532717 -2.41620726328286 0 1 0.0686334816700916 2.55472351964851 0
"7411" 0 0 0.0119469857040285 -3.51611744612087 0 8 0.0686334816700916 0.409981486445669 0
"7412" 1 0 0.0463722465704474 -1.66965352581312 0 2 0.0686334816700916 0.714016303357764 0
"7413" 0 1 0.0686334816700916 -2.75939951886108 1 4 0.0686334816700916 1.67061039178434 1
"7414" 1 0 0.0686334816700916 -4.90692063598668 0 3 0.0686334816700916 0.00318865692394299 1
"7415" 0 1 0.0686334816700916 -3.22427307129345 0 5 0.0686334816700916 2.62627645309463 1
"7416" 0 1 0.0208143925769538 -2.63765993500823 1 4 0.0686334816700916 0.765225779655596 0
"7417" 0 0 0.0230326120124872 -2.38341945130573 0 5 0.0686334816700916 -0.18839357788761 0
"7418" 0 0 0.00337905676585063 -3.38143446827378 0 7 0.0686334816700916 -0.446299344774825 0
"7419" 0 0 0.0131532502935309 -0.924791470955947 0 4 0.0686334816700916 0.801351485166461 0
"7420" 1 1 0.010201930545508 -4.84021343861508 0 4 0.0686334816700916 1.21021797825912 0
"7421" 0 0 0.0143065205524555 -2.29837056371627 0 2 0.0686334816700916 1.06936047529813 0
"7422" 1 0 0.000240992236098418 -4.01846265454509 0 2 0.0686334816700916 0.559023474796829 0
"7423" 1 1 0.0158410922488752 -3.11547728475149 0 2 0.0686334816700916 1.06221694390916 0
"7424" 1 0 0.0371390986837212 -2.11222499357046 1 5 0.0686334816700916 0.883051288645391 0
"7425" 1 1 0.0686334816700916 -2.49099542927709 0 7 0.0686334816700916 -0.211897725097022 1
"7426" 1 0 0.0584759400319629 -1.45140528551131 0 4 0.0686334816700916 1.7505062670068 0
"7427" 1 1 0.0686334816700916 -2.49893475242462 0 2 0.0686334816700916 2.49964552638074 1
"7428" 0 0 0.0331681185423528 -2.48310327727703 0 2 0.0686334816700916 0.228419828982182 0
"7429" 0 0 0.00742046421239087 -3.24976367015994 0 1 0.0686334816700916 0.404938857211015 0
"7430" 0 0 0.0686334816700916 -4.54195991102603 0 3 0.0686334816700916 1.42464420890849 1
"7431" 1 1 0.054280936130682 -4.16029362086096 0 2 0.0686334816700916 2.36891992631551 0
"7432" 1 1 0.0187391672536381 -4.77655561708035 0 2 0.0686334816700916 1.85880821805488 0
"7433" 0 0 0.0686334816700916 -4.05437724191882 0 4 0.0686334816700916 1.35137567111776 1
"7434" 0 1 0.0332030003607067 -1.93493606406223 0 3 0.0686334816700916 0.547761514358842 0
"7435" 0 1 0.030793501186063 -2.52302251553823 0 2 0.0686334816700916 -0.916060554794955 0
"7436" 1 1 0.00666276202366065 -3.40430822022797 0 0 0.0686334816700916 0.860415827951677 0
"7437" 0 0 0.0214664450881829 -1.64092086354367 0 3 0.0686334816700916 1.70345711396646 0
"7438" 0 1 0.0574380943937815 -2.71589601004172 0 2 0.0686334816700916 0.609129716940154 0
"7439" 0 1 0.0325376340792282 -2.8613913020284 0 2 0.0686334816700916 0.793306104504205 0
"7440" 0 0 0.0684441016551685 -2.60835072569482 0 0 0.0686334816700916 2.45242208465797 0
"7441" 0 1 0.0647956444579555 -1.60793547038676 0 6 0.0686334816700916 1.33836848007839 0
"7442" 0 0 0.0686334816700916 -3.28063074783908 0 3 0.0686334816700916 0.68078819837471 1
"7443" 1 1 0.00730112945776926 -2.87421032770936 0 6 0.0686334816700916 1.52714030592624 0
"7444" 0 0 0.0379389987445048 -1.72461850228407 0 1 0.0686334816700916 0.369791316825802 0
"7445" 0 1 0.0604289022455709 -1.36128747151184 0 4 0.0686334816700916 1.1724892182925 0
"7446" 0 1 0.0407713840563935 -2.39888534386735 0 4 0.0686334816700916 0.436737593501311 0
"7447" 1 1 0.0343790244624848 -2.95316725054787 0 6 0.0686334816700916 2.03195619071536 0
"7448" 0 1 0.0332600313993662 -2.60639862260629 0 3 0.0686334816700916 0.368003354690385 0
"7449" 0 1 0.0686334816700916 -2.41032450309829 0 6 0.0686334816700916 -0.464056962131612 1
"7450" 1 0 0.0425159432136553 -3.83256714607483 0 4 0.0686334816700916 2.44948411549351 0
"7451" 1 0 0.0275233707518003 -3.96387896471638 0 1 0.0686334816700916 0.662181666201176 0
"7452" 0 0 0.0686334816700916 -3.10325812585774 0 3 0.0686334816700916 0.882631371951503 1
"7453" 1 0 0.0134961250227923 -1.84166009928027 0 3 0.0686334816700916 0.869738722320968 0
"7454" 1 0 0.0686334816700916 -3.94139231323594 0 2 0.0686334816700916 0.294171447533537 1
"7455" 0 1 0.00342310631663107 -3.0233865831874 0 3 0.0686334816700916 1.72960533516472 0
"7456" 0 0 0.0112265169936248 -2.80761502371436 0 3 0.0686334816700916 2.089003542966 0
"7457" 1 0 0.0478182809292972 -5.46181295823616 0 4 0.0686334816700916 1.01722975714453 0
"7458" 1 0 0.0413155000174706 -4.05730882317591 0 1 0.0686334816700916 0.466146600501776 0
"7459" 1 1 0.0409433644863637 -2.73571084991858 0 2 0.0686334816700916 2.82437244426447 0
"7460" 0 0 0.0111976690663205 -3.35181571854331 0 0 0.0686334816700916 0.304048711400484 0
"7461" 1 1 0.0671593020328629 -0.960004960324032 0 3 0.0686334816700916 1.02894830941436 0
"7462" 0 1 0.0526861266228922 -2.27714801488478 0 4 0.0686334816700916 1.23315949014218 0
"7463" 1 1 0.0686334816700916 -3.6518879467937 0 3 0.0686334816700916 3.21283483851206 1
"7464" 1 0 0.0686334816700916 -4.05763988384699 0 3 0.0686334816700916 0.37698090164277 1
"7465" 1 0 0.0333287876452813 -1.87375488461267 0 4 0.0686334816700916 1.03334476879086 0
"7466" 0 1 0.0686334816700916 -2.42954602433633 0 1 0.0686334816700916 1.8406357831436 1
"7467" 0 0 0.0686334816700916 -1.36388075114425 0 3 0.0686334816700916 1.31493837692338 1
"7468" 0 0 0.0520828578803076 -3.02648632776129 0 4 0.0686334816700916 1.09601931663349 0
"7469" 0 0 0.0370699351974787 -1.60392485649399 0 1 0.0686334816700916 -0.305035540927734 0
"7470" 0 1 0.02541195083087 -4.61915162813376 0 2 0.0686334816700916 -0.263307378632168 0
"7471" 0 0 0.00162963552404638 -3.52599054053411 0 6 0.0686334816700916 -1.22255664472021 0
"7472" 0 0 0.00460241984778605 -3.04775929894311 0 5 0.0686334816700916 1.13430940268627 0
"7473" 1 1 0.0686334816700916 -3.09129445625537 0 2 0.0686334816700916 0.861039884397515 1
"7474" 1 0 0.0259469382999064 -4.14236035952999 0 0 0.0686334816700916 -0.120913832914431 0
"7475" 1 1 0.00305603971482681 -2.97193608321215 1 2 0.0686334816700916 1.12200198533146 0
"7476" 1 0 0.0210760584845637 -3.67060303000299 0 5 0.0686334816700916 1.77044342787693 0
"7477" 1 1 0.0686334816700916 -2.92024121113518 0 2 0.0686334816700916 1.3845097577207 1
"7478" 1 1 0.0686334816700916 -1.80465661138928 0 3 0.0686334816700916 0.143120184975331 1
"7479" 0 0 0.0686334816700916 -3.24988833575982 0 3 0.0686334816700916 1.80511574813021 1
"7480" 1 1 0.0560270394657053 -2.15326578127157 0 1 0.0686334816700916 0.503027479219674 0
"7481" 0 1 0.0169957605881455 -2.59936450214381 0 2 0.0686334816700916 -0.00979797732382637 0
"7482" 0 0 0.0686334816700916 -1.55438749738873 0 2 0.0686334816700916 0.767568802568537 1
"7483" 0 1 0.0136705206300157 -3.58477224071596 0 3 0.0686334816700916 2.30957199747988 0
"7484" 0 1 0.0686334816700916 -3.30416099771039 0 1 0.0686334816700916 1.79800685901451 1
"7485" 0 0 0.0123519960466363 -2.4053068533809 0 3 0.0686334816700916 0.426944890120119 0
"7486" 0 1 0.0686334816700916 -3.7096119890468 0 2 0.0686334816700916 0.626905555470315 1
"7487" 0 0 0.0655357668158085 -2.2842847130688 0 4 0.0686334816700916 0.725732061856944 0
"7488" 0 1 0.0674618120663803 -2.0533763026308 0 3 0.0686334816700916 1.94974990849547 0
"7489" 0 1 0.0301003179852334 -2.37359174588969 0 5 0.0686334816700916 1.67034320555319 0
"7490" 0 0 0.0148900926813516 -3.27040979942739 0 3 0.0686334816700916 -0.151972475809557 0
"7491" 0 0 0.0383312190725308 -2.77936171538638 0 4 0.0686334816700916 1.72550038488971 0
"7492" 0 1 0.022389125259721 -3.74119489783984 0 3 0.0686334816700916 1.59505269380199 0
"7493" 1 0 0.0136053046515204 -2.369791343435 0 2 0.0686334816700916 1.19540249327838 0
"7494" 0 1 0.0661599260004173 -4.61316908219251 0 3 0.0686334816700916 0.288351162579182 0
"7495" 0 0 0.00119208205998649 -2.68751979071856 0 3 0.0686334816700916 0.990689405290712 0
"7496" 1 1 0.0213802880739868 -3.40052356925884 0 5 0.0686334816700916 1.66546149164359 0
"7497" 1 0 0.0168021675229144 -3.22330107475426 0 5 0.0686334816700916 1.15765172856222 0
"7498" 1 0 0.0302222037208394 -3.29962384176273 0 3 0.0686334816700916 -0.223026940072335 0
"7499" 1 0 0.0343272409981504 -2.1418529630798 0 5 0.0686334816700916 -0.567194943247113 0
"7500" 1 0 0.0686334816700916 -3.32333071617043 0 4 0.0686334816700916 1.54579288270759 1
"7501" 0 0 0.0112215700676273 -3.85518302124645 0 3 0.0686334816700916 2.28974245075031 0
"7502" 1 0 0.0686334816700916 -1.94862163563585 0 2 0.0686334816700916 1.98300706825495 1
"7503" 1 1 0.0686334816700916 -1.20836205011675 0 2 0.0686334816700916 2.55188399626847 1
"7504" 0 1 0.00552622951388926 -4.22625530601841 0 2 0.0686334816700916 1.6714680046323 0
"7505" 0 0 0.0686334816700916 -2.04274266012758 0 3 0.0686334816700916 1.40051576820699 1
"7506" 0 1 0.038065937475753 -3.22627653348893 1 2 0.0686334816700916 0.770491445510512 0
"7507" 1 1 0.0192096735989763 -3.36327900161085 0 2 0.0686334816700916 -0.998516697406897 0
"7508" 0 0 0.0219238474758045 -2.16243582963607 0 5 0.0686334816700916 3.15973604588784 0
"7509" 1 1 0.00161340567834681 -2.54060206873803 0 2 0.0686334816700916 0.871009435061683 0
"7510" 0 1 0.0686334816700916 -1.67555967620214 0 3 0.0686334816700916 1.17412765935498 1
"7511" 0 1 0.0573055680012396 -2.64233890362316 0 2 0.0686334816700916 1.8090456354928 0
"7512" 0 1 0.000809662701889082 -2.55625596787187 0 4 0.0686334816700916 0.00447768270551618 0
"7513" 1 1 0.0168878651874457 -2.14491780190642 0 1 0.0686334816700916 3.64538724233091 0
"7514" 0 1 0.019363738807387 -2.4924165314624 0 0 0.0686334816700916 2.49895386903506 0
"7515" 1 1 0.0534811759404524 -3.52010968703172 0 3 0.0686334816700916 1.63295272659801 0
"7516" 0 0 0.0449629346230906 -3.85986482686797 0 1 0.0686334816700916 -0.144139238417513 0
"7517" 1 1 0.0497678217479019 -3.76717459619275 1 2 0.0686334816700916 1.08438881209241 0
"7518" 1 0 0.0322283726652773 -3.07872793520276 0 2 0.0686334816700916 1.70085021383911 0
"7519" 0 0 0.0630476575111073 -3.39826167709555 0 0 0.0686334816700916 0.963283467400666 0
"7520" 1 1 0.0113482745385043 -1.79021559828229 0 3 0.0686334816700916 2.64987981301388 0
"7521" 0 0 0.0403376446215242 -1.93446231410521 0 4 0.0686334816700916 -0.527420383251449 0
"7522" 0 0 0.0686334816700916 -1.88393199597935 0 4 0.0686334816700916 1.89005918398604 1
"7523" 0 1 0.0214610267167973 -3.99950202946844 0 3 0.0686334816700916 0.93161584189288 0
"7524" 1 1 0.0298799281600552 -4.21363040465754 0 2 0.0686334816700916 0.392826607086795 0
"7525" 1 0 0.00469053131415638 -5.02979765801758 0 2 0.0686334816700916 2.1187868966085 0
"7526" 1 0 0.0186892705517829 -2.08644154229882 0 6 0.0686334816700916 0.657588478977704 0
"7527" 0 0 0.00949896170035569 -2.0090554618913 0 0 0.0686334816700916 0.604338442953442 0
"7528" 0 1 0.0671960580884659 -2.30418837645207 0 2 0.0686334816700916 1.93074014848576 0
"7529" 1 0 0.0112615668154339 -3.62241924327211 0 2 0.0686334816700916 0.99049110155878 0
"7530" 1 1 0.028937431290981 -1.93703072977304 0 0 0.0686334816700916 1.10883645841893 0
"7531" 0 1 0.00812827673661255 -3.15672604989525 0 6 0.0686334816700916 0.279923500361434 0
"7532" 0 1 0.0686334816700916 -1.61853177501139 1 6 0.0686334816700916 1.54307340951374 1
"7533" 0 1 0.0162790324371288 -2.38276959238018 0 4 0.0686334816700916 -0.670471632826751 0
"7534" 1 0 0.0087138089430435 -3.72368840588147 0 6 0.0686334816700916 0.654202510340723 0
"7535" 1 0 0.0364795514972536 -2.60983844331935 0 1 0.0686334816700916 0.222671379129062 0
"7536" 0 0 0.0686334816700916 -3.50851587415287 0 3 0.0686334816700916 0.864533557361206 1
"7537" 1 0 0.0416511128560842 -1.84793173969001 0 0 0.0686334816700916 0.0877088336268079 0
"7538" 0 1 0.0212884835006538 -2.68863533091388 0 1 0.0686334816700916 0.727887691798588 0
"7539" 0 1 0.0522472495560035 -3.89045486130664 0 4 0.0686334816700916 0.632818630135843 0
"7540" 0 0 0.0481815934028723 -4.52241548924209 0 3 0.0686334816700916 1.31186631740921 0
"7541" 1 1 0.0686334816700916 -2.33709076469345 0 2 0.0686334816700916 1.98790654294641 1
"7542" 1 0 0.066997290320884 -2.48820509649762 0 4 0.0686334816700916 0.0921443319875159 0
"7543" 0 1 0.0229385741093864 -3.09617996092299 0 5 0.0686334816700916 -0.417809291088979 0
"7544" 1 1 0.0686334816700916 -2.71044949036831 0 3 0.0686334816700916 2.17687827901332 1
"7545" 0 1 0.0360071981532462 -3.33531709901616 0 5 0.0686334816700916 0.76290106240209 0
"7546" 0 1 0.00410718965100199 -3.10963487323248 0 1 0.0686334816700916 1.17560072073958 0
"7547" 0 0 0.0306279585931001 -2.69800813751786 0 6 0.0686334816700916 1.30211137177201 0
"7548" 1 1 0.0176233296170285 -3.13174682709649 0 3 0.0686334816700916 1.00492382877518 0
"7549" 0 0 0.0686334816700916 -3.33297646207907 0 1 0.0686334816700916 1.76261714599991 1
"7550" 1 1 0.00789470684971013 -0.728535189845355 0 4 0.0686334816700916 0.476297723930893 0
"7551" 0 0 0.0357597288123761 -4.24437402346285 0 5 0.0686334816700916 -0.165085551358645 0
"7552" 0 1 0.00371516987164651 -3.49667507843494 0 5 0.0686334816700916 0.80515868392296 0
"7553" 0 0 0.00412627456033865 -3.73287865684692 0 3 0.0686334816700916 0.474440345272343 0
"7554" 1 0 0.043327417150083 -2.49927713168933 1 1 0.0686334816700916 1.33811261142454 0
"7555" 0 1 0.00532019903336844 -5.15477517399741 0 2 0.0686334816700916 0.828206764101551 0
"7556" 1 1 0.0505942382375214 -3.07922943648277 0 1 0.0686334816700916 1.19105736792612 0
"7557" 1 0 0.0507649823159335 -2.50386211045574 0 3 0.0686334816700916 1.40102112622296 0
"7558" 0 1 0.0686334816700916 -1.99102956113798 0 1 0.0686334816700916 1.8934187792623 1
"7559" 1 1 0.0686334816700916 -3.14374526227147 0 4 0.0686334816700916 0.989046161278069 1
"7560" 1 1 0.0686334816700916 -1.33763218827655 0 2 0.0686334816700916 2.66235454471787 1
"7561" 0 1 0.0686334816700916 -3.0511742680396 1 3 0.0686334816700916 0.958696771947241 1
"7562" 0 0 0.0640878104642865 -1.25242663777575 0 3 0.0686334816700916 0.143837321669526 0
"7563" 0 1 0.0511851416443277 -3.72543384450953 0 6 0.0686334816700916 -0.225012817239418 0
"7564" 0 1 0.0123999435407766 -1.63445665971746 0 1 0.0686334816700916 1.79782014318304 0
"7565" 0 0 0.0167100575959549 -4.12751296203806 0 4 0.0686334816700916 -0.521053282050915 0
"7566" 1 1 0.0158095346025602 -2.73542713658333 0 5 0.0686334816700916 1.60241842200718 0
"7567" 0 0 0.0686334816700916 -2.92892726777897 0 3 0.0686334816700916 2.21548401090296 1
"7568" 0 0 0.0163200085609928 -2.56882342773866 0 1 0.0686334816700916 -1.46731717181154 0
"7569" 1 1 0.0274105725228867 -2.92901074482843 0 5 0.0686334816700916 2.94905465427543 0
"7570" 0 1 0.00130475937562314 -3.19018223980559 0 4 0.0686334816700916 3.09040611648784 0
"7571" 0 0 0.04493230309929 -3.14927463415176 0 4 0.0686334816700916 0.568076798892927 0
"7572" 1 0 0.0605617319564742 -3.49041384320967 1 6 0.0686334816700916 2.57305179635747 0
"7573" 0 0 0.0163311202264311 -3.5486423813494 0 3 0.0686334816700916 0.134471098834371 0
"7574" 0 0 0.0686334816700916 -3.40491755331422 0 0 0.0686334816700916 1.0332200113495 1
"7575" 0 0 0.0638795498984646 -2.43314610749671 0 2 0.0686334816700916 1.91087521683967 0
"7576" 1 0 0.0274060746484681 -3.01937831634719 0 4 0.0686334816700916 1.73513227910456 0
"7577" 1 0 0.016514406211509 -3.46851676787927 0 1 0.0686334816700916 0.288930470838978 0
"7578" 0 0 0.0585363634282217 -2.07037562446568 0 3 0.0686334816700916 1.18134789643951 0
"7579" 0 0 0.0443003318653434 -1.98933040630114 0 6 0.0686334816700916 1.0532812336795 0
"7580" 0 1 0.0249371048262438 -2.65402908139113 0 1 0.0686334816700916 1.16829421654125 0
"7581" 1 1 0.016895467038958 -2.18623208410551 0 3 0.0686334816700916 2.13169687126206 0
"7582" 1 1 0.0493702091533314 -4.21136942320766 0 4 0.0686334816700916 1.13235346257166 0
"7583" 1 0 0.0176667822537289 -4.21203608096845 0 4 0.0686334816700916 1.41781845048161 0
"7584" 0 0 0.0457573167856273 -4.90276579858323 0 2 0.0686334816700916 0.227518549648021 0
"7585" 1 1 0.0686334816700916 -2.94904018793829 0 2 0.0686334816700916 0.749884304929255 1
"7586" 0 1 0.0617457684364459 -3.19530160214626 0 3 0.0686334816700916 1.06721839304209 0
"7587" 0 0 0.0586457659394871 -1.386095370058 0 5 0.0686334816700916 1.73568630239699 0
"7588" 1 0 0.0686334816700916 -3.84568582117516 0 3 0.0686334816700916 0.418680791286711 1
"7589" 0 1 0.0511020290990268 -3.26340624942039 1 1 0.0686334816700916 -1.36967716389305 0
"7590" 1 0 0.000368414190625849 -4.74344384861252 0 3 0.0686334816700916 0.835726050510557 0
"7591" 0 0 0.0211428953737107 -3.42223257066765 0 2 0.0686334816700916 2.00724508043289 0
"7592" 1 1 0.0686334816700916 -2.85444795512435 0 1 0.0686334816700916 3.14113227032347 1
"7593" 0 0 0.0612861672924548 -2.65409453709821 0 3 0.0686334816700916 1.54576787516959 0
"7594" 0 1 0.0344224029796304 -1.36410402936626 0 1 0.0686334816700916 1.03331589042345 0
"7595" 0 0 0.0312520642975442 -1.63322325365937 0 3 0.0686334816700916 1.40691323760388 0
"7596" 0 0 0.0341977185118836 -3.44906266047691 0 5 0.0686334816700916 -1.27198904359956 0
"7597" 0 1 0.048074303953373 -3.08709171772698 0 1 0.0686334816700916 2.41419291960373 0
"7598" 0 1 0.00578395722813895 -3.27524930925973 0 2 0.0686334816700916 2.42942199396468 0
"7599" 1 1 0.0033454420596107 -2.92969418993142 0 2 0.0686334816700916 0.985081943284019 0
"7600" 1 0 0.0686334816700916 -1.97440888663136 0 1 0.0686334816700916 1.98349588594867 1
"7601" 1 1 0.0686334816700916 -3.88944209017767 0 0 0.0686334816700916 1.60753153108872 1
"7602" 1 0 0.0117300213855636 -3.32572729063151 0 1 0.0686334816700916 0.441378759832611 0
"7603" 0 0 0.0335805118100568 -2.85799240172075 0 2 0.0686334816700916 0.895820886229472 0
"7604" 0 1 0.00901083664698858 -2.53141629040894 0 4 0.0686334816700916 -0.342316373283165 0
"7605" 0 1 0.0299419360803985 -2.92067479659788 0 2 0.0686334816700916 0.892929157971192 0
"7606" 0 0 0.0186886606333988 -4.17912312575863 0 1 0.0686334816700916 1.3078889107673 0
"7607" 0 0 0.00310277991291125 -1.10332406969721 0 3 0.0686334816700916 3.24764529628503 0
"7608" 0 1 0.0188691515913313 -5.32374516664473 0 4 0.0686334816700916 1.07569358393653 0
"7609" 0 1 0.0367805199379153 -2.35786911938624 0 4 0.0686334816700916 2.95575581706783 0
"7610" 1 0 0.0351946982782928 -2.10483271622394 0 2 0.0686334816700916 0.575538480078767 0
"7611" 0 0 0.000350253777640942 -2.33083217095718 0 0 0.0686334816700916 -1.09338573189331 0
