"A" "M_cont1" "M_cont2" "M_bin1" "M_bin2" "contY_2contM_MMint" "contY_binMcontM_MMint" "contY_2binM_MMint" "binY_2contM_MMint" "binY_binMcontM_MMint" "binY_binMcontM_MMint" "binY_2binM_MMint" "C"
"7487" 0 -0.0625627769197417 -0.11009764358142 0 1 -5.21812857592687 -4.8661471405627 -3.5611955114893 0 0 0 0 0.725732061856944
"7488" 0 0.215114826285096 0.284971233623813 1 0 -4.05267544719971 -2.86564626339024 -3.08259744478127 0 0 0 0 1.94974990849547
"7489" 0 0.134008583515755 0.309528731521363 1 0 -3.97117735010987 -3.2415265413906 -3.32131370252938 0 0 0 0 1.67034320555319
"7490" 0 -0.312703442107193 -0.465094143770469 0 0 -5.95242548332879 -5.02038576694241 -5.24434940089316 0 0 0 0 -0.151972475809557
"7491" 0 0.0880054978650752 0.124872487803999 0 0 -4.74820616103896 -4.63940670640278 -5.15425654472938 0 0 0 0 1.72550038488971
"7492" 0 0.159003322398509 0.226182221646662 1 0 -4.54296348407725 -2.60533416142136 -2.77140638268544 0 0 0 0 1.59505269380199
"7493" 1 0.712501020883197 0.538998141925929 0 0 -2.3968877328402 -3.17930496099179 -4.01121330269382 0 0 0 0 1.19540249327838
"7494" 0 -0.14111859850165 -0.34783072539601 1 0 -5.58568741420357 -3.48628151324209 -3.20427803065783 0 0 0 0 0.288351162579182
"7495" 0 -0.0146804304947256 0.0329166839655925 0 0 -4.97595459328604 -5.06309216533153 -4.58474309966194 0 0 0 0 0.990689405290712
"7496" 1 0.583374486125155 0.565987574886257 1 0 -2.5538004214162 -1.39779907668763 -2.39235802156766 0 1 1 0 1.66546149164359
"7497" 1 0.465621994223383 0.487059639290651 0 1 -2.51392889315953 -3.76893167849406 -2.83300043729314 0 0 0 0 1.15765172856222
"7498" 1 0.10289605879907 -0.105532945730985 1 1 -4.6795202097663 -1.94256696962792 -0.622594048771034 0 1 1 1 -0.223026940072335
"7499" 1 0.115882190583276 -0.120369567897231 1 0 -3.73782246029506 -1.85637616535588 -2.45651893053231 0 0 0 0 -0.567194943247113
"7500" 1 0.48506712313408 0.492509829976575 1 1 -2.49600996295254 -1.38186165299395 -0.174901930223852 0 0 0 1 1.54579288270759
"7501" 0 0.266071914691918 0.0937402008354234 0 1 -4.00732525237297 -4.45257764735232 -3.39461450603236 0 0 0 0 2.28974245075031
"7502" 1 0.640950669650724 0.550900366770448 0 1 -2.05088719064324 -3.12022525868277 -2.78089567346961 0 0 0 0 1.98300706825495
"7503" 1 0.918531688723682 0.788307599058639 1 1 -1.16321072210724 -0.206587853568476 -0.23949589378859 1 1 1 0 2.55188399626847
"7504" 0 0.0846346297862853 0.216843046704226 1 1 -4.41135146198669 -3.06734024546556 -1.27128128358309 0 0 0 1 1.6714680046323
"7505" 0 0.208723262135638 0.187393052254446 0 0 -4.18929403629968 -4.73409571311394 -4.59668674860062 0 0 0 0 1.40051576820699
"7506" 0 -0.0691391641090694 -0.0581625730657453 1 1 -5.13144322099182 -3.2674156464244 -1.39476989843054 0 0 0 0 0.770491445510512
"7507" 1 0.261037135595124 -0.243395378757148 0 1 -4.22823136552555 -3.59340519906367 -3.39582365877551 0 0 0 0 -0.998516697406897
"7508" 0 0.47439251492301 0.60709601953489 0 1 -3.40524378123576 -3.98320170412848 -3.36333352077941 0 0 0 0 3.15973604588784
"7509" 1 0.463277721313639 0.388196070765188 1 0 -2.59479902163008 -1.63724132069216 -2.13853506574885 0 0 0 0 0.871009435061683
"7510" 0 -0.0805410557271112 0.12138110434652 1 1 -4.7177549028569 -3.13020121238065 -1.34420798204993 0 1 1 0 1.17412765935498
"7511" 0 0.00359757315216942 0.0356057697765333 1 0 -5.02432073535926 -3.21687279399562 -2.91292391422762 0 0 0 0 1.8090456354928
"7512" 0 -0.16170135096358 -0.365108775674676 1 0 -5.39447139936516 -3.8713872528908 -2.85344357678887 0 0 0 0 0.00447768270551618
"7513" 1 0.861216955424205 1.23383596428171 1 1 -0.0798631620785468 -0.445216660500944 -0.096847040665685 1 0 0 1 3.64538724233091
"7514" 0 0.201903303736721 0.600166997661926 1 1 -3.55271801624254 -2.37817279764038 -0.907968447068402 0 0 0 0 2.49895386903506
"7515" 1 0.470592360448906 0.612629693421554 1 0 -2.21603954514508 -1.26978140586103 -2.0859149087435 0 1 1 0 1.63295272659801
"7516" 0 -0.172847508152509 -0.479079270999485 0 1 -5.66910395796971 -5.36632455852244 -4.12362411638552 0 0 0 0 -0.144139238417513
"7517" 1 0.572653559045179 0.318658776669471 1 1 -2.25891779062643 -1.5012266271189 -0.65923865891441 0 0 0 1 1.08438881209241
"7518" 1 0.691837348581106 0.646306534233277 0 1 -1.5169587626536 -3.26215166054388 -2.76346375187145 0 0 0 0 1.70085021383911
"7519" 0 0.0570443975663416 -0.00333692104803228 0 0 -4.80213116006532 -4.56879377133596 -4.86651854989941 0 0 0 0 0.963283467400666
"7520" 1 0.627408339161896 0.686958249266126 1 0 -1.53489483400663 -0.815811487584255 -2.27469398595867 0 0 0 0 2.64987981301388
"7521" 0 -0.312246371456924 -0.500498179132126 0 0 -6.00484858666455 -5.45941874626684 -5.04961418997062 0 0 0 0 -0.527420383251449
"7522" 0 0.170085446898124 0.297362797594695 0 1 -3.83166693314079 -4.61809614368758 -3.46347966169266 0 0 0 0 1.89005918398604
"7523" 0 0.0825722006548713 0.0152346424526721 1 1 -4.52242534414253 -2.96536041425761 -1.08492995930136 0 0 0 0 0.93161584189288
"7524" 1 0.315112778876088 0.230333580318089 1 1 -3.24540339623938 -1.82378006477906 -0.430587542032049 0 1 1 0 0.392826607086795
"7525" 1 0.79779632348208 0.916534029172268 0 1 -1.2541328357748 -3.34712808791837 -2.85198030461146 0 0 0 0 2.1187868966085
"7526" 1 0.243536793067735 0.419810600036216 0 1 -3.04488888151698 -3.82625213864237 -2.82016589070735 0 0 0 0 0.657588478977704
"7527" 0 -0.0527281555022491 -0.151957580610823 0 1 -5.3960209706207 -5.38148367162102 -3.72409657582605 0 0 0 0 0.604338442953442
"7528" 0 0.0279673447852369 0.23839896578338 1 0 -4.31339435293164 -3.01068672527276 -2.83514386344953 0 0 0 0 1.93074014848576
"7529" 1 0.519980902681641 0.478544934993406 0 0 -2.51017218684516 -3.74379025579073 -4.55415495519736 0 1 1 0 0.99049110155878
"7530" 1 0.430264996916513 0.210868769116336 1 1 -3.24501571692878 -1.53520478793754 -0.633393594231745 0 0 0 1 1.10883645841893
"7531" 0 -0.103477459459652 -0.395379895462901 1 0 -5.6574037024396 -3.51447912511256 -3.04849175391388 0 0 0 0 0.279923500361434
"7532" 0 0.0323238744292824 -0.103938393675529 1 0 -5.02649833956279 -2.8574823621997 -2.95970404434006 0 0 0 0 1.54307340951374
"7533" 0 -0.461017705491803 -0.437474246441043 1 0 -6.31596955709766 -4.21266176733845 -3.21812533797487 0 0 0 0 -0.670471632826751
"7534" 1 0.366907987514084 0.282414599957413 0 1 -3.19260530871019 -3.75098614751543 -2.59756056540676 0 0 0 1 0.654202510340723
"7535" 1 0.538279701448567 0.276368507286458 0 1 -2.43062120427268 -3.98818512606944 -3.10622805924675 0 0 0 1 0.222671379129062
"7536" 0 -0.376874989518422 -0.115740538034601 0 1 -5.6510115534796 -5.13062286272314 -3.67681561365521 0 0 0 0 0.864533557361206
"7537" 1 0.30199614118055 0.180338251040207 0 1 -3.81177173770695 -3.87573075407027 -2.84931572034829 0 1 1 0 0.0877088336268079
"7538" 0 -0.166414704495989 -0.1464664510038 1 0 -6.00350316541281 -3.40822295681208 -3.30591922157024 0 0 0 0 0.727887691798588
"7539" 0 -0.199508117262119 -0.098807298691626 1 0 -5.51316865533612 -3.34882191983171 -3.05773759104705 0 0 0 0 0.632818630135843
"7540" 0 0.123737862994093 0.103081470915789 0 1 -4.91874423697184 -4.45320388449356 -3.73202109061876 0 0 0 0 1.31186631740921
"7541" 1 0.738095353656277 0.857408391653093 1 1 -1.39696398092711 -0.826314478274858 -0.387993297848989 0 1 1 0 1.98790654294641
"7542" 1 0.213346537924966 0.107569707035434 0 0 -3.73165212428857 -3.99564427256751 -4.22177088850163 0 0 0 0 0.0921443319875159
"7543" 0 -0.335090681116245 -0.415877751199835 1 0 -5.9857895112407 -4.00610542412287 -3.04730151406802 0 1 1 0 -0.417809291088979
"7544" 1 0.857782489797115 0.859377835911252 1 1 -0.67153632131311 -0.59981781423213 -0.537433801293689 0 1 1 1 2.17687827901332
"7545" 0 -0.172334985410673 -0.201786988694745 1 0 -5.54371079667345 -3.52766262355319 -2.98827276457017 0 0 0 0 0.76290106240209
"7546" 0 0.221237685022398 -0.0684543113178354 1 1 -4.92179806824315 -2.63476165609918 -1.14296585937712 0 0 0 0 1.17560072073958
"7547" 0 0.102115548914094 0.0521506284913742 0 0 -4.48506369429125 -4.76803051677805 -4.62605373946938 0 0 0 0 1.30211137177201
"7548" 1 0.627936249643559 0.398362395510099 1 0 -2.60820309726216 -1.21866401833061 -2.1864308242649 0 0 0 1 1.00492382877518
"7549" 0 0.115174047034229 0.29242029149721 0 1 -4.42931660691781 -4.91690075683582 -3.75133472522018 0 0 0 0 1.76261714599991
"7550" 1 0.348046638219889 0.30360212255342 1 0 -3.37568737109913 -1.68512514224182 -2.3335480016613 0 0 0 0 0.476297723930893
"7551" 0 -0.332172195766471 -0.225267544279179 0 1 -5.89292665830959 -5.34921923601502 -3.94213807245185 0 0 0 0 -0.165085551358645
"7552" 0 0.108448413477094 -0.103733369580474 1 1 -4.74115899710532 -2.67523409247589 -1.07540578191125 0 1 1 0 0.80515868392296
"7553" 0 -0.242323003819537 -0.147004039551281 0 1 -5.58047843746848 -5.13447954466195 -3.61038239268895 0 0 0 0 0.474440345272343
"7554" 1 0.49552869750804 0.618471521668508 0 1 -2.31940474482551 -3.21455043203311 -2.87160983886929 0 0 0 1 1.33811261142454
"7555" 0 -0.0192638866649029 -0.0103247696323354 1 1 -4.96560122516479 -3.17839153389542 -1.57133856439568 1 0 0 0 0.828206764101551
"7556" 1 0.403581368682062 0.414227153030493 1 0 -2.69352195482955 -1.412912669616 -2.2074242852177 0 0 0 0 1.19105736792612
"7557" 1 0.355963487566817 0.569539943402947 0 1 -2.37343635144203 -3.8104459870003 -2.79146514627416 0 0 0 0 1.40102112622296
"7558" 0 0.153855582494759 0.418682482575311 1 0 -3.97036380622596 -2.66568525562994 -3.26846992995409 1 0 0 0 1.8934187792623
"7559" 1 0.467569642432256 0.373283750452645 1 0 -2.69445435011995 -1.41094331937929 -2.3741948520695 0 0 0 1 0.989046161278069
"7560" 1 0.869718434194729 0.935597261014788 1 0 -0.98721685357063 -0.485719730250298 -2.25587078949211 0 1 1 0 2.66235454471787
"7561" 0 -0.199918651544948 0.0419926825131215 1 0 -4.90102450630791 -3.33259402282033 -3.23433140285832 0 0 0 0 0.958696771947241
"7562" 0 -0.27746202597008 -0.322362770292322 0 0 -5.94145517424246 -5.52921083755476 -5.06143414344038 0 0 0 0 0.143837321669526
"7563" 0 -0.177697397887529 -0.291326626525779 1 1 -5.88505473353744 -3.42296452765876 -1.22707994890832 0 0 0 0 -0.225012817239418
"7564" 0 0.135780644695168 0.0321520569834109 1 0 -4.38212143980985 -3.00927645238602 -2.79353866573431 0 1 1 0 1.79782014318304
"7565" 0 -0.326514382170462 -0.399707419844858 0 1 -6.14306055457862 -5.49089240325757 -3.89003931633961 0 0 0 0 -0.521053282050915
"7566" 1 0.456893906614701 0.445461478693075 1 1 -2.59940151239196 -1.57479776251781 -0.389279044412009 0 1 1 0 1.60241842200718
"7567" 0 0.0349844113124589 0.338438442136062 0 1 -4.24828948561736 -4.74005339713623 -3.3671087912638 0 0 0 0 2.21548401090296
"7568" 0 -0.563504435651653 -0.603933870148264 0 0 -6.5855741846234 -5.51401953509839 -5.06008724602063 0 0 0 0 -1.46731717181154
"7569" 1 0.922240321777459 1.05540007002218 1 1 -0.136537744678878 -0.262641793812595 -0.622437459790573 1 1 1 0 2.94905465427543
"7570" 0 0.384667833915842 0.655313150216293 1 1 -2.88357911381047 -2.58264858213173 -1.12797521518572 0 0 0 0 3.09040611648784
"7571" 0 -0.216309306427326 -0.259930202830849 0 1 -5.45062513198661 -5.09328766203119 -3.6326682472295 0 0 0 0 0.568076798892927
"7572" 1 0.880266198874729 0.831647876465786 0 1 -0.618660308059727 -2.88115752748777 -2.87634353366522 0 0 0 0 2.57305179635747
"7573" 0 -0.221674779444695 -0.540409000870191 0 1 -6.02191085072514 -5.28923480223941 -3.60829617353172 0 0 0 0 0.134471098834371
"7574" 0 0.000797800228897159 -0.0104589477674307 0 1 -4.77993607615578 -4.99867977797197 -3.94707354658502 0 0 0 0 1.0332200113495
"7575" 0 0.259653927780023 0.385227725220324 0 1 -4.06189355430359 -4.21392227151989 -3.96970040889638 0 0 0 0 1.91087521683967
"7576" 1 0.53586811676377 0.763964107300673 0 1 -1.88598395117784 -3.4446947538725 -2.67681075026461 0 0 0 0 1.73513227910456
"7577" 1 0.30334455066538 0.171835830884836 1 1 -3.63967827566154 -1.89538560232002 -0.569280831568777 0 0 0 1 0.288930470838978
"7578" 0 -0.198097269568521 -0.0858078819308692 0 1 -5.15015741340545 -5.00961903742851 -3.31578826625019 0 0 0 0 1.18134789643951
"7579" 0 0.065675810301938 -0.0637916472973951 0 0 -4.70482726439289 -5.05428409443887 -4.39123788197906 0 0 0 0 1.0532812336795
"7580" 0 0.190578033409074 0.0925620394072531 1 1 -4.26856146375345 -2.76499376396542 -1.3317384797141 0 0 0 0 1.16829421654125
"7581" 1 0.563973028396547 0.637707289825622 1 1 -1.70765898382138 -1.31006944578751 -0.166679519247564 0 0 0 0 2.13169687126206
"7582" 1 0.535806838757493 0.479562073063103 1 1 -2.13954685313196 -1.43952723951865 -0.28105287526798 0 0 0 1 1.13235346257166
"7583" 1 0.428474715711059 0.447469932129962 0 1 -2.89133040970337 -3.61915914632122 -3.14016431650074 0 0 0 0 1.41781845048161
"7584" 0 -0.426860212265059 -0.203874698674651 0 1 -6.27804467332964 -5.30933493489474 -3.6607492401805 0 0 0 0 0.227518549648021
"7585" 1 0.509951036928298 0.199521316041805 1 1 -2.58454903907398 -1.6687703475517 -0.16615245160578 0 1 1 0 0.749884304929255
"7586" 0 0.0279709493016022 -0.149774253456723 1 0 -4.78944351639829 -3.14858842824521 -2.87807949229164 0 0 0 0 1.06721839304209
"7587" 0 0.015596619474727 0.221176936405414 0 0 -4.7078748854757 -4.97986032928428 -4.88981551274375 0 0 0 0 1.73568630239699
"7588" 1 0.276121948613899 0.193178282239626 0 1 -3.3130566664596 -3.48586024848535 -2.95931185448117 0 0 0 0 0.418680791286711
"7589" 0 -0.473053645363025 -0.610151791329864 1 0 -6.60510787153912 -4.09787047452988 -3.42783568157876 0 0 0 0 -1.36967716389305
"7590" 1 0.269541452530701 0.35353589827956 0 1 -3.06687541564299 -4.06919248656345 -3.22900608870132 0 0 0 0 0.835726050510557
"7591" 0 0.13960429135614 0.442557817057411 0 1 -3.68304937672486 -4.71374496109621 -3.85802851889691 0 0 0 0 2.00724508043289
"7592" 1 0.792883013375874 1.16332136392762 1 1 -0.430204547124627 -0.636626574167818 -0.384931729549954 0 0 0 0 3.14113227032347
"7593" 0 -0.109685693017778 0.254687733108323 0 1 -4.70928366268823 -5.10027544932478 -3.60672713923628 0 0 0 0 1.54576787516959
"7594" 0 -0.0156284486423767 -0.0820786210662327 1 1 -4.78629327202425 -3.01699232336838 -1.35106198863423 0 0 0 0 1.03331589042345
"7595" 0 -0.00521409836686966 0.0777548751497427 0 1 -4.87277996725327 -5.13431290966761 -3.56326506301312 0 0 0 0 1.40691323760388
"7596" 0 -0.476031410634018 -0.61457615765015 0 1 -6.30559451817312 -5.97601641909881 -3.86059396905672 0 0 0 0 -1.27198904359956
"7597" 0 0.272268022042947 0.56602425071075 1 1 -3.53132166228563 -2.57745337499788 -1.08867380965235 0 0 0 1 2.41419291960373
"7598" 0 0.200473989217351 0.485939276817411 1 1 -4.08457368999743 -2.42489198179634 -1.18264545757926 0 0 0 0 2.42942199396468
"7599" 1 0.504286784474595 0.379281665749307 1 1 -2.7819695591248 -1.91695813021764 -0.503146813735682 0 1 1 0 0.985081943284019
"7600" 1 0.722094825456203 0.576358786124048 0 0 -1.99457114296255 -3.40300453539687 -3.78001527928661 0 0 0 0 1.98349588594867
"7601" 1 0.507514105965878 0.515461747538648 1 0 -2.63580273632075 -1.32115746501579 -2.25218409457425 0 0 0 0 1.60753153108872
"7602" 1 0.557557754190219 0.385758844617474 0 0 -2.25644123431339 -3.74346240998602 -4.1411914929167 0 0 0 0 0.441378759832611
"7603" 0 0.0538672831145013 0.00942464790796674 0 1 -4.99906306287599 -5.05594239445471 -3.57286288685013 0 0 0 0 0.895820886229472
"7604" 0 -0.362225820353559 -0.301938845262867 1 0 -6.11827534157433 -3.74540328161575 -3.34731445164114 0 0 0 0 -0.342316373283165
"7605" 0 -0.0123607423172937 -0.114049205422217 1 1 -5.20670233600117 -2.99044687466545 -0.883438386090223 0 0 0 0 0.892929157971192
"7606" 0 -0.0180989492626345 0.0604151915988195 0 1 -4.56672479882433 -4.83992891408146 -3.88509952314346 0 0 0 0 1.3078889107673
"7607" 0 0.355846974447133 0.756664155855922 0 1 -3.38852479734374 -4.34441719995833 -3.30801768910094 1 0 0 0 3.24764529628503
"7608" 0 -0.0649479146864895 0.0501384863450605 1 1 -5.0345063383743 -3.15852528879669 -1.10941853920958 0 0 0 0 1.07569358393653
"7609" 0 0.286184852391495 0.574277656047725 1 1 -3.56129378055311 -2.46145310904704 -1.12759887431512 1 0 0 0 2.95575581706783
"7610" 1 0.30447105154149 0.246301287749508 0 0 -3.31506247272087 -3.48490094968602 -3.97862433428933 0 0 0 0 0.575538480078767
"7611" 0 -0.419894042515635 -0.483872258497168 0 0 -6.60835635771122 -5.60913379981148 -5.16705913703349 0 0 0 0 -1.09338573189331
"7612" 1 0.50303280506342 0.596007019634087 0 0 -2.05445317451844 -3.1603548049763 -4.2404456252867 0 0 0 0 1.68803298274481
"7613" 0 -0.440302159742347 -0.304334764146592 0 0 -6.20135994527743 -5.43337919166411 -5.09201953618335 0 0 0 0 -0.318490156549365
"7614" 1 0.211196077344258 -0.0162009379429012 0 0 -3.59649873587175 -4.1430071441514 -4.37775830609601 0 0 0 0 -0.396549620897052
"7615" 0 0.103641725081423 0.166475112536936 1 1 -4.41379990782282 -2.80460030801865 -0.961505655438856 0 1 1 0 2.04434812659269
"7616" 1 0.282029633718275 0.249150524101891 0 1 -3.30335782519815 -3.78264143952831 -3.01180940054845 0 0 0 0 0.23924379774228
"7617" 1 0.200095884003426 0.0869347266655696 1 1 -3.79183753590846 -1.82392174319704 -0.468429631306779 0 1 1 0 -0.0216447637415655
"7618" 1 0.647772184845302 0.333661022328408 1 1 -2.50879618343289 -1.07827528949917 -0.573373988269721 0 0 0 0 1.52247653531805
"7619" 0 -0.101402851040326 -0.0761796326833226 0 1 -4.95080456018527 -4.99788562278173 -3.49282346206143 0 0 0 0 1.09010990741864
"7620" 0 -0.315069200569718 -0.350375290589751 0 1 -6.02081509529511 -5.38827060947827 -3.83178997981263 0 0 0 0 0.0681006862846356
"7621" 1 0.04163835961067 0.0350736970160912 1 0 -4.20471062104156 -2.10567046436774 -2.31913112097147 0 1 1 0 -0.72093480387908
"7622" 0 -0.0191690085047662 0.166714292048331 1 1 -4.80431877908072 -3.2836669983159 -1.01555846870537 0 0 0 0 1.3249504136655
"7623" 0 0.402364000844801 0.664614050948484 1 0 -2.8981709566891 -2.25711768801108 -2.96687903143574 0 1 1 0 2.82241886399876
"7624" 0 -0.222520373959009 -0.192461385424721 1 0 -5.58032319365022 -3.50880187547232 -3.15000403673402 0 0 0 0 0.0844261811518415
"7625" 1 0.0400785971320375 -0.220466101906245 1 0 -4.81256717043321 -2.82586102306581 -2.24489702544199 0 1 1 0 -0.943262473292897
"7626" 1 0.650918993798502 0.427533197602747 1 0 -2.14912106025421 -1.36581373895013 -2.36077266185969 1 0 0 0 1.15796952290387
"7627" 0 -0.237848441093515 -0.129439999375981 1 0 -5.79360054489855 -3.46576302406922 -3.24430514337337 0 0 0 0 0.826647147979924
"7628" 0 -0.0932924989576949 0.0335401803339151 0 1 -5.12383072233879 -4.86276852827543 -3.63101204850019 0 0 0 0 1.27120143503525
"7629" 0 -0.319163165171166 -0.447767519020095 0 1 -6.14277293612307 -5.64719720102852 -4.00305806320635 0 0 0 0 -0.0261681111236653
"7630" 0 -0.0489829781605674 -0.0575499089937345 1 0 -5.08079503843176 -3.57794821514093 -2.94994058916486 0 0 0 0 0.874050610257755
"7631" 1 0.608985337513687 0.799257659331939 1 1 -1.54333987906438 -0.948132714025925 0.0142530780357836 1 0 0 0 2.19297177395551
"7632" 0 0.441351922156068 0.941316747136867 1 1 -2.47559847758381 -2.2711779216635 -1.23234444709479 0 0 0 0 3.5987316059135
"7633" 0 0.103586206839804 -0.181754250494169 0 0 -5.05962483952854 -5.24921668456353 -4.9772005954032 0 0 0 0 0.873758855173137
"7634" 0 -0.167141110105112 0.0931154387099955 1 0 -5.21393834033694 -3.4475623696359 -2.88115109280692 0 0 0 0 0.908956985490338
"7635" 1 0.588553874126115 0.769799937087409 0 1 -1.66072057807816 -3.73508653106309 -2.85745013618167 1 0 0 0 1.9802600313155
"7636" 0 -0.361431656729793 -0.444333022695416 0 0 -6.15283274654291 -5.50853748632822 -5.09458190612277 0 0 0 0 -0.567974901250215
"7637" 0 0.196081181021319 0.175936628432693 1 1 -4.52827042683259 -2.67006841577688 -1.27122830872255 0 0 0 0 1.56109978866904
"7638" 1 0.627435621276773 0.794018958671502 0 1 -1.5930433123755 -3.45219630227883 -2.725145953788 0 0 0 0 2.22729994809901
"7639" 1 1.15624545020765 1.19324446625506 1 1 0.241693398933678 0.0238008981263494 0.0463628033176919 0 1 1 0 3.92206786849014
"7640" 0 -0.154823985882122 -0.195781864720113 1 1 -5.30515935543125 -3.30285366578811 -1.42614355963389 0 0 0 0 0.563379786186481
"7641" 0 -0.0280952200413974 0.0861270099314929 0 1 -4.89061349216647 -4.72752464335 -3.23941583937382 0 0 0 0 1.3431317971839
"7642" 0 0.11769247321704 0.37521542405283 1 1 -4.02941723719987 -2.6341767303083 -1.21519280718624 0 0 0 0 2.02167677703343
"7643" 0 -0.340294133281083 -0.403876046739917 0 0 -5.95769324684528 -5.40450718032288 -4.95397089214351 0 0 0 0 -0.60793947111057
"7644" 1 0.555908225446269 0.292881066639884 0 1 -2.27220492566303 -3.32968975619631 -3.01141407581578 0 0 0 0 1.28455406503318
"7645" 0 0.0653270549059195 0.0320278151278794 0 0 -4.76475760441344 -4.67752286155678 -4.70252226446806 0 0 0 0 1.43038753819603
"7646" 1 0.435086193609107 0.713516328712312 1 1 -2.03900048910001 -1.19844216285512 -0.649034929758905 0 0 0 0 1.50311169689304
"7647" 0 -0.307135107873251 -0.242563295872061 0 1 -5.79615167239777 -5.72783106431531 -4.09465053683277 0 0 0 0 0.304031168891803
"7648" 1 0.530738448549594 0.442065743470203 1 1 -2.37192809652339 -1.55686625366953 -0.564248395435171 0 0 0 1 1.28710162230435
"7649" 1 0.13723380050407 -0.0313144005957384 1 1 -3.78227492098235 -2.05109404410864 -0.416491728561988 0 0 0 0 0.176521570275507
"7650" 1 0.163158949243193 -0.15856728932388 0 1 -4.16483856742748 -3.91553509296499 -2.93807165318253 0 0 0 0 -0.506543845845031
"7651" 0 -0.213459352599426 0.0994804514757237 1 1 -4.98393416501299 -3.54042424963349 -0.977868337853594 0 0 0 0 1.07567777510106
"7652" 1 0.437420767332954 0.420847164312099 1 1 -2.53535599183018 -1.52127690398719 -0.759428934008798 0 0 0 0 0.859009368592714
"7653" 0 -0.0828346349812023 -0.308165418286071 0 1 -5.34129565204329 -5.28990361625062 -3.93188011164397 0 0 0 1 0.547789974777738
"7654" 0 0.24515595043344 0.583682025189473 0 1 -3.58990634752521 -4.37357155485919 -3.24611056876309 0 0 0 0 2.89646725266277
"7655" 0 -0.237752396316959 -0.509896304492707 0 0 -6.37473810740756 -5.32094452035213 -4.97197274111344 0 0 0 0 -0.380436682320479
"7656" 0 -0.0949456944134643 -0.225789695847127 0 0 -5.60253560556611 -5.51386116961458 -4.95658416850649 0 0 0 0 0.138903922982531
"7657" 0 -0.150085204225009 -0.082373849072699 0 0 -5.5771623531542 -5.2065947225871 -4.66140259427705 0 0 0 0 0.750324931936311
"7658" 0 -0.262374760098527 -0.296115407455896 1 0 -6.21080287752971 -3.20971814311747 -3.19356540856555 0 0 0 0 0.0663687653246718
"7659" 1 0.173934303063894 -0.163967501830997 0 1 -4.42209904326592 -4.09577723862339 -3.07659186619063 0 0 0 0 -0.811771474633006
"7660" 0 -0.437779639595509 -0.501751569160516 1 0 -6.01446239055156 -3.95838812308283 -2.88051538791168 0 0 0 1 -0.303097844909871
"7661" 0 -0.407329108881758 -0.383842467758719 1 0 -6.08010636986411 -3.8875001026013 -2.83466682809241 0 0 0 0 -0.0625882902327688
"7662" 1 0.418665331037571 0.0354704941699643 1 1 -3.75075221089884 -1.88446560772144 -0.837819191550807 0 1 1 0 0.240517244131846
"7663" 0 0.449457856862171 0.695586704190932 0 1 -2.76374820835911 -4.05682123178484 -3.61523795865501 0 0 0 0 3.22817413477771
"7664" 1 0.321071706969308 0.215618527109441 1 1 -3.91113750817924 -1.98741666757419 -0.691103884310552 0 0 0 0 0.199543581904895
"7665" 1 0.50834402721616 0.686779255646865 1 0 -2.318739692275 -0.956652145415272 -2.32068409164856 0 0 0 0 1.69606561068878
"7666" 0 -0.266016727945765 -0.367525594935566 1 1 -5.73071099839859 -3.64862921577629 -1.69819432944123 0 0 0 0 0.0443420150876663
"7667" 0 -0.471048865992348 -0.526229962431218 0 0 -6.39782289500306 -5.95160615436785 -4.92155630254864 0 0 0 0 -0.679944262278024
"7668" 0 -0.013427339374995 0.309913288708871 0 0 -4.55337708281687 -4.8357549202779 -4.87443835399439 0 0 0 0 1.86049887493941
"7669" 0 -0.228553805541658 -0.150499686503753 1 0 -5.56531402891035 -3.24515756808311 -3.58377064022907 0 0 0 0 0.62175577673238
"7670" 0 0.270182531834203 0.229341239996148 0 1 -3.94195075995714 -4.65463893771363 -3.59003432365405 0 0 0 0 2.17614057188803
"7671" 1 0.489921925243054 0.511096780345205 1 0 -2.65329311614506 -1.21576567286783 -2.30198273393272 0 0 0 0 1.44141855497201
"7672" 0 0.0171891845804923 0.185303538136367 1 1 -4.40748713673604 -3.25818352884265 -1.33876286395771 0 0 0 1 2.08322729130582
"7673" 1 0.292796518804843 0.0260600952228716 0 0 -3.58633983629659 -3.80064549732217 -4.17561682186913 0 0 0 0 -0.165017644813849
"7674" 1 0.434535519140119 0.458846533307874 1 1 -2.96893492388332 -1.38866193102271 -0.447090460591109 0 0 0 0 1.21039080690427
"7675" 1 0.371590715483107 0.0958269213310474 0 0 -3.42190034167939 -3.89082233412275 -4.45819079795503 0 0 0 0 0.112519880651329
"7676" 1 0.558059645715801 0.54757086562814 0 1 -2.52345274704325 -3.40369847508668 -2.83208190926414 0 0 0 1 1.40285495325559
"7677" 0 -0.293162626963373 -0.331737498802866 0 0 -6.03469641942496 -5.36802226269243 -5.01228805380724 0 0 0 0 0.0656647469705089
"7678" 0 0.0384863945287898 0.248641659294592 1 1 -4.66452094841131 -3.03644264738723 -1.49293909412613 0 0 0 0 1.88335148094112
"7679" 1 0.398854827970185 0.255570792919882 0 0 -3.05247968683327 -3.80298992165519 -4.18819461939699 0 0 0 0 0.0960673418377274
"7680" 0 0.0503570183311981 0.183098368853679 1 1 -4.36325505569118 -2.95641770108451 -1.14544443137366 0 0 0 1 1.53256931072267
