"A" "M_cont" "M_bin" "M_cat" "contY_binM_int" "contY_contM_int" "contY_catM_int" "binY_binM_int" "binY_contM_int" "binY_catM_int" "countY_binM_int" "countY_contM_int" "countY_catM_int" "Ycen_binM_int" "Ycen_contM_int" "Ycen_catM_int" "cens_binM" "cens_contM" "cens_catM" "delta_binM" "delta_contM" "delta_catM" "C"
"8603" 0 0.238516576593545 1 2 -2.8433409165038 -4.28028462802168 -3.34638167601648 0 0 0 3 4 1 0.0545178706239442 0.0209033364472486 2.69524114941425e-05 0 1 1 1 0 0 2.51957778603034
"8604" 0 -0.192103009857583 0 0 -4.8588585850464 -5.31633631715761 -4.88654233459791 0 0 0 3 4 6 0.00373726702120927 0.00466065682781285 0.00542938849270187 1 1 1 0 0 0 0.664347559710935
"8605" 1 0.128704847501883 1 2 -2.17500332516283 -3.94537280179315 -2.54131602055622 0 0 0 2 2 4 0.00127969621504853 0.023934666332045 0.0548107245394394 1 0 0 0 1 1 0.21196003768453
"8606" 1 -0.199591850187304 0 0 -4.51379421289455 -4.58291106776911 -4.52516197264737 0 0 0 8 3 5 0.00183737855708274 0.00309249008884618 0.000371512385283242 1 1 1 0 0 0 -1.25549889502164
"8607" 1 0.641926097490522 0 2 -3.83734973674919 -2.82126227909912 -2.01598484631066 0 0 0 2 1 1 0.0022602064152186 0.023934666332045 0.0206421063807645 1 0 1 0 1 0 1.89459193288985
"8608" 0 -0.581385105244186 0 1 -5.44336249557429 -6.12933550491514 -3.07933057800807 0 0 0 6 9 5 0.0050775397221855 0.0017801497224376 0.0297961944763581 1 1 1 0 0 0 -1.07188538017341
"8609" 0 -0.466813955789748 0 0 -4.98018296289623 -6.03404283514697 -5.2885329021165 0 0 0 2 10 5 0.0181704634325438 0.000686799298317993 0.0173828245470699 1 1 1 0 0 0 -0.689877569749284
"8610" 0 -0.286072255245406 0 0 -4.88766524867915 -5.68760078667041 -4.85269870502801 0 0 0 5 2 8 0.00478929414031697 0.007173551736427 0.00950245277292806 1 1 1 0 0 0 -0.249799022315929
"8611" 0 -0.0519820732972007 1 2 -3.22424511948192 -5.21243682481068 -3.74561442584185 0 0 0 4 2 8 0.000795223197949523 0.00290553398793557 0.0310518541031166 1 1 1 0 0 0 1.21645272375373
"8612" 1 0.439551082598892 1 0 -2.08179062215326 -3.1066309408631 -3.77886552412986 0 0 0 0 7 4 0.0545178706239442 0.0136016418132644 0.0123516331665131 0 1 1 1 0 0 1.20494778143565
"8613" 1 0.200951092600074 0 1 -4.4620191310166 -3.86952239566993 -2.15320508901058 0 0 0 4 3 3 0.00216996131914087 0.000313758512256128 0.0170389292499447 1 1 1 0 0 0 -0.291092097510341
"8614" 1 0.493427672609659 1 2 -1.9247609762756 -3.32594396004872 -2.41590727426656 0 0 0 2 2 3 0.0545178706239442 0.0220392943692137 0.0396432521833681 0 1 1 1 0 0 1.65400158600933
"8615" 1 0.608016058109168 1 2 -2.08944015260845 -2.93739078036004 -2.525486808119 0 0 0 2 3 3 0.0219881644563294 0.023934666332045 0.0548107245394394 1 0 0 0 1 1 1.22009324812983
"8616" 0 0.0601488681604464 1 2 -2.79835977852571 -4.83981801607379 -3.68136937506891 0 0 0 1 8 3 0.015104072471779 0.00186560310489884 0.016967412314035 1 1 1 0 0 0 1.22218409287437
"8617" 1 0.151904226317427 1 2 -2.18085527959798 -4.04264301358868 -2.6629590812174 0 0 0 2 6 1 0.000213945867934682 0.000452295016167395 0.0548107245394394 1 1 0 0 0 1 0.201167319020129
"8618" 0 -0.301221856231788 0 0 -5.03245850151412 -5.2494061423651 -4.71002561634022 0 0 0 10 3 6 0.0116123605428005 0.0040855807919139 0.00761511352634617 1 1 1 0 0 0 0.221745765781998
"8619" 1 0.357121321678799 0 0 -4.29544047765262 -3.23252942130526 -3.83972590567974 0 0 0 4 1 6 0.010545996973033 0.023934666332045 0.0127060532354698 1 0 1 0 1 0 1.20326874077481
"8620" 0 0.0882628946788011 0 2 -4.83652355214313 -4.58403909069041 -3.49200491244193 0 0 0 1 5 3 0.00108382575501474 0.0154504453415788 0.0289737230966617 1 1 1 0 0 0 1.03844529639835
"8621" 0 0.123041810474206 1 0 -3.44986829253801 -4.88140471682779 -4.99050139895904 0 0 0 8 4 2 0.00193964138225678 0.00501503758013538 0.0156872861540428 1 1 1 0 0 0 1.22251014171366
"8622" 1 0.0876156009206934 1 0 -2.31616891462168 -4.11693960416872 -4.1328787252385 0 0 0 1 0 9 0.0545178706239442 0.00725235381767843 0.000438001964773445 0 1 1 1 0 0 -0.696032277382475
"8623" 0 0.024397665753945 0 1 -4.77462289338195 -4.97355448101204 -3.36946840442026 0 0 0 5 6 4 0.00655565152666367 0.00309392950253734 0.0196708292806985 1 1 1 0 0 0 0.798502198797416
"8624" 1 0.370759420396089 0 0 -4.4292571482725 -3.0628392943374 -3.90820786190774 0 0 0 1 1 4 0.00454238487755762 0.023934666332045 0.00651650708250626 1 0 1 0 1 0 0.725391858976308
"8625" 1 0.256493461675857 1 0 -2.37214395991315 -3.45337151699991 -3.9499169362229 0 0 0 1 2 4 0.051150644802738 0.0121534680181444 0.0262345537391924 1 1 1 0 0 0 0.44936924996362
"8626" 0 -0.382237910886179 0 1 -5.01303442548164 -5.68510423438161 -3.27954547341663 0 0 0 9 6 3 0.00178545721184611 0.00399272806826715 0.0137673531251598 1 1 1 0 0 0 0.183323686418075
"8627" 1 0.162160806880002 0 0 -4.15888114955409 -3.83527698048603 -4.00582690033155 0 0 0 7 4 10 0.000831224954054148 0.023934666332045 0.00614274045521667 1 0 1 0 1 0 0.423852365300624
"8628" 0 0.0589826700294016 0 0 -4.78679851310188 -4.80111743071888 -4.71712880551068 0 0 0 3 2 7 0.000244051403213603 0.00365856291425992 0.00719459709595555 1 1 1 0 0 0 1.11477806336971
"8629" 1 0.527305427397692 0 1 -4.04181527254541 -2.81081393930158 -1.77498151084273 0 0 0 6 5 3 0.010177468882743 0.01123709041033 0.0495811840100403 1 1 1 0 0 0 2.00525622238277
"8630" 1 0.443398567977807 0 1 -4.10834033962263 -3.34247264034847 -1.88526478276076 0 0 0 8 3 2 0.0164652661389129 0.00326491520301252 0.0548107245394394 1 1 0 0 0 1 0.407108728163274
"8631" 0 -0.113363606202534 0 2 -4.79161074241449 -5.19527210309564 -3.90384239409413 0 0 0 4 7 4 0.008655907401156 0.0112318218168185 0.00737609006362985 1 1 1 0 0 0 0.271808128367894
"8632" 1 0.499365498753711 1 2 -1.83386397651776 -2.97424563613328 -2.62054377521777 0 0 0 2 7 1 0.0545178706239442 0.023934666332045 0.0548107245394394 0 0 0 1 1 1 0.601212545346787
"8633" 0 -0.275433923555871 0 0 -4.8565803140479 -5.54797871940524 -5.27616058130028 0 0 0 4 4 9 0.00562704699645043 0.00328676570833149 0.000390377344011056 1 1 1 0 0 0 0.191959712859323
"8634" 0 -0.230024782016617 0 2 -4.88673210683555 -5.15458532908897 -3.86261171636366 0 0 0 3 6 8 0.000115258927091128 0.00441908659399576 0.0401954756547773 1 1 1 0 0 0 0.766377389434986
"8635" 0 0.0222752371882219 0 0 -4.65920454758926 -4.39638516372632 -5.11898171123268 0 0 0 4 2 3 0.0109897530062245 0.0128126015320652 0.00206960396932513 1 1 1 0 0 0 1.40937148000049
"8636" 0 -0.128725412356537 1 0 -2.99767396708161 -5.09140864668905 -4.98920455425884 0 0 0 1 4 3 0.00473229937121329 0.00819885890189124 0.0116382384883811 1 1 1 0 0 0 0.700927115832415
"8637" 1 0.440265116629233 0 2 -3.9492979182364 -3.27524170985045 -2.76926641344134 0 0 0 5 0 2 0.0129486491597569 0.023934666332045 0.0154855062583464 1 0 1 0 1 0 0.347222714392897
"8638" 0 0.156530237899085 1 2 -2.88774650605226 -4.76317139706359 -3.97763715272925 0 0 0 3 7 5 0.0131066672902704 0.00864650323269997 0.0217276216844088 1 1 1 0 0 0 2.453212522374
"8639" 1 0.462061252177529 0 2 -4.62195886637977 -3.31880573646056 -2.84435282538472 0 0 0 5 2 2 0.0181096501225275 0.0124508826170875 0.0223275804292874 1 1 1 0 0 0 0.270697553617133
"8640" 0 0.376555388970049 0 0 -4.4859586457922 -3.97954223888435 -4.94093712071384 0 0 0 5 5 1 0.00187089326806548 0.0124730906014024 0.0043563696723053 1 1 1 0 0 0 2.55501975577868
"8641" 0 -0.278091268336817 0 2 -4.88612044456913 -5.67578356646921 -3.61975550392451 0 0 0 3 6 2 0.0344641559698553 0.00544194598079206 0.00289772845403656 1 1 1 0 0 0 -0.178999146008674
"8642" 0 0.0809616091205259 1 0 -2.97943972555704 -4.75015820225739 -4.93707530919629 0 0 0 5 5 4 0.0384874792844126 0.00159051340659481 0.00487357717899236 1 1 1 0 0 0 1.39569064984373
"8643" 0 -0.11332331590662 0 2 -4.77072598975928 -4.91711541300578 -3.66527247229089 0 0 0 10 6 1 0.00379133288754127 0.0123400979560369 0.0548107245394394 1 1 0 0 0 1 1.28012778381815
"8644" 1 0.345274712673097 1 0 -2.43079641881295 -3.48845611458875 -4.30663773141255 1 0 0 2 4 5 0.0273045196231286 0.00998102518286982 0.000756266207475845 1 1 1 0 0 0 0.352970430513568
"8645" 0 0.074224427194052 1 0 -2.89238798131897 -4.41022948727167 -5.06583005993313 0 0 0 2 5 5 0.03307406138378 0.00767149089005017 0.0119513118274731 1 1 1 0 0 0 1.21118115690907
"8646" 0 -0.0987630596366882 1 2 -3.14904414694329 -4.94336025494165 -3.46781110951463 0 0 0 2 3 5 0.0195776318706569 0.000260685855604115 0.013792981400531 1 1 1 0 0 0 0.302622093415179
"8647" 0 0.187943414433581 0 0 -4.71349284396791 -4.42023210375481 -5.05394021540093 0 0 0 0 6 3 0.0131262469519609 0.000549632381877679 0.00673775528271026 1 1 1 0 0 0 2.14980925322763
"8648" 1 0.863909082818886 1 2 -2.03963675831907 -2.44641077241553 -2.44122795864791 0 0 0 2 1 2 0.00663236670920417 0.00788365091993984 0.0118848716857871 1 1 1 0 0 0 2.64335259655312
"8649" 1 0.331135960157634 1 0 -2.06657588020959 -3.58026297732697 -4.46336912413949 0 0 0 3 5 6 0.0449824145179197 0.0191369637044587 0.0353530237524242 1 1 1 0 0 0 0.643050239044234
"8650" 1 0.443085366784766 0 2 -4.00342241353281 -3.1560866530055 -2.22073265287024 0 0 0 5 4 2 0.0205051628861592 0.00978295696314344 0.0133707251515098 1 1 1 0 0 0 1.78440275716609
"8651" 0 0.230480756579796 1 2 -3.01774721224182 -4.38257941502654 -3.57697138425625 0 0 0 2 7 5 0.0545178706239442 0.023934666332045 0.0548107245394394 0 0 0 1 1 1 2.32611687696198
"8652" 1 0.585109779366063 1 1 -1.83162256936552 -2.88331022060987 -2.07687148023299 0 0 0 0 4 0 0.0545178706239442 0.023934666332045 0.0294493833009123 0 0 1 1 1 0 1.45022440183863
"8653" 1 0.347239592981786 1 0 -2.01224757920619 -3.68897038095079 -3.98200135733881 0 1 0 2 4 3 0.0545178706239442 0.00412804332770861 0.000398853052803033 0 1 1 1 0 0 -0.407370775593991
"8654" 0 -0.380520120052773 1 2 -3.04920302689143 -5.57665467528234 -3.41428084214407 0 0 0 3 5 3 0.0342494637925494 0.00319355748400244 0.0382434355829747 1 1 1 0 0 0 -0.140233197081778
"8655" 1 0.325618504614476 1 1 -2.17097614092578 -3.49866888495555 -2.25634905898419 1 0 0 1 7 3 0.0545178706239442 0.00604658207984967 0.0548107245394394 0 1 0 1 0 1 -0.367063619113044
"8656" 1 0.538834985728038 1 1 -2.05767690600571 -2.84072955226487 -1.96069774602961 0 0 0 1 3 0 0.0545178706239442 0.023934666332045 0.0548107245394394 0 0 0 1 1 1 1.35405553982423
"8657" 0 0.123121287642287 1 0 -2.75392607724291 -4.48207600064779 -4.32790569162411 0 0 0 4 6 7 0.0291121774256657 0.0136021913930236 0.000549218510983088 1 1 1 0 0 0 1.12667800122821
"8658" 0 0.0631121532299546 0 1 -4.85105403088023 -4.74653140992969 -3.02475357935728 0 0 0 5 11 3 0.000852751316733974 0.00163325969253397 0.0548107245394394 1 1 0 0 0 1 1.59758348496541
"8659" 1 0.589837497300712 0 0 -3.77105624635186 -2.62370600104376 -3.73598936777951 0 0 0 7 2 4 0.0343505970369364 0.00969940023008309 0.0190347212152625 1 1 1 0 0 0 2.52567645424718
"8660" 0 -0.208427725588586 0 0 -4.98865384247352 -5.3056585671786 -4.90356606906138 0 0 0 4 4 7 0.0045842725476445 0.00116405258679168 0.00541919856081741 1 1 1 0 0 0 -0.0367216128641088
"8661" 1 0.0796869608203103 0 1 -3.7634781667757 -3.89577587394824 -1.78679474243814 0 0 0 7 2 1 0.0187356905609758 0.00468669600310136 0.0133507203041833 1 1 1 0 0 0 0.654223191092406
"8662" 1 0.383568504750816 1 2 -1.90524544536618 -3.33668883333863 -2.68805882551142 0 0 0 2 4 1 0.0364832818021343 0.0107482234512326 0.0548107245394394 1 1 0 0 0 1 0.400322342700816
"8663" 0 -0.279556871002181 0 2 -5.01010696463325 -5.89580674669127 -3.4454026903277 0 0 0 4 4 4 0.00718724826966119 0.00732689142362624 0.0548107245394394 1 1 0 0 0 1 -0.08594755767496
"8664" 0 -0.0851615736728019 1 2 -2.97573550056781 -5.02751257907343 -3.76142817217956 0 0 0 2 7 4 0.00338745140119793 0.00276461592877025 0.0169112482644869 1 1 1 0 0 0 1.4012919299935
"8665" 1 0.632092344965523 1 2 -1.80774903805194 -2.59890938139043 -2.53169731456838 0 0 0 3 1 4 0.0270764972571513 0.0011005810749058 0.0424820089669596 1 1 1 0 0 0 1.77500613422777
"8666" 1 0.625658309781497 1 0 -1.9010756323453 -2.61588988330026 -3.81368589452272 0 0 0 0 2 5 0.0545178706239442 0.023934666332045 0.00470316462087649 0 0 1 1 1 0 1.4393209867578
"8667" 0 -0.622786742150761 0 1 -5.3101185033783 -6.50889410721418 -3.19867308753988 0 0 0 2 5 0 0.0231423480575644 0.00294471451819305 0.0378334085266162 1 1 1 0 0 0 -1.24565690113374
"8668" 1 0.467336407331704 1 2 -1.77649427783031 -3.10211161914814 -2.60078289016807 0 0 0 1 4 1 0.0545178706239442 0.0189007631377392 0.0548107245394394 0 1 0 1 0 1 1.68632093125958
"8669" 1 0.832121531573445 0 2 -4.09706597684656 -2.30187795643249 -2.21345131485177 0 1 0 2 1 2 0.00510943734686243 0.023934666332045 0.0548107245394394 1 0 0 0 1 1 2.91574575261455
"8670" 0 -0.134273552362495 1 0 -3.04792705960464 -5.62610992383303 -5.17944188731835 0 0 0 3 5 6 0.0267146387966936 0.000579346887541729 0.00906446494918699 1 1 1 0 0 0 0.117672517166262
"8671" 1 -0.0393579324528731 0 0 -4.05623518372758 -4.35843074787048 -4.25980608048792 0 0 0 3 11 7 0.0202043789854359 0.000733608941528577 0.00876134467875172 1 1 1 0 0 0 -1.69804830996946
"8672" 0 0.0259368480183952 0 2 -4.9760251879087 -4.90146830577896 -4.03684367681231 0 0 0 4 7 6 0.000563283956791743 0.0030954399561783 0.00152268986676971 1 1 1 0 0 0 0.543663278976231
"8673" 0 -0.358021589180891 0 2 -4.94664813426181 -5.68047835084971 -3.80367034927819 0 0 0 1 6 3 0.0061465824874229 0.00417052848576458 0.0130250298551365 1 1 1 0 0 0 -0.0186129555358976
"8674" 0 -0.0806166093074225 0 1 -4.59775994470329 -4.77044566047131 -3.07929471726784 0 0 0 5 4 3 0.0102724789001078 0.011171039582432 0.0545452389550005 1 1 1 0 0 0 1.23674361932524
"8675" 0 0.180967640327239 1 0 -3.05210627448563 -4.57684263568629 -4.66163877428833 0 0 0 3 7 2 0.0234184020250619 0.0135263753813144 0.00181645974085679 1 1 1 0 0 0 1.83536960241144
"8676" 1 0.638596204237066 1 1 -2.04954277182454 -2.65360194053867 -1.72343667858639 0 0 0 3 1 3 0.0545178706239442 0.023934666332045 0.0548107245394394 0 0 0 1 1 1 2.16283780925076
"8677" 0 0.27503168463768 1 2 -2.9964391315062 -4.34258420112023 -3.48266281585698 0 0 0 2 3 2 0.0545178706239442 0.00375540288111607 0.0429829409897489 0 1 1 1 0 0 2.38641730247053
"8678" 0 0.0489799063867448 0 2 -5.01628686441656 -4.56215861542746 -3.76263665941962 0 0 0 4 3 2 0.00167640260248847 0.00692196110235258 0.0548107245394394 1 1 0 0 0 1 0.79994835751108
"8679" 1 0.374001625142402 1 2 -2.01590677799834 -3.44427552760766 -2.42857849794777 0 1 0 1 3 3 0.0545178706239442 0.0165456722009053 0.0548107245394394 0 1 0 1 0 1 1.0002668372621
"8680" 1 0.221922731651137 0 2 -4.10228679375228 -3.9763815868768 -2.54994826845584 0 0 0 3 3 5 0.0197585181488893 0.023934666332045 0.00514928406067526 1 0 1 0 1 0 -0.786100557394419
"8681" 1 0.336738289656044 1 2 -1.78397209649507 -3.87041876363451 -2.47342809444497 1 0 0 1 4 4 0.0545178706239442 0.023934666332045 0.0531928585856632 0 0 1 1 1 0 0.111620258069773
"8682" 0 -0.0448362648211222 1 1 -3.14536871509946 -4.96862653678441 -2.88197880514568 0 0 0 3 4 3 0.0545178706239442 0.000239961906725315 0.00879590226816258 0 1 1 1 0 0 0.737966506366792
"8683" 0 -0.0403183583577707 1 1 -3.38600038626138 -4.77006932986511 -2.92860718231661 0 0 0 3 10 2 0.00860488266231606 0.00417291487479413 0.0133238524569265 1 1 1 0 0 0 0.428980096419118
"8684" 1 0.506887971813571 0 2 -3.96107591833428 -2.78205478872048 -2.61793765775894 0 0 0 4 3 1 0.00240009288875443 0.00907489705646878 0.0548107245394394 1 1 0 0 0 1 1.38458829300849
"8685" 1 0.434958561280257 0 2 -4.21336157110665 -3.24328040233423 -2.71501672000609 0 0 0 8 2 3 0.00959110698973901 0.023934666332045 0.00198158742643496 1 0 1 0 1 0 0.33196050137927
"8686" 1 0.377440857040623 1 2 -1.99255143114802 -3.07347739906641 -2.16238159102238 1 0 0 1 4 2 0.0434358695422138 0.00969398637797091 0.0548107245394394 1 1 0 0 0 1 1.26620987988771
"8687" 1 0.487224035204376 0 2 -4.11179654784014 -2.94618672952491 -2.32799838532788 0 0 0 4 2 2 0.00626381513683249 0.023934666332045 0.0548107245394394 1 0 0 0 1 1 1.19313435650053
"8688" 0 0.102430850756613 1 0 -3.1467766624319 -4.49581432405752 -4.4528989543093 0 0 0 3 6 9 0.0277494020836144 0.000353523536785874 0.00314478750601339 1 1 1 0 0 0 1.44996023986651
"8689" 0 -0.132676460517935 1 0 -2.92822882318329 -5.3051205248637 -5.41264912672984 0 0 0 4 5 5 0.0545178706239442 0.0156381249552717 0.0100597398911625 0 1 1 1 0 0 0.316934466967761
"8690" 0 -0.159332096989284 0 1 -4.99585413400293 -5.13810271263339 -2.93730309561364 0 0 0 12 5 4 0.00121937673117234 0.00073986853696728 0.000795451372541908 1 1 1 0 0 0 0.0225469915241889
"8691" 0 -0.393135080979907 0 1 -5.28008768198505 -5.49254959031374 -3.06215876940907 0 0 0 5 4 2 0.00105670549048263 0.00183910938494717 0.0548107245394394 1 1 0 0 0 1 -0.262165946063341
"8692" 1 0.646129786507158 1 2 -1.99929723355926 -2.84742247594892 -2.49430537086403 0 0 0 1 2 2 0.0545178706239442 0.023934666332045 0.0517809645735874 0 0 1 1 1 0 1.56381950610464
"8693" 1 0.441879777050212 1 1 -2.29802440732652 -3.19703362428107 -2.11770709157595 0 0 0 2 1 2 0.0419815337721473 0.02069459260217 0.0548107245394394 1 1 0 0 0 1 0.501000479204978
"8694" 1 0.729941041988205 0 1 -3.68712163838645 -2.45729992381691 -1.699012438029 0 0 1 1 5 3 0.0266086964753142 0.023934666332045 0.0548107245394394 1 0 0 0 1 1 2.22531604538539
"8695" 0 0.0189573215321802 1 1 -3.01791103870473 -5.08792284062407 -2.83277105044806 0 1 0 3 10 2 0.0210813588658769 0.0150699323407304 0.0349418909469319 1 1 1 0 0 0 1.83296440396576
"8696" 0 0.00945422731455195 0 0 -4.87413100112209 -5.22401337008803 -4.89150585902423 0 0 0 4 5 4 0.000926017270201093 0.0086481464464589 0.0247616095004217 1 1 1 0 0 0 1.57538149742244
"8697" 0 -0.11444260869534 1 1 -3.18735926961442 -4.78142050293822 -2.91868158042393 0 0 0 4 1 2 0.0328741988346414 0.00326513058527443 0.00719991822260963 1 1 1 0 0 0 0.826220475333517
"8698" 0 0.378635173861305 1 2 -2.69617667528579 -4.40736574497144 -3.46099137913188 0 0 0 2 3 6 0.0286503956649535 0.00273425061625286 0.0160587898529736 1 1 1 0 0 0 2.25805880172267
"8699" 0 -0.367566485253496 1 0 -3.68861719029143 -6.04202029831496 -4.8194098950387 0 0 0 2 6 10 0.0330841896231594 0.00251354550725697 0.00373173697331543 1 1 1 0 0 0 -0.103433846378111
"8700" 0 -0.123404800607165 1 0 -3.34599372949847 -5.35080496153009 -4.825743069275 0 0 0 3 7 3 0.019819459207784 0.000847066628950185 0.00359149461864875 1 1 1 0 0 0 0.550927351788758
"8701" 0 -0.00508507555115688 1 1 -3.35106067400369 -4.89564813233414 -3.06159353099533 0 0 0 4 3 3 0.0545178706239442 0.023934666332045 0.010688284058183 0 0 1 1 1 0 0.812018164017962
"8702" 0 0.00569694886054715 0 0 -4.82391437076599 -4.80621678610347 -4.81574438755447 0 0 0 4 2 3 0.0116956152702165 0.00994600225400716 0.00102507557812577 1 1 1 0 0 0 1.82018373673009
"8703" 1 0.599046267828609 1 0 -1.96771810933505 -3.07291578331374 -4.12912561832293 1 0 0 2 4 5 0.0417699168822616 0.0134868367397501 0.0246739971924085 1 1 1 0 0 0 0.69788858617067
"8704" 1 0.529619165588029 1 0 -1.89749936087867 -3.1081707172844 -3.95960235457639 0 1 0 3 3 6 0.0545178706239442 0.0215918933357703 0.00307201609048205 0 1 1 1 0 0 1.12382017476393
"8705" 0 0.0224603201567856 0 1 -4.64542744381863 -5.20676972985328 -2.89101114165193 0 0 0 6 6 6 0.0022564438667009 0.0105227671022196 0.0306952022339352 1 1 1 0 0 0 1.59412792401765
"8706" 0 -0.240676656394923 1 1 -2.96591301682476 -5.57030197950149 -3.46653986063377 0 0 0 4 6 2 0.0272976098886401 0.00363030696293168 0.0548107245394394 1 1 0 0 0 1 0.442363540892288
"8707" 0 0.0494738364038809 1 2 -3.10589837018816 -4.97888974119072 -3.53524481546931 0 0 0 2 4 4 0.0252002353408025 0.00131619977924182 0.00479563963029164 1 1 1 0 0 0 1.25373191062723
"8708" 1 0.239341560959381 0 0 -4.26736270069787 -3.73684233512273 -4.42580232887651 0 0 0 3 5 6 0.00321536806041662 0.00514427269753256 0.000261455166455205 1 1 1 0 0 0 0.052024847474852
"8709" 1 0.158437098201605 1 2 -2.43959864567574 -4.15622640574297 -2.75314590705064 0 0 0 3 6 3 0.0545178706239442 0.023934666332045 0.0329130366220635 0 0 1 1 1 0 -0.372345813911391
"8710" 1 0.665502146380671 1 1 -1.88621188254033 -2.63335237472367 -2.08964095120222 0 0 0 4 6 2 0.00242857661882827 0.023934666332045 0.0142732909078467 1 0 1 0 1 0 1.525008593049
"8711" 0 -0.0927076786140074 0 1 -4.90385163685373 -4.69356573159612 -2.92657895366268 0 0 0 5 4 3 0.0196348358173382 0.00054399574324252 0.0548107245394394 1 1 0 0 0 1 1.47197936513031
"8712" 1 0.979405537255207 0 2 -3.62087205372652 -1.94885837618926 -2.36246633319295 0 0 0 1 2 2 0.0217979543364319 0.023934666332045 0.0548107245394394 1 0 0 0 1 1 3.12171937979699
"8713" 0 -0.358149533259731 1 0 -3.56341957854474 -5.80592251882592 -5.29413989823632 0 0 0 3 7 8 0.0232915053791388 0.00275219049977813 0.00261943186106127 1 1 1 0 0 0 -1.29014749797984
"8714" 1 0.106687478954041 0 1 -4.42631371572241 -3.81411496781078 -2.26462249210193 0 0 0 9 4 4 0.0176669900803849 0.00953418076072804 0.0332670250048159 1 1 1 0 0 0 0.480906893378065
"8715" 0 -0.0567128401077205 1 0 -3.03757886384646 -5.14599383928906 -4.67666575117019 0 0 0 3 9 6 0.0230191810298095 0.00373704165591957 0.00662638865608508 1 1 1 0 0 0 1.10032179592322
"8716" 1 0.352757592359891 1 0 -2.21579348304681 -3.50632788208211 -4.19990110621814 0 0 0 1 4 7 0.0390938862355761 0.00493550141903988 0.0312503147976944 1 1 1 0 0 0 0.649593158716426
"8717" 1 0.142328159569798 1 0 -2.3171245012652 -3.87238294531786 -3.9131746763798 0 0 0 2 4 3 0.0145778357683866 0.023934666332045 0.0121550534298927 1 0 1 0 1 0 -0.318113502357484
"8718" 0 0.175387480045182 1 1 -3.27267206233833 -4.70041251170221 -2.81346083149754 0 0 0 4 4 3 0.00216228876051117 0.00290979549281625 0.0470120825388363 1 1 1 0 0 0 2.58892572769201
"8719" 0 -0.269514935828746 1 1 -3.00423057135642 -5.42863847238955 -3.41817402508069 0 0 0 6 7 4 0.0399720478273006 0.00598124118503521 0.0149258225499842 1 1 1 0 0 0 0.0930311348736396
"8720" 1 0.348841806673212 0 1 -3.92635052949018 -3.14223755275016 -2.60162031625687 0 0 0 4 3 6 0.0101321914367682 0.00205982695008835 0.0548107245394394 1 1 0 0 0 1 0.340489734896331
"8721" 0 -0.295361667091406 0 0 -5.22435037889456 -5.73704764504901 -5.41887909505184 1 0 0 6 4 7 0.00572006256672177 0.00335070166228471 0.00418516514924098 1 1 1 0 0 0 -1.41343844693975
"8722" 0 -0.0378672648157319 1 1 -3.21746270085845 -5.25711074233593 -3.23425767925555 0 0 0 2 3 3 0.000220350945324913 0.0176815366262133 0.0543996486333751 1 1 1 0 0 0 0.710465084652606
"8723" 0 0.194028904753757 0 1 -4.91464045767323 -4.39370638670548 -2.91356407660307 0 0 0 5 4 2 0.0031122722666755 0.023934666332045 0.0503523045728229 1 0 1 0 1 0 2.02927241968996
"8724" 0 0.00778138648107853 1 2 -3.37768229678749 -4.97014929286655 -3.46468770559496 0 0 0 3 2 7 0.0241093900518736 0.0048258770110164 0.0370322842242385 1 1 1 0 0 0 1.81989584922439
"8725" 1 0.669346957968134 0 1 -4.10370194416921 -2.83833743421178 -2.29750570397372 0 0 0 2 5 1 0.00624888781013776 0.023934666332045 0.0548107245394394 1 0 0 0 1 1 1.38212891645438
"8726" 0 -0.456277240896967 1 0 -3.24364864831558 -6.03397445024155 -5.4490048147847 0 0 0 8 7 3 0.0287309658833713 0.00342544337835401 0.0101811485804849 1 1 1 0 0 0 -0.708767708029274
"8727" 1 0.702998811798491 1 1 -1.75001433932509 -2.61884448755458 -1.70413673386629 0 0 0 2 1 3 0.0545178706239442 0.00499565311998382 0.0548107245394394 0 1 0 1 0 1 2.13399158430616
"8728" 0 -0.294902441572096 0 0 -5.37536193990243 -5.59270007040525 -5.00578281905697 0 0 0 6 6 3 0.0171201507570219 0.00248755145134692 0.010722001790117 1 1 1 0 0 0 -0.467772802730396
"8729" 1 0.109855792203094 0 1 -4.3056048698046 -3.94183762631539 -2.32165555426093 0 0 0 2 2 1 0.0278925072806957 0.00726212632471862 0.0548107245394394 1 1 0 0 0 1 0.553344084858215
"8730" 1 0.131503152422996 0 0 -4.26419589457462 -3.69211060926305 -4.0307288001088 0 0 0 6 3 7 0.00967781904143609 0.023934666332045 0.0203824489859504 1 0 1 0 1 0 -0.379073513930124
"8731" 0 0.170901333544326 0 0 -5.11499575183845 -4.76288620224798 -4.73519992205487 0 0 0 2 9 3 0.0283496264146413 0.00232958909632047 0.00543879027859484 1 1 1 0 0 0 1.93785831615017
"8732" 0 -0.162104032513577 0 1 -4.77590436767195 -5.04031104786575 -3.12114942471006 0 0 0 4 4 4 0.0096694456042372 0.00336691693601891 0.016725048813787 1 1 1 0 0 0 0.575133320758827
"8733" 0 -0.0469427586788527 1 0 -2.87527292268509 -4.89067728850792 -4.83076092677949 0 0 0 1 8 5 0.0256374838719727 0.000210256658211483 0.00252039478905249 1 1 1 0 0 0 1.25770685304066
