"A" "M_cont" "M_bin" "M_cat" "contY_binM_noint" "contY_contM_noint" "contY_catM_noint" "binY_binM_noint" "binY_contM_noint" "binY_catM_noint" "countY_binM_noint" "countY_contM_noint" "countY_catM_noint" "Ycen_binM_noint" "Ycen_contM_noint" "Ycen_catM_noint" "cens_binM" "cens_contM" "cens_catM" "delta_binM" "delta_contM" "delta_catM" "C"
"8356" 1 0.328483448012496 1 2 -2.32263766408487 -3.64790652388499 -3.35229942629011 0 0 0 0 2 1 0.0511322058959062 0.00422290294656913 0.012845674815628 0 1 1 1 0 0 0.0216968966313396
"8357" 0 -0.25581291825662 1 1 -3.06633988324575 -5.64584243760576 -2.98626919239266 0 0 0 5 2 3 0.0116691849535357 0.0214768421916637 0.0421393441202855 1 1 1 0 0 0 0.563079974774903
"8358" 1 0.764259955064759 1 1 -1.92838696418405 -2.45968608370191 -2.13878535898135 0 0 0 2 1 2 0.00519978065587089 0.0223828731006426 0.0110761312585607 1 0 1 0 1 0 3.14532898716819
"8359" 0 -0.292127379368423 0 2 -4.91856228497295 -5.67215852023923 -3.72766756877036 0 0 0 4 6 3 0.00389549883112926 0.00651306442019205 0.013883887481756 1 1 1 0 0 0 0.542910312938216
"8360" 0 0.0361238258020099 1 2 -2.98832539269064 -4.84319210127894 -3.51236495560241 0 0 0 3 4 5 0.0511322058959062 0.000884283152467139 0.0115599353909252 0 1 1 1 0 0 1.37524653783166
"8361" 1 0.65403338901033 1 1 -2.4395226942869 -2.58150729814669 -2.15106205079159 1 0 0 6 10 2 0.0294467173267783 0.00792784318656315 0.0484603504496438 1 1 0 0 0 1 2.24525097370508
"8362" 1 0.415170277864456 1 1 -2.45055964406313 -3.34505598729745 -2.2095314283621 0 0 0 3 1 3 0.00163572360897438 0.0223828731006426 0.0484603504496438 1 0 0 0 1 1 1.11483833462425
"8363" 0 -0.368008369968706 0 1 -5.04441369923858 -5.79385636766891 -3.38537294816898 0 0 0 5 6 4 0.0094757897676431 0.000263615716321171 0.0312274751272302 1 1 1 0 0 0 -0.212399801047858
"8364" 0 0.387755779408303 0 2 -4.84272694953081 -3.74085274146547 -3.64895554511198 0 0 0 3 2 7 0.0210545007333384 0.0218707415488979 0.00222745440532105 1 1 1 0 0 0 2.86435155103494
"8365" 1 0.163473376950284 1 2 -2.80160710866948 -4.17130427665312 -2.6734688952997 0 0 0 4 3 2 0.0511322058959062 0.0114394295763653 0.035886640637622 0 1 1 1 0 0 -0.331488697648303
"8366" 1 0.0786252856356405 1 0 -2.80408838435602 -4.1087740465043 -4.2111791600674 0 0 0 4 2 7 0.0208317528163784 0.0045851307247743 0.0115003208127939 1 1 1 0 0 0 -0.999479731900873
"8367" 0 0.217869199158528 1 1 -2.63994526071339 -4.83529211638476 -3.221747526049 0 0 0 2 4 6 0.0511322058959062 0.0147643099162597 0.00153451557616958 0 1 1 1 0 0 2.19870005312921
"8368" 0 -0.327671002505731 0 1 -4.76051775376708 -5.39623157003279 -2.83244237580842 0 0 0 2 1 3 0.0155179719134213 0.00258112706594106 0.0110905224670461 1 1 1 0 0 0 0.100870728611979
"8369" 0 0.100363428538665 1 1 -3.01594915617417 -4.77293189068406 -2.97917835051249 0 0 0 3 3 2 0.0511322058959062 0.00729201243703666 0.0134409774831399 0 1 1 1 0 0 1.41439649151781
"8370" 0 -0.168091444926963 1 1 -3.22130045716587 -5.20400960631765 -3.49604277834066 0 0 0 5 7 4 0.048899461796319 0.00315081406453854 0.00777686876552731 1 1 1 0 0 0 0.832280681678068
"8371" 0 0.067006035691706 1 2 -3.03604611938748 -4.6761058766723 -3.7967339698257 0 0 0 3 4 2 0.0308071056728483 0.0183459025703421 0.00150269762941244 1 1 1 0 0 0 1.56053536624019
"8372" 0 -0.268157902954829 1 1 -3.51030418414076 -5.27287190064442 -3.1827772654485 0 0 0 0 6 2 0.0304940311238328 0.00516513362592201 0.000965394318962954 1 1 1 0 0 0 0.341868482750199
"8373" 0 -0.360441067249635 0 1 -4.94602988944923 -5.83937801399009 -3.28509405943732 0 0 0 4 7 1 0.00123910422621299 0.00360422039678522 0.0140995562990178 1 1 1 0 0 0 -0.902526543520752
"8374" 0 -0.142097314465713 1 2 -2.97568549258318 -5.03602182379445 -3.52445537984892 1 0 0 1 7 4 0.0511322058959062 0.00892502741539116 0.00571270413280015 0 1 1 1 0 0 0.524096976250985
"8375" 0 0.177561726609775 0 0 -5.12887883708418 -4.10668463735927 -4.41993366475466 0 0 0 4 3 1 0.0140452275229835 0.00292986767937515 8.65987838920007e-05 1 1 1 0 0 0 2.12664777294042
"8376" 1 0.337010542427676 1 2 -2.16899420758427 -3.69119921337431 -3.00931999583698 0 0 0 1 0 0 0.0511322058959062 0.0223828731006426 0.0118722678946573 0 0 1 1 1 0 0.272931936194145
"8377" 1 0.664485529645723 1 0 -1.92560350862906 -3.00384621283652 -3.9059824667134 0 0 0 2 4 3 0.00999906415309065 0.0223828731006426 0.00450305414393492 1 0 1 0 1 0 1.0779469308917
"8378" 1 0.30077001089233 1 1 -2.37487183776314 -3.85368902789064 -2.41724675201392 0 0 0 5 5 1 0.0511322058959062 0.0223828731006426 0.0484603504496438 0 0 0 1 1 1 -0.471471612494949
"8379" 1 0.39282782650766 1 2 -2.43534061161638 -3.32347959520029 -3.19916587794367 0 0 0 2 5 3 0.0511322058959062 0.0151780625180583 0.00617639532911692 0 1 1 1 0 0 1.36381036935852
"8380" 0 0.223013352164312 1 0 -3.15796530475619 -4.51025762650722 -4.72490403736809 0 0 0 3 2 1 0.0511322058959062 0.00453798001812924 0.0175970573595165 0 1 1 1 0 0 2.65446729055662
"8381" 0 0.150032951713768 1 0 -2.86421834993182 -4.44081810807344 -4.72339203370279 0 0 0 3 4 1 0.0224309348430472 0.0161256841540879 0.00630253398188694 1 1 1 0 0 0 1.57889575630507
"8382" 0 0.268825707925514 1 2 -3.06611090275586 -4.30186852326425 -3.40448206368994 0 0 0 2 1 4 0.0433170736346756 0.0175205907498521 0.00512653109612203 1 1 1 0 0 0 2.60146884300736
"8383" 0 -0.00794476772838714 0 2 -4.78025953593199 -4.86558149704049 -3.44363578073007 0 0 0 6 6 2 0.00144310357074662 0.0168443017044756 0.0484603504496438 1 1 0 0 0 1 0.969515261013778
"8384" 0 0.151218012895852 0 0 -4.89632054413126 -4.54642495733866 -5.10926790007663 0 0 0 5 2 4 0.00834389213872695 0.0223828731006426 0.00301780734642672 1 0 1 0 1 0 1.04361750601531
"8385" 1 0.637676988092173 0 0 -4.12779397169695 -2.65359767178658 -3.85976941500366 0 0 0 2 2 7 0.000217085574434115 0.00518214018155686 0.00120443180030403 1 1 1 0 0 0 1.20142013302135
"8386" 1 0.0813925491732662 1 2 -2.59942337622723 -4.35958107358281 -2.86124919218189 0 0 0 1 2 4 0.0135035606684437 0.00878323918862715 0.0239829621304165 1 1 1 0 0 0 -0.397556395299993
"8387" 0 0.12805224968801 0 1 -4.5720099503397 -4.58008043719817 -3.14290839595142 0 0 0 4 3 3 0.00528048509361997 0.00712491503306558 0.00656036582279951 1 1 1 0 0 0 1.80698874716612
"8388" 1 0.354775043181371 1 1 -2.43535360134958 -3.30975148113464 -2.7858135927949 0 0 0 1 4 2 0.0190549149858554 0.0115816280496608 0.0125392127763307 1 1 1 0 0 0 0.358451274679974
"8389" 0 0.0329135651530416 1 2 -2.95465502215798 -5.02760446883165 -3.43907052910587 0 0 0 4 6 2 0.0433593504056398 0.0069015970663067 0.0484603504496438 1 1 0 0 0 1 1.6227677895934
"8390" 0 0.389447287009836 1 0 -2.89489176162126 -4.59358344996546 -4.39558080753444 0 0 0 4 1 4 0.0511322058959062 0.00739032981246563 0.00636154555159582 0 1 1 1 0 0 3.12540641962799
"8391" 1 0.902850131682388 0 1 -3.7374373392066 -2.59474881188127 -2.31121184529975 0 0 1 4 5 1 0.00737174929298306 0.0223828731006426 0.0484603504496438 1 0 0 0 1 1 2.59197837658939
"8392" 0 -0.231228356794253 1 1 -3.62297657367079 -5.26186039810079 -3.38795585811695 0 0 0 4 3 3 0.050686073258706 0.00355751783968657 0.0228123563818723 1 1 1 0 0 0 -0.454467703520833
"8393" 0 0.163329829442114 1 2 -3.23819976672944 -4.77102675148605 -3.5999340969897 0 0 0 4 5 1 0.0231206747921723 0.00583850513134176 0.018617406269267 1 1 1 0 0 0 2.14195099800288
"8394" 0 -0.0961870723111986 0 0 -4.6833915625105 -5.30290680128124 -4.98125566439608 0 0 0 6 6 2 0.00375462564725521 0.00253218856244075 0.00139391899703944 1 1 1 0 0 0 0.243823200415756
"8395" 0 0.0686470223413862 1 0 -3.20502029714437 -4.8807487481263 -4.83172202437728 0 0 0 3 3 7 0.0511322058959062 0.00124322804676194 0.00251642177102258 0 1 1 1 0 0 1.88001432081674
"8396" 1 0.238002709067965 0 1 -4.20220360860596 -3.38503606515855 -2.4737766889334 0 0 0 9 3 2 0.0221971013760964 0.000738371746483701 0.0484603504496438 1 1 0 0 0 1 0.132599684447435
"8397" 1 0.499492456990531 0 2 -4.09220853261072 -3.28833875776792 -2.663068066574 0 0 0 1 2 4 0.0511322058959062 0.00915590945558019 0.0028430107537992 0 1 1 1 0 0 1.23855070850758
"8398" 1 0.246065094128664 0 0 -4.28825789560001 -3.63535401800428 -4.40409242019692 0 0 0 5 5 0 0.0171173663190219 0.0119090386906875 0.0135735851067906 1 1 1 0 0 0 -0.197910988714525
"8399" 0 -0.198392654577316 1 1 -2.9899072080774 -5.3924494177104 -3.30187629325054 0 0 0 2 7 1 0.0511322058959062 0.0179578989285477 0.0331461480799715 0 1 1 1 0 0 0.101638900141735
"8400" 0 -0.147557151242091 0 1 -4.87633262161051 -5.0148284849353 -3.22779449316598 0 0 0 5 2 2 0.000598042999808627 0.0124267899331042 0.00369907110049999 1 1 1 0 0 0 0.428725785205461
"8401" 1 0.142883767305551 1 2 -2.62438532546929 -3.85046722708954 -3.2683863147549 0 0 1 2 1 3 0.0511322058959062 0.0055040488952899 0.00316931732386424 0 1 1 1 0 0 -0.105277719018564
"8402" 0 0.181188628572827 0 0 -4.7152041903939 -4.65584209894384 -4.76806172618376 0 0 0 3 7 6 0.000885564266798253 0.00061160956596206 0.0156463119070481 1 1 1 0 0 0 1.28409786118233
"8403" 0 -0.0121716901639762 1 2 -3.5088634514457 -4.96988817087511 -3.81652399063685 0 0 0 1 4 5 0.00954931120455556 0.00594100177778699 0.0138854666563296 1 1 1 0 0 0 0.878597227458812
"8404" 0 -0.034816880944033 1 1 -3.08523076468344 -5.10623408426507 -3.06612751149683 0 0 0 2 3 0 0.0511322058959062 0.00288272940790166 0.0484603504496438 0 1 0 1 0 1 0.837106639409226
"8405" 1 0.197122911169677 1 2 -2.67780562881949 -3.87001045507546 -3.01693869907587 0 0 0 1 2 5 0.0511322058959062 0.0223828731006426 0.00411683003208316 0 0 1 1 1 0 -0.209952413476669
"8406" 1 0.766358319987074 0 0 -3.91526866768246 -2.45798719966791 -3.82613464796896 0 0 0 4 5 2 0.0175922128007108 0.0174847333732007 0.0207628108680162 1 1 1 0 0 0 1.70048769599383
"8407" 0 -0.206985796662105 0 1 -5.38673906171639 -5.40867612025448 -3.35352022892576 0 0 0 4 8 3 0.0160007708460689 0.00167818977515046 0.0159727269643864 1 1 1 0 0 0 -0.858251201460919
"8408" 0 0.0524959765217391 1 2 -3.10790605603084 -4.58869820264084 -3.43310820263273 1 0 0 1 4 6 0.0439382338816367 0.00962536968878575 0.0107951621108001 1 1 1 0 0 0 2.00760202383856
"8409" 1 0.458091622205931 1 2 -2.5354542831292 -3.10946786088883 -3.04730870891094 0 0 1 1 1 5 0.0511322058959062 0.0187794668979504 0.0104819316261493 0 1 1 1 0 0 1.01391742445048
"8410" 1 0.45301800863367 1 0 -2.17624584703491 -3.56074876622408 -4.33552149267601 0 0 0 2 3 7 0.00341864140168159 0.0223828731006426 0.013897289068189 1 0 1 0 1 0 1.40987449111855
"8411" 0 -0.0792271115932529 1 1 -3.0476888161598 -4.84116709296944 -3.00943793283776 0 0 0 1 7 4 0.0511322058959062 0.000295279313616042 0.0478620881474126 0 1 1 1 0 0 0.0493471418799211
"8412" 0 -0.361379752658628 0 1 -5.11526059277151 -5.58419752047511 -3.12404589418295 0 0 0 4 12 2 0.00375317426498651 0.00976245208406674 0.0396126548766546 1 1 1 0 0 0 0.395895263269271
"8413" 0 0.152878007091432 1 0 -2.67740726864455 -4.20587879616291 -4.76247084344841 0 0 0 2 2 6 0.00673251886029738 0.00374867140904986 0.000619515484216899 1 1 1 0 0 0 1.80436751011273
"8414" 1 0.253092091405075 1 2 -2.61205083014276 -3.77443575714534 -3.21274202238515 0 0 0 2 4 2 0.0511322058959062 0.00251668542258199 0.0151703299505813 0 1 1 1 0 0 -0.421770637006176
"8415" 1 0.368207410882707 1 0 -2.40211870949083 -3.43327843337471 -4.49713539837073 0 0 0 3 5 3 0.0125956258206713 0.00463130317059573 0.0351937447314792 1 1 1 0 0 0 0.432935462425033
"8416" 0 0.0219305486323258 0 1 -5.17501752000824 -5.23642225443729 -3.51387198676067 0 0 0 7 7 6 0.0125885540941912 0.00959128593945196 0.0484603504496438 1 1 0 0 0 1 0.124067738683334
"8417" 1 0.347404923051097 1 1 -2.1788753806844 -3.50088558297767 -2.15438205937545 0 0 0 2 3 2 0.0511322058959062 0.0220289795031244 0.0484603504496438 0 1 0 1 0 1 1.313239196851
"8418" 1 0.544641351429922 0 2 -4.19619263779713 -3.1300007722265 -2.66912145948551 0 0 0 4 8 1 0.0293203457558675 0.0223828731006426 0.00485252725705154 1 0 1 0 1 0 0.986471767652072
"8419" 0 0.0684358989554137 0 0 -4.93029101094054 -4.69193919074419 -4.67687292133857 0 0 0 4 9 7 0.00184564443393613 0.000458463958146519 0.00258861314512591 1 1 1 0 0 0 1.27754891096448
"8420" 1 0.592160118103295 1 2 -2.03831920211833 -2.7524784788434 -2.73257751860039 0 0 0 1 0 1 0.0511322058959062 0.0223828731006426 0.00668424981710056 0 0 1 1 1 0 2.05682725728176
"8421" 1 0.414840763978938 1 2 -2.18268125066093 -3.3506720928106 -3.02036105743953 0 0 0 6 3 1 0.0511322058959062 0.0223828731006426 0.00142395337004474 0 0 1 1 1 0 1.13951222955177
"8422" 0 0.468800065369751 1 0 -2.84425225706042 -3.95647509678746 -4.61341937492725 0 0 0 3 3 4 0.000697853706716896 0.0223828731006426 0.00208793299047211 1 0 1 0 1 0 3.0793404095037
"8423" 0 -0.0215554734437715 1 2 -2.83589916600068 -4.69445211037846 -3.91604398414731 0 0 0 6 7 5 0.00174652235779191 0.00701613164463459 0.0338244220854876 1 1 1 0 0 0 1.65622180394297
"8424" 0 -0.0702286108352719 1 2 -3.20532362255768 -4.86124252786838 -3.70935099554423 0 0 0 7 2 5 0.050660606633677 0.000228008288479929 0.0154565116091498 1 1 1 0 0 0 1.30533483919838
"8425" 1 0.206029197624244 1 2 -2.38033143890194 -3.94471607413014 -3.09314452199128 0 0 0 1 3 5 0.0511322058959062 0.0064561779162052 0.0157019954423442 0 1 1 1 0 0 0.190979508006285
"8426" 0 -0.155315536302295 1 2 -3.03406386636402 -5.09254336989806 -3.64789895897562 0 0 0 5 6 6 0.0511322058959062 0.00239529878152783 0.0436834235867751 0 1 1 1 0 0 0.693243276064005
"8427" 0 0.0153083409547025 1 2 -3.28374587400942 -4.80464375906638 -3.79976433499365 0 0 0 1 4 6 0.0511322058959062 0.0067943684415564 0.0113372661346687 0 1 1 1 0 0 1.21322709218902
"8428" 1 0.572188582337795 1 1 -2.36793142038417 -3.2835127338423 -2.20118874626766 1 0 0 3 2 3 0.000451293205538533 0.0175190522656485 0.0484603504496438 1 1 0 0 0 1 1.11738679391976
"8429" 1 0.364059346300521 0 2 -4.49836598088226 -3.59583422473238 -2.89229736687923 0 0 0 4 3 3 0.00494051773885882 0.0223828731006426 0.0191785569375372 1 0 1 0 1 0 0.134062255298865
"8430" 0 0.414420043128648 1 2 -2.94775068098472 -3.92756464437306 -3.47477589525875 0 0 0 3 3 2 0.01319526088725 0.0223828731006426 0.000295024966937474 1 0 1 0 1 0 3.56079895694513
"8431" 1 0.707254745143871 0 0 -3.93200354802988 -2.62184672952102 -4.31918378307163 0 0 0 5 3 4 0.0010893802688287 0.0117595917698893 0.012646117233201 1 1 1 0 0 0 2.06449552635966
"8432" 0 -0.183077290111228 1 1 -3.187248183504 -4.91304718072854 -2.8364482271638 0 0 0 3 2 5 0.0511322058959062 0.00438556599368807 0.0484603504496438 0 1 0 1 0 1 1.36577886451723
"8433" 0 0.0158855439268927 1 2 -3.11638660724917 -4.99508579955517 -3.45313196739719 0 0 0 1 8 6 0.000362688978514601 0.0105092583001578 0.0226455336175969 1 1 1 0 0 0 1.80500723352155
"8434" 1 0.411287399617413 0 2 -3.83697255330659 -2.87405228331928 -2.89258031286039 0 0 0 6 2 7 0.00722629072293398 0.0223828731006426 0.0362034737763559 1 0 1 0 1 0 0.651148486947585
"8435" 1 0.928734470599011 0 2 -3.77034221612371 -2.18071288388473 -2.62978449421688 0 0 0 5 2 4 0.0276981780349118 0.0223828731006426 0.0133783565560856 1 0 1 0 1 0 3.24507095103517
"8436" 0 -0.112951120678716 1 2 -3.22242368249083 -4.93840682563169 -3.92411297678549 0 0 0 4 4 4 0.0511322058959062 0.0010600491827117 0.00356932654089338 0 1 1 1 0 0 1.03371910191931
"8437" 0 -0.382663960094601 1 2 -3.05468162417769 -5.75079195432042 -4.0944201385599 0 0 0 4 5 2 0.0173360115991325 0.00498813423872575 0.0121904223213716 1 1 1 0 0 0 -0.0947807743456053
"8438" 0 -0.12211882317184 0 0 -4.87961260400741 -5.00711600795098 -4.97126487676238 0 0 0 6 5 2 0.00355416859401317 0.0134259383953058 0.00271451329330737 1 1 1 0 0 0 1.01680079974964
"8439" 1 0.524312672092727 1 1 -2.28328941248579 -3.18781453224171 -2.40332960407384 0 0 0 4 1 1 0.00872315275574688 0.0223828731006426 0.0206655162150274 1 0 1 0 1 0 1.05436831669727
"8440" 0 -0.0173007219143058 0 2 -4.74063530116116 -5.05400408529023 -3.69771708066496 0 0 0 1 4 1 0.00745189609532004 0.000675308835007062 0.0399331588787689 1 1 1 0 0 0 1.05447834927385
"8441" 1 0.873019603551921 1 1 -1.72254436146751 -2.49568424621971 -1.77090526951819 0 0 0 2 2 2 0.0511322058959062 0.0161796790993746 0.0484603504496438 0 1 0 1 0 1 2.89101612492273
"8442" 0 -0.560463052633721 0 0 -4.97288197184328 -5.75736198457933 -5.31535861121757 0 0 0 7 4 5 0.00460334443162853 0.00294938790939953 0.00335596220245256 1 1 1 0 0 0 -0.736691101106677
"8443" 0 -0.270920966761785 0 1 -5.29390009362833 -5.38493696369025 -3.40591132362422 0 0 0 3 3 2 0.0102769876671353 0.00521231485036696 0.00285381668033057 1 1 1 0 0 0 0.652624826111403
"8444" 1 0.281821751234731 0 1 -4.2794897463819 -3.7822721504145 -2.20631883452109 0 0 0 7 3 2 0.000247287954014869 0.0138393424263952 0.0335866004124913 1 1 1 0 0 0 0.867097502673935
"8445" 1 0.45689621493154 0 1 -3.85771909532021 -3.26321043409751 -2.15674542153726 0 0 0 4 4 3 0.0302434633188576 0.0223828731006426 0.0484603504496438 1 0 0 0 1 1 1.48689734446131
"8446" 0 0.260065429363157 1 2 -3.15287856330859 -3.96241924511614 -3.47244165902945 0 0 0 2 6 5 0.0511322058959062 0.0223828731006426 0.0141069789495441 0 0 1 1 1 0 2.01918233271784
"8447" 1 0.177693547286009 0 2 -4.38867767214519 -3.98079762933975 -3.05435698257135 0 0 0 6 6 4 0.00216512881701424 0.00675269472094547 0.0240512248411954 1 1 1 0 0 0 0.12867828700518
"8448" 1 0.808618533963208 0 0 -3.67435866204949 -2.37529312153542 -4.08824295964999 0 0 0 6 1 2 0.0036078037348421 0.0223828731006426 0.00850352955141441 1 0 1 0 1 0 2.13421491644523
"8449" 1 0.322036086166587 0 2 -3.75981133557356 -3.49732815558665 -3.02533872555449 0 0 0 3 3 0 0.00955540663956465 0.0223828731006426 0.0273790136535268 1 0 1 0 1 0 0.653272648361857
"8450" 0 0.00444743719369592 0 1 -4.44303510800538 -4.67411853890249 -3.04140086735926 0 0 0 5 11 3 0.00110363083185039 0.0027211610067939 0.00596674074267838 1 1 1 0 0 0 0.882879502502668
"8451" 1 0.252009820266714 1 2 -1.97774913770021 -3.4799823695219 -2.78597070289924 0 1 0 2 3 3 0.0511322058959062 0.00204267024173122 0.0484603504496438 0 1 0 1 0 1 1.08988753057141
"8452" 0 0.00434635054722049 0 0 -5.51946152992575 -5.03020443622832 -5.2965876135777 0 0 0 5 7 2 0.00289248958916221 0.00450361377190693 0.000540569382082079 1 1 1 0 0 0 1.89727293379802
"8453" 0 0.119666359614539 0 0 -4.59509662991463 -4.7649141945442 -4.65273132805655 0 0 0 7 4 5 0.0133391444614431 0.0165303441123505 0.014401834108352 1 1 1 0 0 0 1.45966201102076
"8454" 0 0.00271918811557634 1 2 -2.7854111520551 -5.09457886758153 -3.79062904960162 0 0 0 3 5 2 0.038513195151118 0.00838625269142129 0.000475241628011306 1 1 1 0 0 0 1.77162984563317
"8455" 0 0.248542363513279 1 2 -2.99770033001115 -4.04750663250396 -3.80599001430203 0 0 0 4 4 6 0.0331433308691885 0.016158731747338 0.00636125269102266 1 1 1 0 0 0 2.36021602369089
"8456" 1 0.797893995530494 0 1 -3.51828120797889 -2.36270239580638 -2.08072254037102 0 0 0 9 3 3 0.00492619087085527 0.0223828731006426 0.0484603504496438 1 0 0 0 1 1 2.47826399563174
"8457" 0 -0.0559186094967964 0 2 -5.36345254064476 -5.40056658242121 -3.85184491684619 0 0 0 4 10 6 0.0148751258195075 0.00166719927398004 0.0268242949186709 1 1 1 0 0 0 0.381120099095957
"8458" 1 0.662469291965594 0 2 -4.12418593012755 -3.08705241298465 -2.26539218407722 0 0 0 3 2 4 0.0235139235311651 0.0223828731006426 0.0359809283228427 1 0 1 0 1 0 2.42533483171871
"8459" 1 0.0773959217629704 1 1 -2.16540640732158 -3.85038144818574 -2.56719220101886 0 0 0 4 3 2 0.00927589898765443 0.00998980319690017 0.0368557415315744 1 1 1 0 0 0 0.232249903812661
"8460" 0 0.212218015285766 1 2 -3.1510999603018 -4.49214309393223 -3.45521798893732 0 0 0 4 0 1 0.0458433547205057 0.0223828731006426 0.00925760472916617 1 0 1 0 1 0 2.24596087202208
"8461" 0 0.144943027544448 0 1 -4.86826500845852 -4.69076391665055 -3.04810895374391 0 0 0 6 5 3 0.0110173774205118 0.0223828731006426 0.0449518348844431 1 0 1 0 1 0 1.54305605057182
"8462" 1 0.544659296095093 1 0 -2.46086520780355 -3.10911885574313 -3.96068058883944 0 0 0 4 2 3 0.032392096032646 0.0223828731006426 0.0458229266121454 1 0 1 0 1 0 1.85206139557859
"8463" 0 0.159990499039952 1 2 -3.05652736079975 -4.26806040834745 -3.41793148270982 0 0 0 0 8 2 0.0511322058959062 0.0131396734376544 0.010071744071737 0 1 1 1 0 0 2.03615741461337
"8464" 0 0.0118807769801754 1 1 -2.96728371986439 -4.93301769155407 -2.95227466189514 0 0 0 7 6 1 0.029790361945835 0.00304955456368631 0.0484603504496438 1 1 0 0 0 1 1.39766254893635
"8465" 1 0.437089682787925 1 2 -2.52133267771768 -3.30864534794308 -2.68206221196732 0 0 1 2 2 2 0.0511322058959062 0.00406213062119608 0.0240447066683658 0 1 1 1 0 0 1.64570387016227
"8466" 1 0.495497535720804 0 0 -4.1646982225245 -3.30096341298727 -4.16633451946091 0 0 0 3 3 4 0.0262079240188106 0.0172001555387564 0.0217383318599271 1 1 1 0 0 0 0.659856027613253
"8467" 0 -0.0484941847181006 0 1 -4.89094092936467 -4.91976012381957 -3.20357235214103 0 0 0 9 3 4 0.0247123323935848 0.00220353684064573 0.0153726005365614 1 1 1 0 0 0 0.415882546605365
"8468" 0 -0.00889103160508117 0 1 -5.02616261203186 -5.15978382960985 -3.19645519573091 0 0 0 6 3 0 0.0140965671900904 0.00231906482904672 0.016989348658694 1 1 1 0 0 0 0.743430527218142
"8469" 0 -0.201842133632696 0 1 -5.40287051954435 -5.58977965760382 -3.4415529686643 0 0 0 4 6 2 0.000318543154462039 0.00299478206188493 0.00401415528315577 1 1 1 0 0 0 0.0640191831729143
"8470" 1 0.426461853428712 0 0 -4.16574027165416 -3.33893803243546 -4.24230386282514 0 0 0 5 1 9 0.00476740705554895 0.00304117360107852 0.039484576681758 1 1 1 0 0 0 1.20926830458245
"8471" 0 -0.186942086468838 1 2 -3.18841959462785 -5.26883604818143 -3.94191177317592 0 0 0 4 6 6 0.0511322058959062 0.0013597721039054 0.0484603504496438 0 1 0 1 0 1 0.437552402305942
"8472" 1 0.274978920870676 1 2 -2.53731816865715 -4.02841682418001 -3.15401734259599 0 0 0 0 9 4 0.0511322058959062 0.00784036828119582 0.0484603504496438 0 1 0 1 0 1 0.582581118350244
"8473" 1 0.368107515231081 0 0 -4.20106351185968 -3.65877471087965 -4.20452215624612 0 0 0 2 3 4 0.00746583666940658 0.0223828731006426 0.0462368207349073 1 0 1 0 1 0 1.00386858890357
"8474" 1 0.321051984405947 1 0 -2.13873443448419 -3.3909239640196 -3.86046018691505 0 0 0 2 5 2 0.00885137284625836 0.0223828731006426 0.0076216025622852 1 0 1 0 1 0 0.634264863853624
"8475" 0 0.274165732200195 0 1 -4.82050146801394 -4.45182584174549 -3.01741408228296 0 0 0 6 6 1 0.0153002148914272 0.0223828731006426 0.0484603504496438 1 0 0 0 1 1 2.1056102473306
"8476" 1 0.267122261403676 1 2 -2.33830471537149 -3.63188186381858 -2.73819863820012 0 0 0 5 2 3 0.000755882862651886 0.0135291535937979 0.0456519344452313 1 1 1 0 0 0 0.589691093883743
"8477" 0 0.0997548829634644 1 2 -3.12476870240561 -4.78828531396209 -3.09356440206797 0 0 0 4 4 5 0.0428727466808824 0.00693001934323554 3.22690691266289e-05 1 1 1 0 0 0 1.69613473730238
"8478" 1 0.520813140972846 1 2 -2.09558068517204 -3.18655618659893 -2.67307577888037 0 0 0 1 1 3 0.0511322058959062 0.0131665582900339 0.0484603504496438 0 1 0 1 0 1 1.98544882769616
"8479" 1 0.26430300079005 1 2 -2.61182534261681 -3.72399409175334 -2.85792829852156 0 0 0 2 3 5 0.0279397377612865 0.0223828731006426 0.0066639108627068 1 0 1 0 1 0 -0.791204507806252
"8480" 0 -0.250897391795742 0 2 -5.34718493053032 -5.60924491537148 -4.1077490717414 0 0 0 2 6 1 0.0016257386109993 0.00277576568417093 0.00303983808300668 1 1 1 0 0 0 -0.449874462757822
"8481" 1 0.401603709416575 0 2 -4.28713906478901 -3.34016652613648 -2.61606042068146 0 1 0 2 5 1 0.0278937377979445 0.0223828731006426 0.0484603504496438 1 0 0 0 1 1 -0.513348539788601
"8482" 0 -0.264251076267258 0 1 -4.96591796615055 -5.27839736521253 -3.55250740287287 0 0 0 4 5 7 0.00355312763981834 0.0143942828944973 0.0484603504496438 1 1 0 0 0 1 -0.959137646121776
"8483" 1 0.605551259264968 0 2 -3.8097805625982 -2.62138884958344 -2.47868360633565 0 0 0 6 4 4 0.017764860876763 0.00805374385065236 0.0484603504496438 1 1 0 0 0 1 2.30222204788151
"8484" 0 -0.412055486286848 1 1 -2.86980643358458 -5.79367670252747 -3.13056630708708 0 0 0 2 13 4 0.00222340849546614 0.00236412288763529 0.0484603504496438 1 1 0 0 0 1 -0.122807253864686
"8485" 0 -0.115094369301951 1 0 -3.19543938381046 -5.044456859471 -4.62774439270515 0 0 0 3 3 5 0.0335753182429266 0.000380365794675873 0.00503772414203898 1 1 1 0 0 0 0.309224801101388
