"A" "M_cont" "M_bin" "M_cat" "contY_binMcontM_EMMint" "contY_catMbinM_EMMint" "contY_catMcontM_EMMint" "binY_binMcontM_EMMint" "binY_catMbinM_EMMint" "binY_catMcontM_EMMint" "countY_binMcontM_EMMint" "countY_catMbinM_EMMint" "countY_catMcontM_EMMint" "C"
"8756" 0 -0.161307060796158 0 0 -4.76753883622964 -4.71845495472043 -5.51890910945672 0 0 0 10 4 3 0.986265422807958
"8757" 0 0.0696331373701955 0 1 -4.81939695421578 -3.37052086456895 -3.47996368319725 0 0 0 4 2 1 1.02677555471531
"8758" 1 0.285839668022924 1 1 -2.27026577506767 -0.510553596104234 -2.40853787976916 0 1 0 4 2 3 0.0893864490327945
"8759" 1 0.0856025637202878 1 1 -3.1020306316382 -0.839655069126749 -3.10596450953478 0 1 0 2 1 0 -0.562904023900524
"8760" 0 0.0597578807788017 1 0 -3.25677680423657 -3.39677993116053 -4.91871859578646 0 0 0 4 4 3 1.60566051896884
"8761" 0 -0.395510572809614 1 1 -4.39617049852826 -1.76744858579256 -4.50618913607296 0 1 0 4 2 5 -0.358923139389545
"8762" 0 0.562351694977007 1 2 -2.63266437306085 -2.42001652485891 -2.46088647295093 0 0 0 3 2 0 2.86654408823311
"8763" 0 0.336785184923841 0 0 -3.78228463522221 -4.8836180409749 -4.30231843588991 0 0 1 6 4 2 2.23120898423427
"8764" 1 0.305943048957835 1 1 -2.10080370316185 -0.51005510842153 -2.22395281953124 1 0 0 2 0 3 0.608127120437565
"8765" 0 -0.388264370452555 0 0 -5.69556143574969 -4.80704646978896 -5.88469298805738 0 0 0 6 5 3 -0.455890782368515
"8766" 0 0.0719835675149728 1 2 -3.46456477081228 -2.20019091756898 -3.26845741686125 0 0 0 2 3 8 0.753122566192197
"8767" 0 0.385631083059031 1 2 -2.76890804289598 -2.26690901666871 -2.59943614676814 0 0 0 2 1 2 2.3983428936352
"8768" 0 -0.00689138539067899 1 2 -3.73315855846287 -2.25076139186957 -3.48866976596772 0 0 0 2 4 5 1.60039651578323
"8769" 1 0.568008909249756 1 1 -1.63462153729808 -0.627961160461032 -1.51152159234008 0 0 0 1 0 1 1.93347853530113
"8770" 0 0.152430851851248 0 1 -4.56708728667144 -3.429370325447 -3.36156233641243 0 0 0 6 1 3 1.7085641367424
"8771" 0 -0.170244732854532 1 2 -4.12415976258535 -2.33390154205264 -3.54725494423811 0 0 0 5 2 7 1.03234346372924
"8772" 0 0.0716891040071654 1 0 -3.45513907185864 -3.29450114922691 -5.07739086091204 0 0 0 6 7 4 0.33911584660537
"8773" 1 0.72161455899339 0 2 -2.65447927334269 -2.94075750011637 -0.998067391795747 1 0 0 3 0 0 2.02960663553428
"8774" 0 -0.0295110946173384 1 1 -3.57475701441858 -1.48521767608236 -3.87225920827606 0 0 0 5 1 4 1.21636276070968
"8775" 0 -0.429085736890808 0 0 -6.1056314806455 -5.16473866817096 -5.83335032547599 0 0 0 7 6 5 -0.978616493108636
"8776" 0 -0.30671237585537 0 1 -5.75971632083602 -3.06355291037176 -4.53958513413645 0 0 0 3 1 2 0.405310460939617
"8777" 0 0.0311251120220094 1 0 -3.71464271735014 -3.58408319715876 -4.11327651786536 0 0 0 4 2 6 2.12770772028771
"8778" 0 0.13064420364254 0 2 -4.41117996218465 -3.76385004329168 -3.15270706420106 0 0 0 4 2 3 1.30357080439267
"8779" 0 -0.390897904195715 1 0 -4.15259737461634 -3.51124900449686 -5.59967854720749 0 0 0 6 3 6 0.09599640076049
"8780" 0 -0.168105520953735 0 0 -5.32071146480755 -4.9073896688274 -5.51144696845566 0 0 0 7 5 4 0.20957183394085
"8781" 1 0.525177328734395 1 2 -2.03484465573046 -0.994372757764507 -1.18377181903008 0 1 0 4 0 1 1.65798116220243
"8782" 0 0.14936851856913 0 1 -4.29933197911835 -2.97139842753385 -3.14660959330859 0 0 0 4 2 3 2.01513472576268
"8783" 0 -0.114328516413714 1 0 -3.71568605912337 -3.35750546968228 -5.19769638169578 0 0 0 3 0 5 0.54029556102361
"8784" 0 0.0945361892436546 1 0 -3.41933976277151 -2.92799537250721 -4.8490037019802 0 0 0 6 4 5 1.1868106946906
"8785" 0 -0.169850098349393 0 0 -5.37246455870691 -5.2136394641207 -5.2931434406327 0 0 0 12 6 6 0.505871302970003
"8786" 0 0.221960944020128 1 2 -3.16624185475601 -2.13456637022861 -2.97645688999006 0 0 0 3 1 7 1.90834440886575
"8787" 0 -0.0460540497189309 1 2 -3.72874851458944 -2.26440581622374 -3.47285640558736 0 0 0 2 2 3 0.707911046958724
"8788" 0 0.27020003112122 0 1 -4.37510483689586 -2.94483329420236 -2.60613289259325 0 0 0 5 3 3 2.64124804464966
"8789" 0 0.0632290202070917 1 2 -3.77822052206574 -2.19259467019574 -3.07533215354504 0 0 0 0 3 2 1.22031477028402
"8790" 0 -0.193701774362796 0 2 -5.17707875404991 -3.70626508089914 -3.95600198993361 0 0 0 5 5 2 0.321439214282695
"8791" 1 0.700136624972824 1 1 -1.42966883766558 -0.480893001685399 -1.18916492490074 0 1 0 2 0 2 1.84396970549285
"8792" 0 0.233197008723292 0 0 -4.18208356189495 -4.74548628100649 -4.32038598381356 0 0 0 2 4 4 2.77312348500924
"8793" 0 0.334229466434774 1 1 -2.92144050559549 -1.6856016616342 -2.47624397603911 0 0 0 4 1 4 2.10313812447714
"8794" 1 -0.250592292972653 0 1 -5.32437744029267 -2.58883737061562 -3.52190735796204 0 0 0 5 3 3 -2.0724815972512
"8795" 1 0.91455701484343 1 1 -1.05923770166834 -0.321977272746836 -0.803807341779179 0 0 0 0 1 2 3.11709514600301
"8796" 1 0.568242496230926 1 1 -1.64153663525321 -0.510967935656722 -1.753614152461 1 1 1 5 0 2 1.81062111640179
"8797" 0 -0.030423889812374 0 2 -5.11288452966661 -3.72816981045303 -3.15290827838231 0 0 0 6 5 3 1.15069338627092
"8798" 0 -0.0392318182663974 0 2 -5.14289180789066 -3.70809904286734 -3.95268311381311 0 0 0 5 6 5 0.576166822314054
"8799" 0 -0.0349031786477635 1 1 -3.83257403957011 -1.43373619300408 -3.5423638155437 0 0 0 4 0 6 2.13541065347306
"8800" 1 0.839228632318151 1 2 -0.975570681594094 -1.16888198441981 -0.559671334439285 0 0 1 2 1 0 1.82847969127318
"8801" 0 0.302506132292142 1 2 -2.90652849896004 -1.67421348156319 -2.40359563412002 0 0 0 2 1 1 3.58319417840182
"8802" 0 0.290272936406338 0 0 -4.20405779173264 -4.77266392621128 -4.13413224603169 0 0 0 5 1 3 2.38628360610869
"8803" 1 0.459642651220793 0 1 -3.31914855064578 -2.30942075407579 -2.16918165733837 0 0 1 5 3 5 1.35295882398952
"8804" 0 -0.400179990968334 1 2 -4.84161451177939 -2.34833682739623 -4.31366339288942 0 0 0 3 2 7 -0.886310575834296
"8805" 1 0.686688969869725 0 2 -3.01092895389792 -3.21049504710333 -0.980577228286564 0 0 0 4 1 2 1.4087692185877
"8806" 0 -0.230878358223155 0 0 -5.40811386165532 -4.80347248535706 -5.29431647293138 0 0 0 4 8 4 0.836522993970087
"8807" 0 0.501501575993512 0 1 -3.61385668645442 -2.87753181437144 -2.74288230290068 0 0 1 4 3 6 3.87057537126012
"8808" 1 0.239459341841907 1 0 -2.5966900588143 -2.80534131915525 -3.68140040583244 0 0 0 1 4 3 -0.569268380218941
"8809" 1 0.676431761169776 1 2 -1.20672060802928 -0.892803148207125 -1.15735057273852 0 0 0 2 3 0 1.88865943530406
"8810" 0 -0.200665830796204 1 1 -4.14391406457988 -1.40172229960851 -4.43451192585139 0 1 0 8 0 4 0.230872489874814
"8811" 0 -0.362710862271854 0 1 -5.86311268398889 -3.36954599480097 -4.26894612403487 0 0 0 4 10 4 -1.05542406637763
"8812" 1 0.418777949143614 1 1 -2.27066996081834 -0.404490587506722 -2.25996226435153 0 0 0 2 0 2 1.20774682866339
"8813" 1 0.681337115527163 1 2 -1.25535938050013 -1.13412124501381 -1.03245648852987 1 1 0 4 0 0 1.89358899901959
"8814" 1 1.09429718650827 0 2 -2.1172484132638 -2.40819251928451 -0.0376708522880942 0 0 1 1 2 0 4.03381980088198
"8815" 0 -0.286404767328546 1 0 -3.94601065444437 -3.47165213178335 -5.70129751373297 0 0 0 7 2 2 -0.0246869233019196
"8816" 0 -0.163373827440772 0 0 -4.96739885488478 -4.92948129109199 -5.3729583001311 0 0 0 3 6 5 0.195331747183194
"8817" 0 -0.329501824310454 0 1 -5.54794359031049 -2.82166311629375 -4.28810213833635 0 0 0 4 2 5 0.371625723800057
"8818" 0 0.0953384620296204 1 1 -3.42278207210205 -1.60476340336056 -3.36198066729918 1 0 0 6 2 4 1.71938645756277
"8819" 1 0.437430676741707 0 1 -3.22110855936936 -2.24719293054219 -1.74022539397194 0 0 0 2 2 5 0.636318673061253
"8820" 1 0.408233833129327 1 2 -1.59351766835116 -0.97781484296533 -2.19615146324742 0 0 0 1 1 3 0.356188475364764
"8821" 0 -0.163750621899444 1 2 -3.65441008761248 -2.34132328079551 -3.39648850899118 0 0 0 5 2 5 1.04314422654733
"8822" 0 0.0278528217265443 1 2 -3.91747708657947 -2.40889671153949 -3.34673698450803 0 0 0 2 0 3 0.667497627954424
"8823" 0 0.271546539662325 1 1 -3.13588799657818 -1.44765174362011 -3.11560986677656 0 0 0 2 0 4 2.58030435099811
"8824" 0 -0.0471678265438364 1 2 -3.85494973389593 -2.36655800935267 -3.45107464006985 0 0 1 2 1 7 1.02859388971254
"8825" 0 0.0464301201005655 1 2 -3.85299117594392 -2.27321456345992 -3.33377408470324 0 0 0 2 2 1 1.13956234992436
"8826" 1 0.441315720874109 0 0 -2.97076739457348 -3.95331897797597 -3.27680595820114 0 1 0 6 4 3 0.357266615833186
"8827" 1 0.842609754503814 1 1 -1.10926738137434 -0.335240342546391 -1.41496084682984 0 0 0 2 0 0 1.85112360435528
"8828" 0 -0.37013675705266 1 2 -4.38306973967176 -2.39695010741609 -4.14443099854016 0 0 0 4 3 5 -0.431282233279596
"8829" 1 0.486184895028431 0 2 -3.20252799675003 -2.94318274958316 -1.3905279639953 0 0 0 3 2 1 0.603047194131525
"8830" 1 0.317555801003016 1 2 -2.68488725625882 -0.897143004116673 -2.03276895258669 1 0 0 5 0 2 0.323895245946089
"8831" 1 0.471727666144319 0 2 -3.11450615959279 -2.98246985097037 -1.50654381772991 0 0 0 3 3 0 1.3193866928078
"8832" 0 0.0141868816691394 1 0 -3.40395992080539 -3.34906777374552 -4.68448906622117 0 0 0 6 3 5 1.48682019211661
"8833" 0 -0.384004363215407 1 2 -4.24331593486 -2.03693202289622 -3.9127465877669 0 0 0 6 3 6 0.071252734922527
"8834" 0 -0.404100648241099 1 0 -4.47701466400684 -3.8828161513812 -5.96087893038162 0 0 0 4 4 8 -0.446138776152303
"8835" 0 0.366074951001553 0 2 -4.08530842619788 -3.31186628067092 -2.60546470883905 0 0 0 1 4 2 3.00943124252393
"8836" 1 0.416417311968807 1 2 -1.96330024002174 -0.897456392952537 -1.69579279766974 0 0 0 1 0 2 1.20403496782312
"8837" 0 -0.340763610634291 1 2 -4.32650276766489 -2.31054134846554 -3.9297219882229 0 0 0 6 1 2 -0.135985909905001
"8838" 0 -0.0296478585465028 1 2 -3.90865784478203 -2.30365880737383 -3.45457403763907 0 0 0 2 3 1 0.637924483331012
"8839" 0 0.337716082119787 0 2 -4.25418324750041 -3.65604200314967 -2.79060702020305 0 0 0 5 6 2 2.92473552408224
"8840" 0 -0.329572419065802 1 1 -3.96985278862369 -1.87284163907458 -4.39197070332205 0 0 0 3 1 6 0.362192725228704
"8841" 1 1.09490458968949 1 2 -0.604332049966952 -0.810456864636641 0.417748280173557 0 0 1 0 1 0 3.98948626553207
"8842" 0 -0.0856066705909568 0 1 -5.20012500392489 -3.01032737431349 -3.8811726606747 0 0 0 7 4 5 0.997245377914517
"8843" 0 -0.396406080580949 0 1 -5.82364123444912 -3.1466741957791 -4.63825184288757 0 0 0 5 2 4 -0.655839846555738
"8844" 0 0.0733765306171344 1 2 -3.98098570496925 -2.11062385115119 -3.34031854977336 0 0 0 4 2 2 1.27763672750449
"8845" 0 -0.172828686306017 1 2 -4.03781288611935 -2.0377180020482 -3.97815572434422 0 0 0 5 2 4 0.542741851666996
"8846" 1 0.593344336197584 0 2 -2.80592947370326 -3.01614722680898 -1.27817336343285 0 0 0 6 1 2 0.965739629258396
"8847" 1 0.450844484913646 0 0 -3.38780805717416 -4.37768257604652 -3.29998660457066 0 0 0 5 6 4 1.32420822894853
"8848" 0 0.0116486799674768 0 2 -4.81159032461156 -3.42564440031188 -3.50679634392701 0 0 0 7 1 2 1.33851285955094
"8849" 1 0.414616419096427 0 1 -3.28742317908431 -2.30560383755586 -1.95761007210462 0 0 0 7 4 3 0.674675259543951
"8850" 1 0.38102033128028 0 1 -3.59102781467802 -2.66999306180259 -2.4812372202018 1 0 0 5 6 0 0.940771289697974
"8851" 1 0.851260444913269 1 1 -1.07489502321621 -0.1400685647515 -0.875628207117663 1 0 0 1 0 1 3.27829145344737
"8852" 0 0.113616273310817 0 1 -4.51064669851368 -3.06452768844567 -3.62866546606588 0 0 1 3 2 3 1.32769552400046
"8853" 0 0.38535549537307 1 2 -2.75805390744195 -2.12925264394742 -2.41023226029945 0 0 0 4 1 5 3.22295533620024
"8854" 1 0.236531784926159 1 0 -2.66625633796134 -3.04857993280583 -3.70241797087958 0 0 0 3 7 5 -0.849577741896697
"8855" 0 0.398870518923093 1 0 -2.89197840853071 -3.07037705958783 -3.99879594036542 0 0 0 4 0 5 2.94483537493053
"8856" 0 -0.194256312200995 0 0 -5.14966728126565 -4.86155581851697 -5.27062245117229 0 0 0 6 5 4 0.473808861421415
"8857" 0 0.34432454751086 0 0 -4.36645389480284 -4.79991479055347 -4.21827260802485 0 0 0 4 1 1 1.75990145331076
"8858" 1 0.464574405570918 0 0 -3.45925767983033 -3.80227303466215 -3.10734451025757 0 0 0 2 2 3 1.34455370111513
"8859" 0 -0.0759702430682252 0 1 -5.19291733125852 -3.04319631275308 -3.46793679720453 0 0 0 5 2 3 1.33472075489014
"8860" 1 0.461422864538835 0 2 -3.08567090189078 -2.98841818995414 -1.71949281880072 0 0 0 3 2 4 0.234894411512784
"8861" 0 0.0183377139943749 0 0 -4.53713974785045 -4.80479062273826 -4.82007811794659 0 0 0 6 5 10 0.837613882453623
"8862" 0 -0.1281222841382 1 1 -4.16898893246344 -1.83985563695487 -4.10740429665356 0 0 0 2 7 5 -0.0842422344165989
"8863" 1 0.391005623747936 0 1 -3.50303299814631 -2.40373961405312 -1.96869040649679 0 0 0 0 3 2 0.6602467820334
"8864" 0 -0.223865606989355 1 0 -4.2033786907538 -3.77990814070011 -5.46100708304221 0 0 0 10 4 6 -0.268959023352468
"8865" 1 0.507622666613746 1 1 -1.87591362829966 -0.58068320270097 -1.69719331975574 1 0 0 0 1 3 1.28645837882308
"8866" 0 0.295907549503834 1 0 -3.27923742175718 -3.35299978316017 -4.30353253719571 0 0 0 3 3 5 1.43740235556067
"8867" 0 -0.20395501634259 0 2 -5.44221949069522 -3.45182420351538 -3.58806808373596 0 0 0 7 1 4 0.590471265252306
"8868" 0 -0.0801838011594389 1 0 -3.96856093375611 -3.67293524943493 -5.15770165045399 0 0 0 1 4 3 1.03271955873205
"8869" 1 0.55462904576582 0 1 -2.54511270611678 -2.10995472569635 -1.28663425201012 0 0 0 2 2 3 2.5279500692718
"8870" 1 0.656129440185964 1 0 -1.57572666564829 -2.72204684001983 -3.0776189581882 0 0 0 1 4 4 0.881720119164168
"8871" 0 0.168538971132427 0 1 -4.48822828799958 -2.62756044131718 -3.34474182506939 0 0 0 5 3 3 2.15741500164341
"8872" 1 0.56800157633332 1 2 -1.56660049761369 -1.03150184459793 -1.45234913231765 0 0 0 4 2 2 0.545045341522342
"8873" 1 0.363416728469554 1 2 -2.34377525456961 -1.16133651482937 -1.69758397200941 0 1 0 0 0 0 0.277667197717298
"8874" 0 -0.246887141392707 0 2 -5.29203896161225 -3.55771444179665 -3.73461701488557 0 0 0 1 8 1 -0.0662698137866722
"8875" 1 0.471672189713795 0 0 -3.2638696097829 -3.86375915038398 -3.14452854374948 0 0 0 4 3 3 1.11425728233757
"8876" 0 -0.165980371123634 1 0 -3.72880867344529 -3.35800026749468 -4.93262688921856 0 0 0 4 3 3 0.461791407349548
"8877" 0 -0.328548410594852 0 0 -5.38625845896886 -5.12226980041796 -5.51690491387736 0 0 0 4 4 6 -0.0288701945298866
"8878" 0 0.316685351577745 1 1 -3.1907594971093 -1.3824263869823 -3.20676775249677 0 0 0 1 3 3 1.64787772440699
"8879" 0 0.140274267522455 1 1 -3.59846933770458 -1.46713730275759 -3.20391234331043 0 0 0 2 1 3 3.01640358615973
"8880" 0 -0.463969020368249 0 0 -6.00707314100999 -4.77462691048832 -6.04299314164056 0 0 0 7 9 8 -1.50162281039137
"8881" 0 -0.45466997006431 1 0 -4.53482729258798 -3.53070407784235 -5.74221029807528 0 0 0 2 3 6 -0.411465478728247
"8882" 1 0.808441002927484 1 2 -1.18523988226013 -0.650365574190412 -0.67867424489591 1 1 1 0 0 2 2.01488274921049
"8883" 0 -0.126187371918288 0 0 -5.34430841836663 -4.77726287219858 -5.50721278519975 0 0 0 6 5 5 1.41453584340551
"8884" 0 0.110759311790766 1 2 -3.70657912098828 -1.83205242507311 -3.08357140827811 0 0 0 1 2 4 2.05383684460204
"8885" 1 0.548621399107124 1 1 -1.93104015352415 -0.366854156947773 -2.03493877418214 0 0 0 4 0 2 1.26520586948869
"8886" 0 -0.579169762666369 0 2 -6.03889611894406 -3.80642593426249 -4.64086493472236 0 0 0 6 5 3 -1.13583817074519
"8887" 0 -0.129099094343987 0 0 -4.84873649802984 -5.57605693883111 -5.38373706629701 0 0 0 7 3 3 -0.106627579065577
"8888" 1 0.616839771946691 0 2 -2.91684718896579 -3.00423932511751 -1.33944406716808 0 0 0 1 1 1 2.40151513687297
"8889" 0 0.114641262048569 1 2 -3.4174680944691 -2.19007759995558 -3.3417078712457 0 0 0 3 2 6 2.12327303998259
"8890" 1 0.1294051302573 0 1 -3.72039844921379 -2.42845432843174 -2.71740800467534 0 0 0 3 0 2 0.0734104068766528
"8891" 0 -0.0396506185463946 0 1 -5.10023170655926 -2.7384205395222 -3.58639608399541 0 0 0 7 4 2 1.63303101832779
"8892" 1 0.473597760517767 1 1 -1.98948095772591 -0.758654799974055 -2.15201277390795 0 0 1 2 0 2 0.662997083001726
"8893" 1 0.583982482944561 0 1 -2.68275441238251 -2.65234866200879 -1.82926016482836 0 1 0 2 1 3 1.13644189612021
"8894" 1 0.619287226226408 1 2 -1.82638992046685 -0.466168203904453 -1.11893259661037 0 0 0 2 0 0 2.09423521988379
"8895" 0 0.0355602512754251 0 1 -4.804273218422 -3.11207765637153 -3.41863065563695 0 0 0 6 3 4 1.2345460908589
"8896" 0 -0.307548177729369 1 1 -4.6040436019334 -1.80832891830065 -4.21089288958847 0 1 0 3 3 1 -0.356870833332543
"8897" 0 -0.0807521189162639 1 2 -3.97363557324397 -1.87674649281026 -3.34548600268511 0 1 0 3 2 5 0.812834877282973
"8898" 0 0.148837080543867 0 2 -4.72439781518121 -3.72792561384321 -2.92821187195925 0 1 0 3 2 2 1.40981012684333
"8899" 0 -0.117414589609266 1 0 -4.09274628090748 -3.35064146142863 -4.93713634040888 0 0 0 2 1 7 1.53029037731021
"8900" 1 0.71160588157454 1 2 -1.23032348648322 -0.806911634481936 -0.893651731463333 0 0 0 1 0 0 2.46503809841522
"8901" 1 0.637819091278683 1 1 -1.58452415735651 -0.0600448432128396 -1.52953176790866 0 1 1 2 0 1 1.71766394287514
"8902" 1 0.783491621456448 1 1 -1.35538634455089 -0.212400844732506 -1.36116263918151 0 1 0 2 0 2 1.84704645298891
"8903" 0 0.220938644681919 0 1 -4.0592358492532 -3.21805509414573 -3.13188010995153 0 0 0 1 6 1 3.030006642262
"8904" 1 0.459505543099581 1 1 -2.28484599812713 -0.815655014315627 -2.09460434019066 0 0 0 4 0 1 1.42875912887877
"8905" 1 0.448424381978239 1 2 -1.91781439012042 -1.05070724217057 -1.34665818444329 0 0 1 2 0 1 0.708851075329372
"8906" 1 0.398164301051316 1 2 -1.92163415292802 -1.46034365050216 -1.7384921190406 0 0 0 3 1 3 0.314842579118871
"8907" 1 0.856816734482501 0 1 -2.22540494019047 -2.04631517554328 -1.08294927728504 1 0 0 5 2 3 3.33434911861525
"8908" 1 0.35710894527986 1 0 -2.4351606076413 -2.79487423032974 -3.53923751264987 1 0 0 1 3 2 -0.0211302107304971
"8909" 1 0.294284195028858 0 1 -3.74160500024426 -2.72002483888907 -2.79038570018059 0 0 0 5 2 5 0.601550236223132
"8910" 0 -0.149779380537991 1 1 -3.96251073821609 -1.58583278243781 -3.78471656427425 0 0 0 1 0 4 0.377665373127617
"8911" 1 0.456158096664464 0 1 -3.28596669813065 -2.53418167515873 -2.18784109678486 0 0 0 3 1 0 0.356304047933452
"8912" 1 0.506295093245309 0 2 -3.33541343336434 -2.99561181940175 -1.85960004012941 0 0 0 4 3 6 1.71497633198778
"8913" 1 0.464412249575579 0 1 -3.17625537936516 -1.72406448392052 -2.09265078083576 0 0 0 2 6 2 1.37966195490195
"8914" 1 0.449907147042523 1 0 -1.89003021922207 -2.78126052323753 -3.46088405749657 0 0 0 0 0 3 0.74064371527546
"8915" 0 0.434680717704445 1 0 -2.78059620223913 -3.55191207837325 -3.81543766714565 0 0 0 4 6 5 2.45421360111028
"8916" 0 0.0773377739298765 1 1 -3.39435732632895 -1.43045370830879 -3.81066400520985 0 0 0 5 3 1 2.12933719878981
"8917" 0 -0.0933330133629601 0 2 -4.9438846990062 -3.44421215336905 -3.66766249984114 0 0 0 7 2 2 0.99255913321644
"8918" 1 0.624939871301646 0 2 -2.672837129162 -2.83011192701564 -0.685570711204074 0 0 0 2 6 1 2.21976143191304
"8919" 1 0.675192688643821 0 2 -2.84107626718562 -2.95879417064616 -1.08472528273809 0 0 0 2 2 1 1.50904397859951
"8920" 1 0.584095488982507 0 2 -2.92709606012494 -2.90752035063618 -1.04220992217305 0 0 0 2 5 0 2.09254804364031
"8921" 0 0.00444627703306353 0 0 -4.50541245411 -4.94339953514049 -4.75681045412722 0 0 0 7 5 2 1.48080398167901
"8922" 0 -0.0881090353666336 0 1 -5.4559412605082 -3.19445325225071 -3.98153885639128 0 0 0 3 5 3 0.16635170720038
"8923" 0 0.22484450217788 0 2 -4.10335168235737 -3.27742696739433 -2.86364162536634 0 0 0 4 6 4 2.94666896376455
"8924" 0 -0.306138622245631 0 0 -5.49047708362488 -4.92325724558858 -5.42652749139273 0 0 0 4 6 6 -0.451953045371146
"8925" 0 -0.308067052897612 1 0 -4.30977184838391 -3.58771605129237 -5.57897554857147 0 0 0 3 4 6 -0.274468546056364
"8926" 1 0.397709660938741 1 0 -2.58184918450605 -2.27935604040979 -3.23979357817966 0 0 0 3 3 3 0.734828472097394
"8927" 0 -0.0735037181186118 1 2 -3.82774576956839 -2.91427409965916 -3.34930734569448 0 0 0 0 1 4 0.678520323922518
"8928" 1 -0.057679673608136 1 1 -3.32848415450343 -0.88667070033143 -3.06682693797682 0 0 0 2 0 5 -0.616276357767333
"8929" 1 0.20520330954372 0 0 -3.44611072410147 -3.78973303537829 -3.52247078321588 0 0 0 3 4 8 0.272859085369286
"8930" 0 0.217772003917018 1 2 -3.24774690511173 -1.92658356019099 -2.57865753292492 0 0 0 3 1 3 2.45267423941676
"8931" 0 -0.0886879567354261 1 0 -4.1212394806984 -3.3684851158037 -5.03130774326773 0 0 0 6 4 6 0.900511655992777
"8932" 1 0.300488186825367 1 2 -2.50092589316124 -1.37398496677273 -2.25316833273313 0 0 0 0 1 2 0.316821636535669
"8933" 0 0.023492318682772 0 2 -5.06236457759916 -3.63749663037627 -3.44468269884368 0 0 0 5 2 4 1.27559281125792
"8934" 1 0.519416084222936 0 1 -3.43713092809217 -2.60796480869083 -2.43832371478526 0 1 1 0 3 3 0.831999846217181
"8935" 0 -0.196665989183735 1 0 -3.74177492489859 -3.73599959618275 -5.4787633634718 0 0 0 4 4 3 -0.294331761010743
"8936" 0 -0.11229980643178 1 2 -3.62940361595826 -2.42622701733021 -3.38266766316879 0 0 0 3 1 2 1.34381088102466
"8937" 0 -0.0679402983261591 0 1 -4.76092002434413 -3.32260880617227 -3.96815221622638 0 0 0 3 1 3 1.23007479228383
"8938" 1 0.657573455228395 0 1 -2.44885847643339 -2.56511637251853 -1.41920520681021 0 0 0 3 0 0 1.69296836046662
"8939" 0 -0.547720065205918 0 0 -6.3252428013067 -4.84991797168952 -5.85247268232462 0 0 0 7 6 6 -0.819497249889537
"8940" 0 -0.0100737125610683 1 0 -3.57008922346017 -3.59493796105352 -4.6506081389689 0 0 0 2 1 3 1.60291963349726
"8941" 0 0.00667079901247683 0 1 -4.59093511116082 -3.21360533576647 -4.11679004221538 0 0 0 9 3 6 0.594090789947644
"8942" 1 0.431278489323719 0 2 -3.28264513514756 -2.99616431179074 -1.37710191303153 0 0 0 2 5 0 0.580902427536281
"8943" 1 0.437477035631337 1 1 -2.26027401304527 -0.0516050111520593 -1.65071470773822 0 0 0 4 0 2 1.42033665845535
"8944" 0 0.185631540020833 0 2 -3.96645380981452 -3.3891012490866 -2.61810289230544 0 0 0 5 6 1 2.68781483746697
"8945" 0 -0.592492471763828 0 2 -6.47965629413448 -3.73486303149805 -4.9097438185265 0 0 0 7 4 5 -1.21716211197092
"8946" 1 0.480017393425818 1 1 -1.79589835667686 -0.602014288766816 -1.96928392701766 0 1 0 2 1 5 -0.00898126753952
"8947" 1 0.376693414273298 0 1 -3.30010097327399 -2.3375707149256 -2.34880438902827 0 0 0 2 4 3 0.724496608712003
"8948" 1 0.697905316881448 1 1 -1.17892397755542 -0.407122830299309 -1.15669327977903 0 1 0 0 0 3 2.73204020623507
"8949" 0 0.0515987566677962 1 1 -3.71785172899825 -1.51893035058035 -3.77418795318007 0 0 0 8 2 2 1.54469252780662
"8950" 0 -0.187887477875641 1 0 -3.95545566697472 -3.66572494845694 -5.56455888084303 0 0 0 5 3 6 -0.145068012171532
"8951" 1 0.555186602835436 1 0 -1.67002661492571 -2.60015218266126 -3.20633312015187 0 0 0 6 5 4 1.22418693622472
"8952" 0 -0.326177473546293 1 1 -4.21141005413294 -1.70260783679315 -4.57196319370599 0 0 0 5 0 6 -0.200892282293111
"8953" 1 0.346136355276512 0 0 -3.68496506935016 -3.89995213241079 -3.78173051539643 0 0 0 6 4 5 0.37069869869637
"8954" 0 -0.280532445508205 1 0 -3.8099842625231 -3.41782393667799 -5.15110598707162 0 0 0 3 2 8 0.854665056008972
"8955" 0 0.269429551025909 0 1 -4.20279667104055 -2.79483450846333 -3.29912550199271 0 1 0 2 3 4 2.44621033060743
"8956" 0 -0.0346291165166735 0 0 -5.15681309528427 -4.7745998880946 -4.88766323066093 0 0 0 3 3 5 0.816361101109443
"8957" 0 -0.0936152379014981 0 0 -4.86876733624352 -4.67152176760047 -5.31331390241835 0 0 0 10 3 6 0.58000298202257
"8958" 0 -0.204786944600999 1 0 -4.14932311883599 -3.39522630422367 -5.27007387234848 0 0 0 3 6 8 1.22102762416842
"8959" 0 -0.0230010690434521 0 2 -5.09559343020721 -3.59824242676268 -3.38358951525582 0 0 0 5 1 2 0.258034586106217
"8960" 1 0.462456319911124 0 1 -3.33335075665265 -2.63827594735308 -2.04718072064139 0 0 0 4 0 5 0.106523468712114
"8961" 1 0.682378549917015 1 1 -1.32088468637929 -0.570169886175507 -1.5236406681928 0 1 0 2 1 1 2.37105270895035
"8962" 0 -0.138531015402699 1 0 -3.4735956368524 -3.6486899609611 -4.86488105314604 0 0 0 3 3 6 1.24048442389464
