"A" "M_cont1" "M_cont2" "M_bin1" "M_bin2" "contY_2contM_EMint" "contY_binMcontM_EMint" "contY_2binM_EMint" "binY_2contM_EMint" "binY_binMcontM_EMint" "binY_binMcontM_EMint" "binY_2binM_EMint" "C"
"8947" 1 0.390048600932594 0.392049592695036 0 1 -2.57417472437532 -3.31586515172671 -2.26219836687321 0 0 0 0 0.724496608712003
"8948" 1 0.91698651861829 0.995642745899609 1 1 -0.113326792176039 1.48069461936487 1.69407940874693 1 1 1 1 2.73204020623507
"8949" 0 0.0846501983827102 0.0808083864515143 1 1 -4.56958992974966 -2.39313921321954 -1.12544593607979 0 1 1 0 1.54469252780662
"8950" 0 -0.225870942628669 -0.244896106442166 1 0 -5.86616797291915 -3.76994055790704 -3.25431178280661 0 0 0 0 -0.145068012171532
"8951" 1 0.543386250491557 0.515846823757891 1 0 -1.9706702634689 -0.324157536356804 -1.20003941798924 0 1 1 1 1.22418693622472
"8952" 0 -0.425802641882001 -0.262368371448083 1 0 -6.08389463791845 -3.99625305272762 -3.07567804951521 0 0 0 0 -0.200892282293111
"8953" 1 0.408880324683291 0.138669420250152 0 0 -2.69676828077065 -3.5652180860527 -4.06729956435155 0 0 0 0 0.37069869869637
"8954" 0 -0.202951719691906 0.161153333698076 1 1 -5.08975303168573 -2.66235712078266 -1.55934601245656 0 0 0 0 0.854665056008972
"8955" 0 0.154288686139162 0.467667651208263 0 1 -3.75591369196292 -3.57584710516864 -2.36475307306298 0 0 0 0 2.44621033060743
"8956" 0 -0.241769410205235 -0.143150067499767 0 0 -5.38156490746375 -4.70727356262248 -4.83410326927393 0 0 0 0 0.816361101109443
"8957" 0 -0.215151972738496 -0.00512920850476989 0 0 -5.06495036873549 -5.11298735047056 -4.75228283013409 0 0 0 0 0.58000298202257
"8958" 0 -0.0655066558781361 0.0149035967650104 1 1 -4.9952539686863 -2.56955154703623 -1.13255553937516 0 0 0 1 1.22102762416842
"8959" 0 -0.153019684703461 -0.262587106437946 0 0 -5.38878238695445 -4.89679391956865 -5.1551607293216 0 0 0 0 0.258034586106217
"8960" 1 0.293355040943078 0.143744800931692 0 1 -3.50423216759898 -3.64946356059866 -2.47318521999097 0 0 0 0 0.106523468712114
"8961" 1 0.644525336880922 0.849942284130926 1 1 -1.16340142305181 0.52836912545782 1.34758449197298 0 0 0 0 2.37105270895035
"8962" 0 -0.141490954952947 0.298001201409889 1 1 -5.04577223818454 -2.3650721594174 -1.24538777028897 0 0 0 0 1.24048442389464
"8963" 0 -0.079800301408039 0.0150256558861803 0 1 -4.80490014584312 -4.49654425759987 -3.06345591200473 0 0 0 0 0.980394539038588
"8964" 1 0.646339904311829 0.529539639156013 1 1 -1.45514648666218 0.309257355610742 1.01195304986473 0 0 0 1 1.8524513206051
"8965" 0 -0.168689080478711 0.00902287959291342 0 1 -5.20840314502765 -4.68505446410151 -3.15918498705038 0 0 0 0 0.444000536626175
"8966" 1 0.439931344050845 0.451911094637708 1 1 -2.18072888657681 -0.132426097684901 0.729301778923395 1 1 1 1 1.21784740366706
"8967" 1 0.564747603098097 0.46040784528875 0 0 -1.90067441269592 -2.62675858267735 -3.45631520200932 0 0 0 0 0.929979939043048
"8968" 0 -0.133742084744576 0.0362862620856719 1 1 -5.14270150264427 -2.57364809997993 -0.649483821606844 0 1 1 0 1.52486868997409
"8969" 0 -0.0622159335249628 -0.0247548709087635 0 0 -4.80340016590648 -4.72193010376888 -4.95103056545864 0 0 0 0 0.358959831700146
"8970" 1 0.614553626789463 0.607148619131168 0 1 -1.56540033013147 -2.13171937701737 -1.37342650748484 0 0 0 0 2.22040293406999
"8971" 0 0.180977598476693 0.143397667344362 0 0 -4.4276771660733 -3.52755134748572 -4.17476266625937 0 0 0 0 1.30729211313046
"8972" 0 -0.415949772428329 -0.58648781006135 1 0 -6.95553461069777 -4.05327626345251 -3.87908346298101 0 0 0 0 -0.808340466596769
"8973" 0 -0.106258937168046 -0.147899140375029 1 1 -5.32607936568252 -2.64507673535938 -1.54054734609429 0 1 1 0 0.734886973935209
"8974" 0 -0.0381685089378505 0.387757547017526 1 1 -4.6377870809282 -2.23425921790608 -1.09941309661685 0 0 0 0 1.63354177677434
"8975" 0 0.0490771106345455 0.273007951703576 0 0 -4.23226425440395 -4.17448054612965 -3.71933888679109 0 0 0 0 1.79702707243394
"8976" 1 0.393909715794201 0.229661336614689 1 0 -2.78801083098181 -0.354284282127679 -1.50948922399185 0 0 0 0 0.70855878367156
"8977" 1 0.548676643357187 0.452552143971084 0 1 -1.59478633968021 -2.53296293925519 -1.92499327666607 0 0 0 0 1.48718856209181
"8978" 0 0.225166677013887 0.249755393033087 0 0 -4.14654002840514 -3.40176555150925 -3.68678414353252 0 0 0 0 2.22512611566752
"8979" 0 -0.324238946460759 -0.344055100583852 0 0 -6.13076808655237 -5.81384480009905 -4.87732562397877 0 0 0 0 -0.404229029807817
"8980" 1 0.732175481684901 0.655009508911607 0 0 -0.84751130774278 -2.03329748538658 -3.31837904745439 0 0 0 0 1.59412091374626
"8981" 0 -0.185107373210391 -0.232107888397369 0 0 -5.70355357817142 -5.0930633752003 -5.16517966128568 0 0 0 0 0.270318842708583
"8982" 1 0.704998324927099 0.384167194711626 0 0 -1.7325295184531 -2.4829310638425 -3.40175445538167 0 0 0 0 1.07096563158026
"8983" 0 0.144261214528274 0.25577099105299 1 1 -4.64655693783688 -1.96064622869085 -1.20635582613997 0 0 0 0 1.55278230634831
"8984" 1 0.504566903666245 0.446182500854772 0 0 -2.15711687573995 -2.38106112829071 -3.36457210156135 1 0 0 0 1.45673731102581
"8985" 1 0.230975997909518 -0.0340469269751514 1 1 -4.03325008640937 -1.52802152589539 -0.68228556114151 0 1 1 0 -0.608284762985183
"8986" 0 0.0655670168878043 0.183478809758677 0 0 -4.43952288621249 -4.04098375250421 -3.80276738743599 0 0 0 0 1.64243654239085
"8987" 0 -0.337748806653032 -0.358406805529545 0 0 -5.96419338839688 -5.56942270848097 -5.14157640022834 0 0 0 0 -0.278559868715721
"8988" 1 0.406287607123059 0.411867053353827 1 0 -2.22488087210759 -0.533415412060205 -1.1764245779338 0 0 0 0 1.38128210746368
"8989" 1 0.531687850936871 0.638032061793638 1 0 -1.80661485576814 0.258557476180727 -0.651412639666389 0 1 1 1 1.99465575413434
"8990" 0 0.0412392153851454 0.0264690154462107 1 0 -5.01222627345681 -1.88994950579953 -2.52105316354718 0 0 0 0 1.51797393548719
"8991" 0 -0.158274727659486 0.104788027760904 1 0 -4.99894973935193 -2.66172288835159 -2.49419738304012 0 0 0 0 1.11055033112353
"8992" 1 0.518618919536484 0.522940112315716 1 1 -2.17162370943024 -0.451569513495574 0.736248829497773 0 0 0 0 1.47444472303057
"8993" 0 0.528928261120207 0.684152961194679 0 0 -3.04811081081688 -2.39920506139122 -2.94522666578124 0 0 0 0 3.39685839935733
"8994" 0 -0.286591419211701 -0.213213023395537 1 1 -5.92490261427705 -3.19792263360543 -2.15257805969953 0 0 0 0 0.145342682690059
"8995" 0 -0.0959031931337064 -0.181980831370834 1 0 -5.52377292669524 -2.93822779266071 -3.24277423804887 0 0 0 0 0.704725135045743
"8996" 0 -0.112305970369752 -0.137074909193663 0 1 -5.09890838964964 -4.6173654631002 -3.25824470696632 0 0 0 0 0.915681296629867
"8997" 0 -0.483715077872049 -0.567271970787201 0 0 -6.42814409333332 -6.11867335877571 -5.72631208804844 0 0 0 0 -0.699589265394075
"8998" 0 -0.162372903929286 -0.107453995038711 0 0 -5.09923702338112 -4.98552942973805 -4.8032149562251 0 0 0 0 0.65781769006756
"8999" 1 0.311133647229518 0.148088340015718 1 1 -3.24241447538664 -1.2160028092612 0.166245955288375 0 1 1 0 0.43775986246903
"9000" 0 -0.4281790648353 -0.604618733093301 1 0 -6.50469132939506 -4.18702448555345 -4.02904848336483 0 0 0 0 -0.84305732520371
"9001" 1 0.263255251196418 0.593028874357617 1 0 -2.70590527558503 -0.741050613761902 -1.59621332806613 0 0 0 0 0.861690744132424
"9002" 0 -0.0788071037545084 -0.399564180937201 1 0 -5.59548556062735 -3.35063102122195 -2.93619956984987 0 0 0 0 0.20971639886225
"9003" 1 0.345739237233189 -0.0319739452167621 1 1 -3.40022796251634 -1.29664515801077 -0.488984837844363 0 0 0 1 -0.181182036843377
"9004" 1 0.447921762312175 0.480388428447913 1 1 -2.53365470630046 -0.659406522168558 0.778066292198927 0 1 1 0 1.2484581333589
"9005" 0 -0.219617312621027 -0.108329148911112 1 0 -5.32128354008735 -2.84861156776818 -2.49809047889597 0 1 1 0 1.07507420869256
"9006" 0 -0.0691508486497634 0.0889884358474567 1 1 -4.59154598163181 -2.2148503916009 -1.538545436372 0 0 0 0 1.21304233904507
"9007" 0 -0.209398325097986 -0.249708387682803 0 1 -5.50169411859229 -5.27741883047857 -3.81667822483428 0 0 0 0 0.0343119650443194
"9008" 0 0.14451003794927 0.457018669899224 0 1 -4.34529059995323 -3.88594811566423 -2.24877360484183 0 0 0 0 2.17399398756475
"9009" 0 0.0636545125803045 -0.0680385697673188 1 1 -4.60317971414289 -2.19016168065452 -0.947971318276025 0 0 0 0 1.34112538524489
"9010" 0 -0.0395490849512465 -0.126883799956762 1 0 -4.9915967467438 -2.23286066321449 -2.49371294885236 0 0 0 0 1.28012937156587
"9011" 1 0.808483777643566 0.742223344827399 1 0 -0.892758273066301 0.58172099815814 -0.506844729731226 0 0 0 1 2.01889023311585
"9012" 1 0.418091077438494 0.337800037492273 1 0 -2.81122383944404 -0.603750845248273 -1.30053860101049 0 1 1 0 0.518706198056291
"9013" 0 0.110370904167265 0.267172896796503 1 0 -4.33227329347343 -1.99005694483847 -2.36370538300073 0 0 0 0 1.82639243099404
"9014" 0 -0.275254304377039 -0.549528204066359 1 0 -6.1104020043274 -3.72445914744627 -3.99092505703751 0 0 0 0 -0.740343982697947
"9015" 0 -0.175711603925963 -0.0612839585490793 1 1 -5.25301052130606 -2.66886936794847 -1.34325027446827 0 0 0 0 1.29721418172183
"9016" 1 0.600242435023768 0.379264187318448 1 1 -2.06509095456794 -0.39254934613195 0.636751882289232 0 0 0 1 1.30597690271793
"9017" 0 -0.214112409541724 -0.370901748081536 0 1 -5.65820227979833 -5.34712565271962 -4.00877821966292 0 0 0 0 -0.335350168787012
"9018" 1 0.72372646403991 0.872762347907122 1 1 -0.601276269526749 1.08116119654094 1.57567830544868 0 0 0 0 2.70724654551489
"9019" 1 0.559150825152244 0.716892487807901 0 1 -1.51486197578237 -1.70827058510079 -1.07619440405416 0 1 1 1 2.09005905979892
"9020" 1 0.411201062823577 0.105802740232313 1 0 -3.15773344775209 -0.858937603015576 -1.46283934258794 0 1 1 0 0.596953551839336
"9021" 0 -0.18482275604096 -0.0686796870934799 1 0 -5.43257411243622 -2.68388909702678 -2.82035686320548 0 0 0 0 0.751658757243464
"9022" 0 -0.375059761745404 -0.537569052445902 1 1 -6.57665068469276 -4.28087717425799 -2.35936266591869 0 0 0 1 -0.493084485745749
"9023" 1 0.0143073947786937 0.246191873732974 0 1 -4.01468395780193 -4.22400238231787 -2.41844822507826 0 0 0 0 0.276274493959536
"9024" 0 0.0484852406082562 0.451678680023718 0 0 -4.02732078126521 -3.76532506266285 -3.68602318539233 0 0 0 0 2.23744443544275
"9025" 0 -0.239126989292504 -0.513494804440849 1 0 -6.48898060740334 -3.82937033868189 -3.24049257168524 0 0 0 0 -0.255142178461905
"9026" 1 0.6119945062513 0.441072199931714 1 1 -1.71515649576853 -0.055681495294695 0.218904874840589 0 1 1 1 0.879433077249706
"9027" 0 0.282502395317062 0.482915166109992 0 1 -3.61476499495448 -2.68990840893301 -2.04583757902492 0 1 1 1 2.70486104607488
"9028" 1 0.703983143651246 0.845291645124394 0 1 -1.14312508363407 -1.61055130882925 -1.15088242895064 0 0 0 1 2.42964083078857
"9029" 0 -0.304611211756216 -0.382669745020808 1 1 -6.18777435377964 -3.79089425625712 -2.17024035382526 0 0 0 0 -0.0462643743770683
"9030" 0 -0.209253739337543 -0.415843596466283 1 0 -5.95400449549961 -3.63907950964835 -3.774450213952 0 0 0 0 -0.178330491242235
"9031" 0 0.20688732982482 0.309163486117773 1 0 -4.18678944101566 -1.80696698884357 -1.48051399757949 0 0 0 0 2.54075324204256
"9032" 0 -0.300033288968343 -0.645674238380453 0 0 -6.25596037682435 -5.5247910153236 -5.35261249150816 0 0 0 0 -0.584387391503949
"9033" 0 -0.32609545832756 -0.515497950964405 0 0 -6.33140860762714 -5.91337531648677 -5.40477351454527 0 0 0 0 -0.734315088377624
"9034" 0 0.230632428495388 0.121246421404624 1 0 -4.02653301434475 -1.62297183549609 -2.08419714573837 0 0 0 0 1.93469238817653
"9035" 0 0.192882023019971 0.256287084949835 0 1 -4.01998593939943 -3.56097901332632 -2.62781497441018 0 0 0 0 2.07580919499165
"9036" 1 0.336087028433947 0.210738313762073 0 1 -2.9101965835314 -3.65305142660196 -2.14002269965255 0 0 0 0 0.398613693591535
"9037" 1 0.19016705796502 -0.0302873039012549 0 1 -3.81174766339063 -3.69120368483036 -2.75983902364631 0 0 0 0 -0.258835629231555
"9038" 1 0.445733293795214 0.423275919612212 1 0 -2.41672757400587 -0.286933898032739 -1.26338993915586 0 0 0 0 1.26543396408337
"9039" 1 0.491680573200045 0.474836600301128 0 0 -2.15392566968278 -2.63404986416719 -3.72420342556221 1 0 0 0 1.02123391704584
"9040" 0 -0.162119776897228 -0.127938568333857 0 0 -5.40066145326549 -4.7899760832625 -4.63922994575044 0 0 0 0 0.468587128975409
"9041" 0 0.17007689438295 0.24366365228638 0 1 -4.25617166617971 -3.89051103713131 -2.37131142417752 0 0 0 0 1.8239197995825
"9042" 1 0.555096375701219 0.663243547226091 1 1 -1.69314096847056 0.359558665978558 1.24723992313995 0 0 0 1 2.23905997288908
"9043" 1 0.283699386173004 -0.233731953009928 0 1 -3.61016918001605 -3.75747999237648 -2.7374999059651 1 0 0 0 -0.490080529571177
"9044" 0 0.0653842969384588 -0.252817089473313 1 1 -5.46479245602632 -2.69459985641085 -1.35713572273301 0 0 0 0 0.291174825255042
"9045" 0 -0.207661521942512 -0.145551502408267 1 1 -5.48208848988416 -3.32879447449199 -1.73268639451695 0 0 0 0 0.249280151790559
"9046" 0 0.169682289086741 0.193472034822626 0 1 -4.38864889110046 -3.55713334401102 -2.54118618035214 0 0 0 0 1.92852074178534
"9047" 1 0.622058366066281 0.759587407906984 0 1 -1.23738585385498 -1.50068276876198 -1.09535349979122 1 0 0 0 2.19458324245914
"9048" 0 -0.0806489692004477 0.00503461810107697 1 0 -5.08375151039166 -2.88603949592733 -2.30309881102228 0 0 0 0 1.08390456098583
"9049" 0 0.0643880046303899 0.0246460912337552 0 0 -4.35390915322842 -4.14850499540263 -4.37478016361946 0 0 0 0 1.26112210644771
"9050" 0 0.00863822181842169 -0.154540671394095 1 1 -5.01981233803811 -3.0386882848117 -2.19307840527871 0 0 0 0 0.27216926949174
"9051" 0 0.0625640101195374 0.495633129271457 0 1 -4.04198389461873 -4.07519345371159 -2.38019595746765 0 0 0 0 1.96103699850264
"9052" 1 0.742476475305918 0.751515211796715 1 1 -0.724669951674727 0.971867280568549 1.49170528993002 0 1 1 0 2.41612146703005
"9053" 1 0.529516269990214 0.552641418262606 1 1 -2.02498361953208 -0.211428625306043 0.582086164606704 0 1 1 1 1.7345885666209
"9054" 1 0.428172785656905 0.423004950015007 0 0 -2.60716282455253 -2.93679796631082 -3.27758663025871 0 0 0 0 1.18641006311968
"9055" 1 0.504153593818455 0.515501295293394 1 0 -2.20804217524077 -0.305895627656654 -1.05645862803071 1 0 0 0 1.42805081091041
"9056" 0 -0.105368894030822 0.0855725499157456 1 1 -5.21217409714528 -2.84431420679203 -1.79537307786034 0 0 0 0 0.525330419892628
"9057" 0 -0.352301746842556 -0.361263348519584 0 1 -6.38899519577937 -5.36949770766563 -3.91965614097589 0 0 0 0 0.0271339694334118
"9058" 1 0.679281190025542 0.384916724184852 1 1 -2.00322260803393 -0.0969200844596732 0.620544220866776 0 1 1 1 1.04213172104131
"9059" 1 0.174420457312827 -0.188946146439773 0 0 -3.93034214654978 -4.04966331015864 -4.996195920155 0 0 0 0 -0.69624198625646
"9060" 0 -0.300973279334908 -0.230611140444616 1 1 -5.19293329974534 -3.20049266655448 -2.06494524857032 0 0 0 0 0.275013068159462
"9061" 0 0.389344689308719 0.665781198275867 0 1 -3.60282249492419 -3.01418002668125 -2.42571244406103 0 0 0 0 2.848789683559
"9062" 1 0.918605157198042 0.891453105378927 1 1 -0.263121380529138 1.32221706242474 1.20077274622058 0 1 1 1 2.42195732565753
"9063" 1 0.350669532235672 0.234722292722559 1 0 -3.03988141358234 -1.09809008986861 -1.7742413344747 0 0 0 0 0.000680819821122336
"9064" 0 0.17673371530455 0.330612838669098 1 0 -3.83907419698335 -1.46026369964086 -2.03376300989574 0 0 0 0 2.27177556710022
"9065" 1 0.537375916730907 0.51559408784601 0 0 -2.12111119109099 -2.52064614623066 -3.21586087304838 0 0 0 0 1.42834552963485
"9066" 0 0.0946093824285615 0.253881673270142 1 1 -4.22203772261884 -2.27989787404673 -0.861783819050701 0 0 0 0 1.43095105737237
"9067" 0 -0.118855113124929 0.0169162865159248 0 1 -4.96996320616893 -4.79256119381066 -3.49568390444277 0 0 0 0 0.835795988041766
"9068" 0 0.0953411293711753 0.23226982897934 0 1 -4.31226212795669 -4.60886828932034 -3.34646260577267 0 0 0 0 1.1962174372596
"9069" 0 -0.156489257055384 -0.254352289330019 0 0 -5.65855755705921 -4.65875997337913 -4.92367377951044 0 0 0 0 0.212223201100277
"9070" 1 0.379332398252291 0.259428454590085 0 0 -2.66408458063531 -3.23266538572783 -3.77784041512748 0 0 0 0 0.687048866679921
"9071" 0 0.194551173928493 0.314974598888455 1 0 -4.18267017275531 -1.67675299200234 -1.90975975542789 0 0 0 1 1.74594869163958
"9072" 0 -0.166444902522181 -0.202125264316939 0 0 -5.59774374566783 -5.24750211365281 -4.93464769105709 0 0 0 0 0.0215009025627397
"9073" 0 -0.140095017637728 0.189298106619462 1 0 -4.60700726899602 -2.08304641060286 -2.34805180672868 0 0 0 0 1.58325893697388
"9074" 0 -0.0248169667928347 0.0435440353168664 0 0 -4.68681899763905 -4.24103193852533 -4.2858880325162 0 0 0 0 1.30962804694179
"9075" 0 -0.21978655112908 -0.427950599747275 0 1 -6.00357406766404 -5.87447970995393 -4.16633455016963 0 0 0 0 -0.437612987863753
"9076" 0 -0.638353861291599 -0.858105715507983 0 0 -7.46222026840905 -6.73414572082932 -6.20416505932485 0 0 0 0 -1.72421889100483
"9077" 0 -0.0708076971426534 -0.124076683062242 1 1 -5.44795301583214 -2.87342199954379 -1.46945259855479 0 0 0 0 0.859371905394103
"9078" 1 0.41253813346015 0.511929030750425 1 1 -2.09319384970833 -0.350957641293574 0.458278462631438 0 1 1 0 1.30847891607695
"9079" 1 0.426381213562249 0.303969763810889 1 1 -2.42318169111131 -0.638909240876023 0.375481835824022 0 0 0 1 0.805913340534806
"9080" 0 0.0922207733683071 0.00418795844297173 0 1 -4.23638404880543 -3.74801074120484 -2.70862679624977 0 0 0 0 1.78383775662007
"9081" 0 -0.237511981117883 -0.149279215068237 0 0 -5.75030430247458 -4.8044237789015 -4.90268866273482 0 0 0 0 0.465697661025861
"9082" 0 -0.136197086702859 0.0799772838964984 0 0 -5.40710657792021 -4.74289603479405 -4.31390588964625 0 0 0 0 0.911219785250902
"9083" 1 0.507801949828188 0.391846644977085 1 1 -2.08813254604578 -0.26851935822141 0.370485416429222 0 0 0 1 1.18733958072405
"9084" 0 -0.164100658261327 -0.0347361324735181 0 1 -5.19695548728781 -4.83296613522236 -3.44526858288926 0 0 0 0 0.356113879232484
"9085" 0 -0.176286528154775 -0.0981115400850663 1 0 -5.43505870819882 -3.20561919259631 -2.68376878279565 0 0 0 0 0.306886815617713
"9086" 0 -0.646445468809172 -0.853394715767348 0 1 -7.11950450589587 -6.52923027888163 -4.93466809298325 0 0 0 0 -1.25885338187124
"9087" 0 0.146585437098016 0.696651648458851 1 1 -3.40811244820695 -1.31252903015181 -0.472141882137201 0 0 0 1 2.71550902253479
"9088" 1 0.671009497774576 0.432675157541954 0 1 -1.7973219309626 -2.25732047876583 -1.90086057443809 0 0 0 0 1.34945758405509
"9089" 1 0.448843531631927 0.721749069342649 1 0 -1.5394613592067 0.19061129452103 -0.615247049703343 0 1 1 0 1.84144547264113
"9090" 1 0.452871690772623 0.266963024848367 0 0 -2.7408848760497 -2.76317402436987 -3.99612258381703 0 0 0 0 0.653840785497509
"9091" 0 0.308641217124536 0.40888744632073 0 1 -3.49479417132022 -3.55013850037358 -2.21826445899625 0 0 0 0 2.35338685262348
"9092" 0 0.315644527016963 0.429784440072739 1 1 -3.79265754512149 -1.26266845473911 -0.301666824912943 0 1 1 0 2.22919406850537
"9093" 0 -0.0481867371753794 -0.0340459013670644 1 0 -4.98762503937068 -2.52478257117733 -2.49605775622758 0 0 0 0 1.16094382714113
"9094" 0 -0.27053163768958 -0.277228653146571 0 1 -5.67647541368327 -4.81327486196697 -3.25877952338495 0 0 0 0 0.742520392537649
"9095" 0 -0.195364495180447 -0.174370423874754 1 0 -5.1571048384965 -3.01327205542362 -2.64132828972498 0 0 0 0 0.949823391050829
"9096" 1 0.782232883224745 0.900578675400834 1 1 -0.712307503591398 1.03517920564199 1.19724848477263 0 1 1 0 2.53081330506604
"9097" 0 0.264975204549661 0.483776515383017 1 1 -3.70910762962212 -1.39399738153341 -0.914292476460769 0 1 1 0 2.0560981171664
"9098" 1 0.633456870389204 0.849668278908817 0 1 -0.827939619166796 -2.27211031453294 -1.10124670194107 0 1 1 1 2.39527421121287
"9099" 1 0.546552341024086 0.311006909681476 1 0 -2.46394102873014 -0.499111202221642 -0.966245846672259 0 1 1 0 1.22696929227998
"9100" 0 -0.29578827434471 0.0118051835196262 1 1 -5.26828654878695 -3.53499287115965 -1.93396470415677 0 0 0 1 0.573572469350201
"9101" 0 0.229044840449923 0.184937063704851 0 1 -4.3828192708316 -3.56415597057903 -2.90710150985468 0 0 0 0 1.60371207459821
"9102" 1 0.281239988088389 0.282365905649917 1 1 -2.97181934479175 -0.692541863743608 0.248641171800415 0 1 1 0 0.726868278709656
"9103" 0 -0.504490263134912 -0.358762399949011 0 1 -6.46415851216959 -5.87878041327643 -4.09134849986442 0 0 0 0 -0.676179307067915
"9104" 1 0.36097552925929 0.205361159510418 0 1 -2.68778557078095 -3.06393221780419 -2.29015795412964 0 0 0 1 0.391147270921444
"9105" 0 0.17288398318049 0.248669122047654 1 0 -4.03209206754264 -1.94877961016258 -2.23651342686392 0 0 0 0 1.56630765477514
"9106" 1 0.0941184192864179 -0.250450351889229 1 1 -4.04883796124507 -2.40712135840501 -0.879572945481845 0 0 0 0 -0.933330759866544
"9107" 1 0.357594491272148 0.227718961135277 1 0 -2.74262013708986 -1.39195720853067 -1.51928883242011 0 0 0 1 0.589089675101253
"9108" 0 -0.364003207884795 -0.550492526953927 0 1 -6.64421180591465 -5.64570382074709 -3.81684377671397 0 0 0 0 -0.495337048569965
"9109" 0 -0.253170211070354 -0.614494444351759 0 0 -6.09945400505376 -5.81248796912219 -5.40574249477964 0 0 0 0 -0.814303961182844
"9110" 1 0.0301912270903403 0.249129947552516 1 1 -3.80073413258984 -1.54151776987282 0.041270735608273 0 0 0 0 0.117157098772006
"9111" 1 0.431570694813438 0.0917165177209303 0 1 -3.07168390441628 -2.90838707548292 -1.91874319615599 0 0 0 1 1.03065809302115
"9112" 1 0.493136145136792 0.303544329599374 1 1 -2.11607434670053 -0.301544875204942 0.366545934663783 0 1 1 0 0.945100970384823
"9113" 1 0.617115212140447 0.609175242177578 1 1 -1.54074070885496 -0.0508420398303746 0.390497713858736 0 0 0 0 1.55100457186386
"9114" 0 -0.14233878096975 -0.289932990778244 1 1 -5.61293510541466 -3.10274775358299 -1.78342566556936 0 0 0 0 0.460439115016007
"9115" 0 -0.14973358500245 -0.0683733567406095 0 0 -5.27429824157103 -4.5828422030377 -4.75583510393868 0 0 0 0 0.810951864168865
"9116" 0 -0.00672007475388354 0.119366823925028 0 1 -5.00622846221505 -4.31788108838123 -3.20561006213852 0 0 0 0 1.17372897560691
"9117" 0 -0.178073415462235 -0.163920472706107 0 1 -5.37760596256208 -4.82571770976234 -3.52765644685464 0 0 0 0 0.771351705724637
"9118" 0 0.172244464557054 0.370891118950544 0 1 -4.34583114726496 -3.56519523295416 -2.60340750083262 0 0 0 0 1.84362769843726
"9119" 1 0.657833031348821 0.602146490832508 1 1 -1.81541759594246 0.174455466381905 0.913849140790755 0 1 1 0 1.40024343276731
"9120" 0 -0.0380042496774279 -0.235270302944083 0 0 -5.03399660570846 -4.43306608193988 -4.54054739387152 0 0 0 0 0.898736749214752
"9121" 0 -0.149781768786614 -0.0572389842275913 1 1 -5.26315529153282 -2.82301550152623 -1.35125855137722 0 0 0 0 1.04926115340914
"9122" 0 0.0392809866001931 -0.04109271828698 1 1 -4.86350099343845 -2.31507442688436 -1.77995459700151 0 0 0 0 0.91699010704733
"9123" 1 0.164035406076845 0.0534471139625796 0 0 -3.73264706520154 -3.93231932778843 -4.58544669827374 0 0 0 0 -0.0990312083600287
"9124" 0 -0.16083762902182 0.275687401231559 0 1 -4.52377230776762 -4.44309437701691 -2.76587980141799 0 0 0 0 1.42041398908227
"9125" 1 0.730898244251438 0.711676762191783 1 0 -1.04402077346727 0.423141442443856 -0.693735339982242 0 0 0 0 2.4330634387669
"9126" 0 0.196469705367797 0.352128655827307 0 1 -3.79736192618334 -3.08828741769908 -2.22915478435532 0 0 0 0 2.60439015205077
"9127" 1 0.575373235090919 0.416340993665274 0 0 -1.98766706850442 -2.25264497908158 -3.34507153042554 0 0 0 0 1.62682064836952
"9128" 1 0.686759252716585 0.676681305267768 1 1 -1.44239172661388 0.624213313587036 0.797926134178339 0 1 1 1 1.9239759998803
"9129" 1 0.821483302212671 0.787244352054198 0 1 -0.520291032930865 -1.32331896586334 -1.02930225610919 1 0 0 0 2.46837703603029
"9130" 0 0.141154123929898 0.544610031861052 1 0 -3.99972677483283 -1.35822795634485 -2.15692912067088 0 0 0 0 2.34860526706387
"9131" 0 -0.0232577191770919 0.274568532728146 0 0 -4.6495000015618 -4.33410295546537 -4.01406201899594 0 0 0 0 1.60951763704699
"9132" 0 -0.108676998710633 -0.044676170055349 1 0 -5.05427680924987 -2.89137390950936 -2.70406557699469 0 0 0 0 0.777248071009061
"9133" 0 0.138505116740616 0.314274355695946 1 1 -4.53941376793372 -2.12101326155574 -0.82012510883605 0 0 0 1 1.78891102281033
"9134" 1 0.550143311786464 0.486177748204009 1 1 -1.83309973512521 -0.241900002262207 0.901515472857975 0 1 1 0 1.47023511969704
"9135" 1 0.351466022810295 0.287276959095531 0 1 -2.52747848385054 -3.4209907184775 -2.34365414735084 0 0 0 0 0.375084620866364
"9136" 0 0.0995461875123543 0.581150281179882 1 1 -3.65236023114415 -1.84500908482845 -0.593699334583846 0 0 0 1 2.51288402129576
"9137" 0 -0.0242090911277286 -0.046809382745878 1 1 -5.03587449484746 -2.76569926494569 -1.43383336117545 0 0 0 1 1.03520104686965
"9138" 1 0.589563818107005 0.276213142888453 1 1 -2.17482401886674 -0.205729543323965 0.15620899500381 0 1 1 0 1.00569616125852
"9139" 0 0.169698009159814 0.150081441147899 0 0 -4.7950110721132 -4.3341298921233 -4.33610497861694 0 0 0 0 1.21092799494597
"9140" 0 0.060385359360404 0.462255439312911 1 0 -3.89505725519685 -1.68061082920069 -1.83960647326485 0 0 0 0 2.23749877096734
"9141" 0 0.124583613886182 0.295544501767784 1 0 -3.79590601046673 -1.47110528430818 -1.96379434810994 0 0 0 0 2.1116755868138
