"A" "M_cont1" "M_cont2" "M_bin1" "M_bin2" "contY_2contM_mint" "contY_binMcontM_mint" "contY_2binM_mint" "binY_2contM_mint" "binY_binMcontM_mint" "binY_binMcontM_mint" "binY_2binM_mint" "C"
"7766" 0 0.19654137151148 0.404095353712364 1 1 -4.03138972279445 -2.75127442186926 -1.31207042501883 0 0 0 0 2.21778944633348
"7767" 0 -0.136583675314787 -0.214543483111098 1 0 -5.35725692349464 -3.65931197009752 -3.19393598611669 0 0 0 0 0.306041201381573
"7768" 1 0.398412344242396 0.26216092539414 1 0 -2.91464451794799 -0.83792769904707 -1.77122536364442 1 0 0 1 1.22402040007755
"7769" 0 -0.315691346188449 -0.174791235869744 0 0 -5.3827575990685 -5.5460491330391 -4.87863258979317 0 0 0 0 0.353857174419062
"7770" 1 0.596077412203023 0.416428064207743 1 0 -1.93310613125185 -0.0456387921936537 -1.89086505876495 0 0 0 0 1.49555240446696
"7771" 0 -0.0989823401022899 -0.443412568563764 0 0 -5.5479087140967 -5.33763397466293 -5.0358287948852 0 0 0 0 -0.309927980032503
"7772" 0 0.154032688347985 0.0302334984403405 0 1 -4.33909444971226 -5.02992627236495 -4.04975477505395 0 0 0 0 0.965738881460113
"7773" 1 0.369002156981033 0.217885882362815 1 0 -2.79629136938671 -0.546064935822755 -2.01936047181521 0 0 0 1 0.750242808913972
"7774" 0 -0.58521227483592 -0.704561981897599 1 1 -6.77169688472741 -4.16167309274923 -1.97396429855007 0 0 0 1 -1.24967203857512
"7775" 1 0.487275262982929 0.475777796979191 0 0 -2.07141979422348 -3.03279789881726 -3.8493561839841 0 1 1 0 1.44594856521398
"7776" 1 0.391093478434932 0.267730418827532 0 1 -2.49494713911898 -3.64990122380392 -2.14268261228323 0 0 0 0 1.14993371083708
"7777" 0 -0.0911380366779662 0.259703658536387 0 0 -4.63604054967132 -4.73944427929312 -5.0208951606736 0 0 0 0 1.67008032543903
"7778" 1 0.502023692281347 0.385809876647419 0 1 -2.33317603856805 -3.08210359286951 -2.43533901868426 0 0 0 1 1.48971824587107
"7779" 0 -0.119822526786215 0.000969033330747895 0 0 -5.43806146423875 -5.34834310449597 -4.86882727974568 0 0 0 0 1.25013624413855
"7780" 0 0.215451974097652 0.727503430536191 0 1 -3.66541445789731 -4.76094430226732 -3.32747664013342 0 0 0 0 3.02224879724704
"7781" 0 -0.217657291776789 0.0855222672227285 1 1 -5.35555011799934 -3.06235824294622 -1.25985476020568 0 0 0 0 1.5897386937308
"7782" 0 -0.225959363578684 -0.282438658467334 0 1 -5.59765198533376 -5.37817198083685 -3.79562243035651 0 0 0 0 0.515765968639623
"7783" 0 0.466332202435232 0.684076718228102 1 1 -2.81705784161324 -2.4706909708804 -1.36949704163586 0 0 0 0 3.36262131381436
"7784" 0 -0.225585051408472 -0.224139895548002 0 0 -5.78034614966119 -4.84342410465387 -5.12498216562543 0 0 0 0 0.316854766197459
"7785" 0 -0.0440633236542799 0.12666825534646 1 1 -4.92703126125598 -2.97982812713343 -1.38385151572298 0 0 0 0 1.19628913562167
"7786" 1 0.334300359407085 0.475582328570055 0 1 -2.22473560398028 -3.3699883675542 -2.58075427972646 0 0 0 0 1.23503003730337
"7787" 0 0.30709372438224 0.517455498249488 1 1 -3.50163148757859 -2.78455308564236 -1.34568488096263 0 0 0 1 2.58757924962913
"7788" 0 -0.0340147961795835 0.0205470665014713 0 1 -4.99767696100756 -5.07672657991052 -3.54578863182194 0 0 0 0 1.16399751525301
"7789" 0 -0.0366997968894596 -0.03106851015425 0 1 -5.01757095378904 -5.12272903515773 -3.44698954714259 0 0 0 0 0.506956780222081
"7790" 1 0.705686576378839 0.678078291163141 1 1 -0.790075894083107 0.0689052221155799 0.465395432846848 0 1 1 0 1.72539240265424
"7791" 0 0.168266400141237 0.304412875429375 0 1 -4.22545770431701 -4.80484887032815 -3.96509804032686 0 0 0 0 1.96332979241742
"7792" 0 -0.212245175232213 -0.190448208602026 0 0 -5.50649317922187 -5.1109994320049 -4.96673945355249 0 0 0 0 1.19078587136392
"7793" 0 -0.0312193192261155 -0.230327844562113 1 1 -4.94594465198089 -3.34676116893584 -1.6081830166852 0 0 0 0 0.414849535242496
"7794" 0 0.0345151950012206 0.121003673565514 0 1 -4.78193194373908 -4.73557941889628 -3.36774694575742 0 0 0 0 1.06764316451668
"7795" 0 -0.140713542413245 -0.186644097365358 0 1 -5.40104231152534 -4.88242400010978 -3.8439158338178 0 0 0 0 0.387428100446357
"7796" 1 0.15301118092584 0.22904519568084 0 0 -3.33192269997575 -3.83590246590355 -4.01570243937217 0 0 0 0 0.17879845726667
"7797" 1 0.668704541437687 0.524814259198467 1 0 -1.40265468371785 -0.305926678448866 -1.75502358999623 0 0 0 0 1.73501060152198
"7798" 0 0.357799915685286 0.497701538964544 1 0 -3.23146380238699 -2.64027179581654 -3.04027742570525 0 0 0 0 2.50987277328723
"7799" 1 0.380308371476128 0.544533022904262 0 0 -2.07590931168732 -3.52954820099699 -4.221842432328 0 0 0 0 0.905851957614458
"7800" 0 0.330687439478904 0.575405660830927 0 0 -3.53389023566902 -4.26795515604544 -4.72744810595841 0 0 0 0 2.41654445961704
"7801" 1 0.161450506192051 0.379112363605446 0 1 -3.16698431364122 -3.85928855103641 -2.62552530420611 0 0 0 0 0.28843128408476
"7802" 1 0.603426066569772 0.608065735544839 1 1 -1.34948645280775 0.152967614659871 0.724427689955521 1 1 1 1 1.99620738743734
"7803" 1 0.349507955175923 0.42298592133909 0 0 -2.70035916109305 -3.68411342588604 -4.35301685867762 0 0 0 0 0.395374802490744
"7804" 0 -0.0537925512843632 0.170412527012293 1 0 -4.79665750853241 -2.98788016600409 -3.19469108926875 0 0 0 0 1.02648670851711
"7805" 1 0.144628809219374 0.143647525288757 0 0 -3.85681731778099 -3.83024068649736 -4.58514740343783 0 0 0 0 -0.175588800841037
"7806" 1 0.280399110176597 0.163003135604607 1 1 -3.4041235843265 -1.22230582230895 0.807020927679306 0 0 0 0 0.30225199089902
"7807" 0 -0.278326064190567 -0.0918700657785786 0 1 -5.66272019049673 -5.08207350207822 -4.22118432596292 0 0 0 0 0.0921258890600724
"7808" 0 -0.165962907426918 -0.0378682939496463 0 0 -5.40848735264598 -5.09626477200595 -5.12996924823456 0 0 0 0 0.514429028444256
"7809" 0 0.0614619599574442 0.0579164782997165 1 1 -4.63888232940682 -3.18034432968581 -1.51211247649302 0 0 0 0 1.77343523610991
"7810" 0 -0.171367779235832 0.229693475679833 0 1 -4.78217305475377 -5.04696368517125 -3.73587843118021 0 0 0 0 1.50030545955704
"7811" 0 0.151752087173074 0.114359345917633 1 1 -4.36670620936656 -2.51636748554575 -1.77522935983752 0 0 0 1 2.03625719394287
"7812" 0 0.0332469960238597 0.00270930390294589 0 0 -4.76655365852742 -4.78788402181652 -4.69766950806415 0 0 0 0 1.2563002277398
"7813" 0 -0.0841300201782529 -0.266301620677634 0 1 -5.46957411065988 -4.85361974795193 -3.63825064402004 0 0 0 0 0.472299930460865
"7814" 0 -0.249070274898651 -0.421262659638717 0 0 -5.65002652495147 -5.09326054958164 -5.29405857027385 0 0 0 0 -0.177389589346672
"7815" 0 0.124361252833835 0.139691427935683 1 1 -4.21985858874051 -2.98790702254275 -1.66838332965204 0 0 0 1 1.74353596442389
"7816" 0 -0.0710765016168884 0.158302068527558 0 1 -4.72456804097109 -4.90233155123844 -3.32250436801539 0 0 0 0 1.43438764868512
"7817" 0 -0.283041218331294 -0.0214324249374818 1 1 -5.50793284927681 -4.05513809595983 -1.4878901135453 0 0 0 0 0.802369256454493
"7818" 1 0.0546662750168681 0.0992000547222401 0 1 -3.99205191879697 -4.56962876428482 -2.63860456296239 0 0 0 0 -0.022692116550654
"7819" 0 -0.478267195785598 -0.574227725335239 0 0 -6.51430553914709 -5.92830112752673 -5.17346604731105 0 0 0 0 -0.404500997178854
"7820" 1 0.646443892909674 0.434093458269235 0 1 -1.46735322724009 -2.95662386497786 -2.6123701935425 0 0 0 0 1.50717015416363
"7821" 0 -0.445622271912634 -0.302465349938928 0 1 -6.04779647089619 -5.46039921991887 -4.23691386016387 0 0 0 0 -0.193485315609587
"7822" 1 0.113089038952989 0.004264242433537 1 1 -4.03498417344393 -1.70901784435536 0.522661168998285 0 0 0 0 -0.24111532548852
"7823" 0 0.433179580286055 0.700258064929134 1 1 -2.9578105691763 -2.04809823482874 -1.19318445383876 0 0 0 0 2.87145144782395
"7824" 0 0.119883625470569 -0.0823200716690416 0 1 -4.78811604069103 -4.80909751225629 -3.39384544814629 0 0 0 0 0.955854377714954
"7825" 1 0.104008812497504 0.144793633342553 1 1 -4.03982452682575 -1.35812787250127 0.583033768259794 0 0 0 1 -0.339360000009996
"7826" 1 0.187126721848362 0.428738766977475 0 0 -2.74326914856537 -3.95157698112585 -3.99460711623661 0 1 1 0 0.476321071827419
"7827" 0 0.0200759973153896 -0.0108576580824261 1 0 -4.83678763956491 -3.05913882450867 -2.758628619493 0 0 0 0 1.52359367176012
"7828" 0 0.451511350968722 0.922912159481905 1 1 -2.73511437478621 -1.98254230341345 -1.20272990177013 0 0 0 0 3.65751018515163
"7829" 0 -0.0142603774767761 -0.036917077528266 0 0 -5.10625802248121 -4.64423015859003 -5.09749826940644 0 0 0 0 0.792214949236839
"7830" 1 0.973468516547901 1.19841513199181 0 1 0.891395984230563 -2.29490406296541 -2.29111523159494 1 0 0 0 3.49737996057411
"7831" 0 -0.760174688184264 -0.927579009499208 0 0 -7.48097994322531 -5.9519660073334 -5.30898783294353 0 0 0 0 -2.08468722150448
"7832" 0 -0.141653178942471 0.016912955073187 0 1 -5.57058216097868 -5.38716186607627 -3.84515853821937 0 0 0 0 0.581173795683043
"7833" 0 0.094088536852884 0.0177216629145259 1 1 -5.02889294123863 -3.29908004476801 -1.46689809899273 0 0 0 0 1.49460380747923
"7834" 1 0.371865645145318 0.4180729502323 0 1 -2.40359786811135 -3.54590883480367 -2.46185789907155 0 1 1 0 1.71725127818005
"7835" 0 -0.266435303374074 -0.466836183895835 0 0 -5.9805921871976 -5.41826267683717 -4.69915189068463 0 0 0 0 -0.265610972444377
"7836" 1 0.532680091700098 0.597071820662142 1 1 -1.82298948744295 -0.464051306506219 0.679011076795237 0 0 0 1 1.16600666738396
"7837" 0 0.0289934234661258 -0.0783972389170373 0 0 -4.92946410711583 -4.9797261247348 -4.80367748449405 0 0 0 0 0.76536641483205
"7838" 0 -0.168452790695619 -0.0262275195813747 0 0 -5.23818482153472 -5.22741769370045 -4.71800375511067 0 0 0 0 0.817337033306914
"7839" 0 -0.119057305770063 -0.091893741842928 1 0 -5.16035991075021 -3.19865170177921 -3.22091553087116 0 0 0 1 0.776539663290772
"7840" 1 0.41766687126756 0.0328692680835998 1 0 -2.9754665554476 -0.793107328015998 -2.14325756211913 0 0 0 0 0.10118504167945
"7841" 0 -0.174983606498636 -0.179672518693002 1 1 -5.22756074358701 -3.7466492665842 -1.66724942434472 0 0 0 0 0.491773064831437
"7842" 1 0.407995455924446 0.513756227090547 0 0 -2.52239881021235 -3.72937346548525 -3.99732677681845 0 0 0 0 1.24799822088933
"7843" 1 0.509208533184361 0.712609989360857 1 1 -1.14817573256953 -0.0329694969363686 0.467769432604087 1 1 1 0 1.41559281658275
"7844" 1 0.273752595013164 0.100164344937699 1 0 -3.35037619995682 -1.37186308371425 -2.05408683731727 0 0 0 1 -0.176630283050647
"7845" 0 -0.271640813378947 -0.200607890488591 1 1 -6.24374810899466 -3.67977687820667 -1.8741727715416 1 0 0 0 0.277760647560312
"7846" 1 0.365311491688062 0.200421050579324 0 1 -3.04457269001142 -3.51415213653934 -2.3420557493264 0 0 0 0 1.01294250522144
"7847" 1 0.615138865996747 0.517843735036223 1 1 -1.50605801384265 -0.2427195918161 1.17262083935954 1 0 0 0 1.50088808931114
"7848" 1 0.594547729660029 0.560451444909332 1 0 -1.2783471593551 -0.546950608085753 -1.50349387233472 0 1 1 0 1.57206959689396
"7849" 0 0.0891244384879432 0.213626086659775 1 1 -4.51161961819459 -2.67294208854553 -1.43353426211583 0 0 0 0 2.10301842912754
"7850" 1 0.233902801087787 0.265462871766669 1 1 -3.22779235192699 -1.13987317317998 0.632857773411479 0 1 1 0 0.343493760345832
"7851" 1 0.414727159631037 0.443133703088878 1 1 -2.33129990317143 -1.17625831161822 0.473015448243988 0 1 1 1 1.08840290780205
"7852" 1 0.630985278478073 0.36422299211781 1 0 -1.59698554533235 -0.104546677328363 -1.49751030395804 0 0 0 0 1.42079148827928
"7853" 1 0.477388236343684 0.419151596376182 0 0 -2.36103497844735 -3.4735505628266 -3.99070216559394 0 0 0 0 0.688542505623507
"7854" 0 -0.175316794803267 -0.229626358720143 0 1 -5.48060603342624 -5.39416736308305 -4.03990852032367 0 0 0 0 -0.067431760966822
"7855" 0 0.285008506867097 0.902278701870311 1 1 -2.76650226293779 -2.29792703962391 -1.37913168941802 0 0 0 0 4.106520740306
"7856" 0 0.108110214677038 0.000112393495948868 0 0 -4.85257285103524 -4.95254902203254 -4.79021641775737 0 0 0 0 1.09929007791935
"7857" 0 -0.1065126782729 -0.299001566559113 0 0 -5.81972424957338 -5.00515149124134 -4.82011327435513 0 0 0 0 0.186295756212859
"7858" 1 0.39715966939624 0.512169847816346 1 0 -2.09262693773094 -1.16666769645044 -1.65914832546872 0 1 1 0 1.1230598506297
"7859" 1 0.46656395075885 0.460790126417121 0 1 -2.45512552291172 -3.77130652022237 -2.56928409013705 0 0 0 0 1.41018629279115
"7860" 0 -0.479696346264137 -0.457909278933411 1 0 -6.36347726351077 -4.49015816639803 -3.36023032367324 0 0 0 1 -0.322762315653799
"7861" 0 0.23857321381134 0.502941843321046 1 0 -3.81542193999406 -2.62183137618468 -2.6247721008512 0 0 0 0 2.55118670535476
"7862" 1 0.702949805708492 0.722746196455933 1 1 -0.625794673167961 -0.0095971621835861 0.861783792941148 0 1 1 0 1.97029578844698
"7863" 1 0.317770892944953 0.369906712971886 1 0 -2.56738804043585 -0.573923604568634 -1.93236603795299 0 0 0 0 0.681282159270611
"7864" 1 0.110895291355676 0.168393542162659 0 1 -3.4315694741717 -4.0558992535599 -2.95818605307061 0 0 0 0 -0.00902598532868426
"7865" 0 -0.281285858520426 -0.16812314350952 1 0 -5.69607749554606 -3.64485593127243 -3.37399250186621 0 0 0 0 -0.184716404153052
"7866" 0 -0.146484281587802 -0.205402200635838 0 1 -5.22647107286928 -4.98789870463956 -3.96075327625609 0 0 0 0 0.507085067464113
"7867" 0 -0.236741128402858 -0.142358306582752 1 1 -5.90667021775557 -3.53389132874575 -1.70833052403446 0 0 0 0 0.576210528801344
"7868" 1 0.749614942432609 0.691135318373994 1 0 -0.523290457178345 0.265658704928843 -1.74000077314724 1 1 1 0 2.16683213186934
"7869" 0 -0.428343610768079 -0.255992000581983 0 0 -5.90961732331811 -5.8701617535045 -5.11016149626273 0 0 0 0 0.127041458231912
"7870" 0 -0.40119698291574 -0.320671837381108 0 0 -5.76604977925209 -5.30223094615479 -5.26547720811034 0 0 0 0 -0.122772164556532
"7871" 1 0.834989680148093 0.969507608590445 0 0 0.474647126235863 -2.23629149448354 -3.97440818048062 1 0 0 0 2.82175006852554
"7872" 0 -0.304212051870343 -0.55768849230991 1 0 -6.35350853582615 -3.47806210950272 -3.2067719543051 0 0 0 1 -0.477455004586469
"7873" 0 0.123113881962961 -0.0610285040646534 0 1 -4.58765622451532 -4.64489857394786 -3.75489103081191 0 0 0 0 1.43625693570464
"7874" 0 -0.191041905754112 -0.195849779662652 0 0 -5.30962293921926 -5.56306660170657 -4.91884589556752 0 0 0 0 0.408787217496856
"7875" 1 0.697756022198667 0.793959220200355 0 1 -0.380214266421243 -2.59672128308293 -2.26557165257171 0 0 0 0 1.89071950568343
"7876" 1 0.664237826572465 0.57056304268785 1 1 -1.47347304446521 -0.184095171400394 0.651696070077961 0 0 0 1 1.50680665489047
"7877" 0 0.107350057361726 0.239119697687369 1 0 -4.27051024936267 -2.46944898691379 -2.81391154068848 0 0 0 0 1.51504209680112
"7878" 1 0.198827883082569 0.215129532889094 1 1 -3.09438064967821 -1.76554938408373 0.967110281113382 0 0 0 0 0.286511199451024
"7879" 1 0.389532924298738 0.821235635655219 0 0 -1.67647291074135 -3.46789144261958 -3.85288713870436 0 0 0 0 2.27705670176267
"7880" 1 0.87511936966976 0.83935278728394 1 1 -0.0292862046735106 0.714404737551164 0.741276573006779 1 1 1 1 2.56405262845225
"7881" 1 0.227254102096192 0.20012441158216 1 1 -3.39821045589088 -0.849691260716629 0.840470941477483 0 1 1 0 -0.147846151015894
"7882" 0 0.239542699798275 0.198902673780215 0 0 -4.03792700662425 -4.81204248406113 -4.86015807384708 0 0 0 0 1.72632426717783
"7883" 0 0.142534676314152 0.25781044740748 1 0 -4.71502252942419 -2.48795474473684 -3.11466435959161 0 0 0 0 1.5440913961019
"7884" 1 0.4886813772213 0.324156161656621 1 1 -2.32016975095873 -0.435937896276148 0.595891546318488 0 0 0 0 0.353391510334916
"7885" 0 -0.00803240928335359 0.0706845815254946 0 1 -4.72189030028315 -4.7598314529513 -3.7204317663563 0 0 0 0 1.47906462874002
"7886" 1 0.595176497048865 0.605325268882593 1 1 -1.15332588681904 -0.431978167111005 0.533700086842619 0 0 0 0 1.39429371636115
"7887" 0 0.074640646728213 0.198270559333058 0 0 -4.63423586884867 -5.04903579428921 -4.98267972298992 0 0 0 0 1.86300553602818
"7888" 0 0.0304952308361761 0.0119503026124625 1 1 -4.71412775594641 -3.02292686886775 -2.02806111340394 0 0 0 1 1.06580780723446
"7889" 0 -0.180530018833699 -0.0432691407400101 1 0 -5.07522197440916 -3.42363918431435 -2.94075311586858 0 0 0 0 0.520290970280655
"7890" 0 0.376832619187935 0.79786181617582 0 0 -2.72620693065328 -4.51747029529389 -4.85602722726292 0 0 0 0 3.63434160140374
"7891" 0 -0.225537312212414 -0.0400575856994078 0 0 -5.77421047183693 -5.42823344832206 -5.42880001256292 0 0 0 0 0.624263929091116
"7892" 0 -0.15380673523971 0.0846249934001725 1 0 -5.4559749269537 -3.44516347954262 -2.82234480890336 0 0 0 0 1.21839574912314
"7893" 0 -0.0142895867586948 0.17400610436178 0 0 -4.4067961159416 -5.04918404239051 -5.13814835673415 0 0 0 0 1.15001582355233
"7894" 0 -0.0720287082222297 -0.141014315925518 1 0 -5.47545827440386 -3.4111217865447 -3.30324044152084 0 0 0 0 1.06091782689288
"7895" 0 0.149367265037448 0.130164962045454 0 0 -4.40074225089088 -4.63234570061612 -5.13526323872279 0 0 0 0 1.12231932354481
"7896" 1 0.175750844152125 0.0566754115308796 1 1 -3.59839093513893 -1.1678579564198 0.683598448236639 0 0 0 0 0.23004079365481
"7897" 1 0.388697830339557 0.381233340559166 0 1 -2.1748447060789 -3.58784374559079 -2.3376456355565 0 0 0 0 0.782030368588556
"7898" 1 0.384831432507816 0.240684879189847 0 1 -3.19665120119803 -3.64315477307462 -2.50192858949536 0 0 0 0 0.26704564841647
"7899" 0 0.203954056289896 0.472093229769959 1 1 -4.06991526162767 -2.77005202111392 -1.63242434420187 0 0 0 0 1.96864863063404
"7900" 0 -0.25410408105371 -0.0803506645076285 1 0 -5.32115056830158 -3.38672079792047 -3.23918263621402 0 0 0 0 0.713555042424786
"7901" 1 0.887254875561231 1.12148893841841 1 1 0.826301527607132 0.599946700406825 0.766725071588183 1 0 0 1 3.3902243899769
"7902" 0 0.180200407043682 0.186944582489726 0 0 -4.19938850944682 -4.33063345716104 -4.98869900999694 0 0 0 0 1.74613318693757
"7903" 0 0.0302319771181623 -0.221504177595617 0 1 -5.29344602273107 -4.90866160129035 -3.56590325440589 0 0 0 0 0.572327996016214
"7904" 0 -0.223225707548299 -0.44454543222665 0 0 -6.04278492172449 -5.47787955033952 -4.96526825902073 0 0 0 0 -0.324389216668664
"7905" 0 -0.0742955101075027 -0.306052427055664 1 1 -5.81196432021914 -3.270713117196 -1.51610705311092 0 1 1 0 0.11430817185323
"7906" 1 0.278868648747514 0.262181313457407 0 1 -2.79296640061776 -3.58201002901994 -2.19992261614606 0 0 0 0 0.463730234810439
"7907" 1 0.41395831411589 0.212386536679199 0 1 -2.69917405482496 -3.50775162254305 -2.78591165611852 0 0 0 0 0.48025418945739
"7908" 1 0.401248400093931 0.656216980884613 0 0 -1.86258331568722 -3.38858254121167 -3.9209148921452 0 0 0 0 2.04013797078843
"7909" 1 0.81500659578247 0.947464459945394 1 1 0.0284592826033636 0.434333324882341 0.897631515098353 1 1 1 0 2.68441082638722
"7910" 0 0.417761238395878 0.339582596311985 1 1 -3.69237402823633 -2.42043009794094 -1.35950966113224 0 0 0 0 1.99997145216337
"7911" 0 0.345687670070275 0.512805145607508 0 1 -3.87247990702522 -4.5867750558636 -3.73531016416828 0 0 0 0 2.66546957948413
"7912" 0 -0.38205572385498 -0.483770575601957 1 1 -6.17427313583507 -3.47362347713452 -1.73062192097232 0 0 0 0 -0.697855781132529
"7913" 0 -0.160908563653777 -0.0376546149983255 1 0 -5.26460411105981 -3.39435268580808 -3.16018869602071 0 0 0 0 1.35812009079005
"7914" 1 0.41222735749302 0.328595725934493 0 1 -2.87304420806389 -3.39137549209708 -2.30380174976761 0 0 0 0 0.49725483520724
"7915" 1 0.232345070426354 0.0600901979899129 1 0 -3.75617588522441 -0.913477324554622 -1.85899156105588 0 1 1 0 -0.284272856149445
"7916" 1 0.725762457136592 0.775493057174617 0 0 -0.13638176832095 -2.74259009336712 -3.73591993538529 0 0 0 0 2.35330841153814
"7917" 0 -0.120131750275986 -0.0472845674158818 0 0 -5.12500437555683 -4.895176755855 -4.44824888736089 0 0 0 0 0.596905137992094
"7918" 0 -0.474316589016239 -0.529432814641605 1 0 -6.57064436437507 -4.0629539352222 -3.51973391349819 0 0 0 0 -0.766254455970773
"7919" 0 -0.0383861698052545 0.129688132854092 1 1 -4.74580178400231 -3.14207355660485 -1.80477560766817 0 0 0 0 1.26506855207789
"7920" 0 0.0410400173135635 0.332342665624548 1 1 -3.93069172520632 -2.30433312074517 -1.49698100032349 0 0 0 0 2.0503599237288
"7921" 1 0.643423279798196 0.431882249680509 1 1 -1.58663828900801 0.038604668277347 0.825146508738032 0 1 1 1 1.13572733545861
"7922" 1 0.381036826915276 0.10699731361887 1 1 -3.23783610550338 -0.851657902203025 0.466771540700941 0 0 0 1 -0.0672953057452093
"7923" 1 0.429285417426011 0.198878635058541 1 1 -2.77570036371585 -0.855802649033542 1.2367455644873 0 0 0 0 0.131517363027382
"7924" 1 0.333547305227914 0.402268806224983 0 1 -2.80862889450555 -3.33171925292756 -2.26548779340633 0 0 0 0 1.10925758203315
"7925" 1 0.381532254880243 0.298157073449538 1 0 -2.49207857781919 -0.869605400496063 -1.54861960085281 0 1 1 0 0.761814829409564
"7926" 1 0.686062171510181 0.612975625146225 1 1 -1.47715741095766 -0.32689266296125 0.71279103810772 0 1 1 0 1.46392850775577
"7927" 1 0.176971850928682 0.180250411849023 1 1 -3.66664246723541 -1.19525827351219 0.278476498378736 0 0 0 1 -0.132748804123891
"7928" 0 0.0326518953342552 0.0976873093816599 1 0 -4.66152794337735 -3.10299714404636 -3.2161313868913 0 0 0 0 1.54178813605062
"7929" 0 -0.272010546195083 -0.0534870771060538 0 0 -5.94555280376177 -5.18674277700407 -4.50661524362577 0 0 0 0 0.499556602843965
"7930" 1 0.654283937937713 0.953285756704331 0 0 -0.156984672951954 -3.04251387797059 -3.90082539517831 1 0 0 0 2.41255993952871
"7931" 0 -0.0979643240601863 -0.0851607958346015 1 0 -4.98976247429071 -3.48091257257523 -3.07507143145773 0 0 0 0 0.902643661250699
"7932" 1 0.665302666345725 0.887474708762253 1 1 -0.351060412975829 -0.306849983436468 1.08345730558527 0 1 1 1 2.6012388568509
"7933" 0 0.098215274773 0.097060367130586 0 1 -4.48704045611609 -4.41022463865979 -3.80448226061184 0 1 1 0 1.61899071457799
"7934" 0 0.0180575331338242 0.181873257889411 0 1 -4.44793655226356 -4.76942828006786 -3.68472753259598 0 0 0 0 1.64719087532991
"7935" 1 0.299205273598293 0.362709949957658 1 0 -2.62510781108586 -1.46082919747561 -1.9622258869134 0 1 1 0 0.475653266802171
"7936" 0 0.0517064163769268 0.160004906020549 0 1 -4.23216997476713 -4.63174114610362 -3.45764908523924 0 0 0 0 1.54840712989009
"7937" 0 -0.217689234096418 -0.196412473455503 1 1 -5.66943552264822 -3.40097099232234 -1.54389487331433 0 0 0 1 0.332760174034874
"7938" 0 -0.169315637490653 -0.420893544777092 1 1 -5.56125330026598 -3.46364457479049 -1.61571224248693 0 0 0 0 -0.125452411269739
"7939" 0 0.0292124141266419 0.0946244913960538 1 0 -4.36670628984412 -3.20540533573416 -2.99126252340226 0 0 0 0 1.39076499074997
"7940" 0 -0.0103623671249163 -0.0680323402103248 1 1 -5.00583487903287 -3.21344612590617 -1.6419025605052 0 1 1 0 0.980413710440275
"7941" 0 0.118258208269695 0.229652336698151 0 1 -4.21152926768323 -4.7042333753768 -3.65024603394992 0 0 0 0 1.20560514279461
"7942" 0 0.102816686139695 0.205135164478361 1 1 -4.22304941731467 -3.11188673774329 -1.65354727530548 0 0 0 0 2.21546686559768
"7943" 0 -0.263204110058306 -0.376114658436463 0 0 -5.75173467701743 -5.27926447889939 -5.40496778477492 0 0 0 0 -0.527564863969012
"7944" 0 0.287794055644428 0.571096787098739 1 1 -3.29961951201982 -2.42083796435089 -1.46652810565729 0 0 0 0 2.95943940517698
"7945" 1 0.288565722511922 0.180415127817188 0 1 -3.20597240913734 -3.88528045095274 -2.24747702565352 0 0 0 0 -0.00417781193317301
"7946" 1 0.237697050115024 0.199677511904037 1 0 -3.28127867639653 -1.23844135849301 -1.67472193449461 0 0 0 0 0.291035376013859
"7947" 1 0.276002077868324 0.200852035857916 1 0 -3.29529126497744 -0.720346966927769 -1.89479244122946 0 1 1 0 0.587919287856396
"7948" 0 0.177028750221792 0.294271157843961 1 1 -3.94267021834471 -2.92748697420749 -1.93727129771158 0 0 0 0 1.74766743279004
"7949" 0 -0.32283433790899 -0.199191267454555 0 1 -5.74102735350076 -5.70902925286993 -3.6826129638714 0 0 0 0 0.104056309083668
"7950" 1 0.0547473495224332 -0.177234819422617 1 0 -4.14627515630411 -1.37386514283825 -1.76635078510677 0 1 1 0 -0.988509119949884
"7951" 1 0.0061796121872571 -0.0504178607143742 1 1 -4.39231394180693 -2.0928843018995 1.0139485455444 0 0 0 0 0.208450428673297
"7952" 0 0.0305197744796926 0.0800316922174256 0 1 -4.67288138785694 -4.7339812709381 -3.99466717468263 0 0 0 0 1.3005435680559
"7953" 0 0.374787657799801 0.460459578932601 1 1 -3.3957608822668 -2.77797977547342 -1.59373751203279 0 0 0 1 2.35277258640475
"7954" 1 0.365684751002617 0.458378249417835 1 0 -2.443868822089 -0.856866470056647 -1.84435944012921 0 1 1 0 1.36781227537692
"7955" 1 0.443413154556542 0.40285818952822 0 1 -2.13384893168908 -3.24811386840979 -2.3932432078401 0 0 0 0 0.664875018517909
"7956" 0 -0.0397244313637427 -0.202445289241687 1 1 -5.43844423990312 -3.34864554675319 -1.49637556114243 0 0 0 0 0.500077768614449
"7957" 0 -0.214871785320159 -0.0151752697046125 1 0 -5.48158838026576 -3.25715223671572 -2.98673751852198 0 0 0 0 0.654686678100246
"7958" 1 0.289759881598813 0.310348219982501 1 0 -2.87790094611956 -0.743080743350476 -1.72774615354334 1 0 0 1 1.22864778197063
"7959" 0 0.0999409297928036 0.0933831755782151 1 1 -4.60260739955906 -3.04976331949 -1.62548769444675 0 0 0 0 1.60222402787728
"7960" 1 0.361358422892584 0.570993643572802 1 1 -2.18333902421883 -0.627223161227933 0.762182794258926 0 1 1 1 1.30222178986841
